.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat
mumblingfoundersubsonic@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-09-14,2021-09-14 00:33:00 CDT,GMT-05:00,1631597580164,Completed,2021-09-14,2021-09-14 00:34:05 CDT,1631597645936,1,set_2,24,9,Extremely,Not at all,A little,Moderately,A little,Quite a bit,Extremely,Extremely,Very much so,Not at all,Moderately,Very much so,Moderately,Moderately,No,No,0,,,,,A little,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-09-15,2021-09-15 00:31:00 CDT,GMT-05:00,1631683860148,Completed,2021-09-15,2021-09-15 00:36:00 CDT,1631684160661,2,set_4,23,9,Extremely,Not at all,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,Very much so,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
mumblingfoundersubsonic@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,2,mumblingfoundersubsonic,Daily,TIME,RANDOM,1,2,2021-09-16,2021-09-16 01:40:00 CDT,GMT-05:00,1631774400133,Completed,2021-09-16,2021-09-16 02:01:07 CDT,1631775667355,2,set_1,24,9,Extremely,Not at all,Quite a bit,Not at all,A little,Quite a bit,Extremely,Quite a bit,Very much so,Not at all,Moderately,Very much so,Moderately,A little,No,Did not have to work today,0,Very much so,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,1,2,2021-09-17,2021-09-17 01:49:00 CDT,GMT-05:00,1631861340165,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-09-18,2021-09-18 00:38:00 CDT,GMT-05:00,1631943480173,Completed,2021-09-18,2021-09-18 00:39:14 CDT,1631943554149,1,set_3,25,9,Extremely,Not at all,A little,Moderately,Not at all,Quite a bit,Extremely,Quite a bit,Very much so,A little,Moderately,Very much so,Moderately,A little,No,Yes,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,Not at all,,,
mumblingfoundersubsonic@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,23,mumblingfoundersubsonic,Daily,BURST,RANDOM,22,23,2021-09-18,2021-09-18 22:37:00 CDT,GMT-05:00,1632022620181,Completed,2021-09-18,2021-09-18 22:41:33 CDT,1632022893568,1,set_3,23,9,Extremely,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Very much so,Not at all,A little,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,3,mumblingfoundersubsonic,Daily,BURST,RANDOM,23,0,2021-09-19,2021-09-19 23:49:00 CDT,GMT-05:00,1632113340239,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,1,mumblingfoundersubsonic,Daily,BURST,RANDOM,0,1,2021-09-21,2021-09-21 00:42:00 CDT,GMT-05:00,1632202920176,NeverStarted,,,,,set_4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,5,mumblingfoundersubsonic,Daily,TIME,RANDOM,7,8,2021-09-22,2021-09-22 07:34:00 CDT,GMT-05:00,1632314040133,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-09-23,2021-09-23 00:28:00 CDT,GMT-05:00,1632374880116,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,0,1,2021-09-25,2021-09-25 00:46:00 CDT,GMT-05:00,1632548760194,Completed,2021-09-25,2021-09-25 01:25:11 CDT,1632551111388,2,set_1,25,9,Extremely,Not at all,Extremely,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Very much so,Not at all,Moderately,Very much so,Quite a bit,A little,Not sure,Did not have to work today,0,A little,Might,Not really,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-09-25,2021-09-25 22:40:00 CDT,GMT-05:00,1632627600277,Completed,2021-09-25,2021-09-25 22:43:11 CDT,1632627791041,1,set_1,24,9,Extremely,Not at all,Quite a bit,Not at all,Not at all,Moderately,Extremely,Extremely,Very much so,Very much so,Moderately,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-09-26,2021-09-26 22:12:00 CDT,GMT-05:00,1632712320232,Completed,2021-09-26,2021-09-26 22:21:40 CDT,1632712900995,2,set_2,49,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,,,,,Quite a bit,Might,Trying to decide,Yes,No,Sort of,Yes,,,,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,More,More,Moderate,Moderate,A little bit,,,
mumblingfoundersubsonic@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,17,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-09-27,2021-09-27 22:42:00 CDT,GMT-05:00,1632800520189,Completed,2021-09-27,2021-09-27 22:43:12 CDT,1632800592263,1,set_3,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,Moderately,Not at all,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,37,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-09-28,2021-09-28 22:35:00 CDT,GMT-05:00,1632886500247,Completed,2021-09-28,2021-09-28 22:36:35 CDT,1632886595837,1,set_1,24,9,Quite a bit,A little,A little,Quite a bit,A little,Moderately,Extremely,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,1,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-09-29,2021-09-29 22:41:00 CDT,GMT-05:00,1632973260219,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,2,mumblingfoundersubsonic,Daily,TIME,RANDOM,1,2,2021-10-01,2021-10-01 01:10:00 CDT,GMT-05:00,1633068600154,Completed,2021-10-01,2021-10-01 01:11:11 CDT,1633068671852,1,set_3,23,9,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,2,mumblingfoundersubsonic,Daily,TIME,RANDOM,1,2,2021-10-02,2021-10-02 01:24:00 CDT,GMT-05:00,1633155840126,Completed,2021-10-02,2021-10-02 01:25:08 CDT,1633155908517,1,set_1,25,9,Quite a bit,A little,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,Very much so,A little,A little,Very much so,Moderately,A little,No,Did not have to work today,0,A little,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
mumblingfoundersubsonic@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,6,mumblingfoundersubsonic,Daily,BURST,RANDOM,5,6,2021-10-03,2021-10-03 05:28:00 CDT,GMT-05:00,1633256880211,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,5,mumblingfoundersubsonic,Daily,BURST,RANDOM,4,5,2021-10-04,2021-10-04 04:44:00 CDT,GMT-05:00,1633340640163,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,3,mumblingfoundersubsonic,Daily,BURST,RANDOM,1,2,2021-10-05,2021-10-05 01:25:00 CDT,GMT-05:00,1633415100235,Completed,2021-10-05,2021-10-05 02:29:23 CDT,1633418963978,2,set_1,24,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Extremely,Very much so,A little,A little,Very much so,Quite a bit,A little,No,Did not have to work today,0,Quite a bit,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,1,mumblingfoundersubsonic,Daily,BURST,RANDOM,0,1,2021-10-06,2021-10-06 00:26:00 CDT,GMT-05:00,1633497960227,Completed,2021-10-06,2021-10-06 00:27:09 CDT,1633498029930,1,set_3,24,9,Quite a bit,A little,Moderately,Moderately,Not at all,Quite a bit,Extremely,Extremely,Very much so,A little,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,27,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-06,2021-10-06 22:10:00 CDT,GMT-05:00,1633576200168,Completed,2021-10-06,2021-10-06 22:11:14 CDT,1633576274205,1,set_2,24,9,Quite a bit,Not at all,A little,Moderately,A little,Quite a bit,Quite a bit,Extremely,Quite a bit,A little,Moderately,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,20,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-07,2021-10-07 22:21:00 CDT,GMT-05:00,1633663260163,Completed,2021-10-07,2021-10-07 22:22:02 CDT,1633663322050,1,set_4,24,9,Quite a bit,A little,Moderately,A little,Not at all,Extremely,Quite a bit,Quite a bit,Very much so,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-08,2021-10-08 23:16:03 CDT,GMT-05:00,1633752963922,Completed,2021-10-08,2021-10-08 23:17:03 CDT,1633753023466,1,set_2,24,9,Quite a bit,Not at all,A little,Quite a bit,A little,Quite a bit,Quite a bit,Extremely,Very much so,A little,Moderately,Very much so,A little,A little,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-09,2021-10-09 22:43:00 CDT,GMT-05:00,1633837380219,Completed,2021-10-09,2021-10-09 22:44:18 CDT,1633837458273,1,set_2,25,9,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Extremely,Quite a bit,A little,Moderately,Very much so,Not at all,A little,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,A little bit,,,
mumblingfoundersubsonic@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,22,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-10,2021-10-10 22:14:00 CDT,GMT-05:00,1633922040179,Completed,2021-10-10,2021-10-10 22:17:21 CDT,1633922241387,1,set_3,47,9,Quite a bit,Not at all,Quite a bit,Not at all,A little,Moderately,Extremely,Moderately,Moderately,A little,Moderately,Very much so,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,No,Sort of,Maybe,Very much so,Probably will,Sort of,Sort of,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,More,Neither more nor less,Neither more nor less,Moderate,Not at all,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,15,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-11,2021-10-11 22:30:00 CDT,GMT-05:00,1634009400192,Completed,2021-10-11,2021-10-11 22:31:11 CDT,1634009471131,1,set_1,24,9,Quite a bit,Not at all,A little,Not at all,A little,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Very much so,A little,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,18,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-12,2021-10-12 22:32:00 CDT,GMT-05:00,1634095920189,Completed,2021-10-12,2021-10-12 22:32:59 CDT,1634095979397,1,set_3,23,9,Moderately,Not at all,A little,Quite a bit,A little,Moderately,Extremely,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,19,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-13,2021-10-13 23:13:31 CDT,GMT-05:00,1634184811111,Completed,2021-10-13,2021-10-13 23:14:34 CDT,1634184874887,1,set_3,23,9,Moderately,Not at all,Not at all,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-14,2021-10-14 22:46:00 CDT,GMT-05:00,1634269560209,Completed,2021-10-14,2021-10-14 22:55:41 CDT,1634270141655,2,set_3,23,9,Quite a bit,Not at all,Not at all,Moderately,A little,Quite a bit,Extremely,Quite a bit,Moderately,A little,A little,Very much so,Moderately,Moderately,No,No,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,6,mumblingfoundersubsonic,Daily,BURST,RANDOM,5,6,2021-10-16,2021-10-16 05:17:00 CDT,GMT-05:00,1634379420129,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,4,mumblingfoundersubsonic,Daily,BURST,RANDOM,7,8,2021-10-18,2021-10-18 07:34:00 CDT,GMT-05:00,1634560440210,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,4,mumblingfoundersubsonic,Daily,BURST,RANDOM,2,3,2021-10-19,2021-10-19 02:40:00 CDT,GMT-05:00,1634629200163,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,32,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-19,2021-10-19 22:16:00 CDT,GMT-05:00,1634699760240,Completed,2021-10-19,2021-10-19 22:16:56 CDT,1634699816584,1,set_4,23,9,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Extremely,Moderately,Quite a bit,A little,Moderately,Very much so,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-20,2021-10-20 22:23:00 CDT,GMT-05:00,1634786580414,Completed,2021-10-20,2021-10-20 22:25:16 CDT,1634786716979,1,set_1,26,9,Quite a bit,Not at all,Moderately,Not at all,Not at all,Quite a bit,Extremely,Quite a bit,Very much so,A little,Moderately,Very much so,Quite a bit,A little,No,No,0,Quite a bit,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
mumblingfoundersubsonic@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-21,2021-10-21 22:25:00 CDT,GMT-05:00,1634873100250,Completed,2021-10-21,2021-10-21 22:25:54 CDT,1634873154562,1,set_4,23,9,Quite a bit,Not at all,A little,Quite a bit,A little,Moderately,Quite a bit,Extremely,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
mumblingfoundersubsonic@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,2,mumblingfoundersubsonic,Daily,TIME,RANDOM,1,2,2021-10-23,2021-10-23 01:41:00 CDT,GMT-05:00,1634971260150,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,14,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-23,2021-10-23 23:16:59 CDT,GMT-05:00,1635049019385,Completed,2021-10-23,2021-10-23 23:18:14 CDT,1635049094563,1,set_2,24,9,Quite a bit,Not at all,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,Not at all,,,
mumblingfoundersubsonic@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,22,23,2021-10-24,2021-10-24 22:11:00 CDT,GMT-05:00,1635131460138,Completed,2021-10-24,2021-10-24 22:14:35 CDT,1635131675343,1,set_4,47,9,Moderately,Not at all,Quite a bit,Not at all,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,Yes,No,Sort of,Yes,,,,Sort of,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,A lot more,Neither more nor less,Neither more nor less,Very little,Very little,,Quite a bit,Definitely will,Yes
mumblingfoundersubsonic@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,24,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-25,2021-10-25 23:32:00 CDT,GMT-05:00,1635222720198,Completed,2021-10-25,2021-10-25 23:32:46 CDT,1635222766107,1,set_2,23,9,Quite a bit,Not at all,Moderately,Not at all,A little,Moderately,Quite a bit,Extremely,Quite a bit,A little,A little,Very much so,Quite a bit,A little,No,No,0,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,19,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-26,2021-10-26 23:40:00 CDT,GMT-05:00,1635309600172,Completed,2021-10-26,2021-10-26 23:41:23 CDT,1635309683065,1,set_3,23,9,Quite a bit,A little,A little,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,No,Yes,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-27,2021-10-27 23:22:00 CDT,GMT-05:00,1635394920118,Completed,2021-10-27,2021-10-27 23:23:08 CDT,1635394988263,1,set_2,24,9,Quite a bit,Not at all,A little,Moderately,A little,Moderately,Quite a bit,Extremely,Quite a bit,A little,A little,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,26,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-10-28,2021-10-28 23:14:00 CDT,GMT-05:00,1635480840165,Completed,2021-10-28,2021-10-28 23:15:01 CDT,1635480901572,1,set_3,24,9,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,A little bit,,,
mumblingfoundersubsonic@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,2,mumblingfoundersubsonic,Daily,BURST,RANDOM,2,3,2021-10-30,2021-10-30 02:18:00 CDT,GMT-05:00,1635578280142,Completed,2021-10-30,2021-10-30 02:19:19 CDT,1635578359555,1,set_1,24,9,Extremely,Not at all,Moderately,A little,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,A little,A little,Very much so,Moderately,Moderately,No,Did not have to work today,0,A little,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,23,mumblingfoundersubsonic,Daily,BURST,RANDOM,23,0,2021-10-30,2021-10-30 23:43:00 CDT,GMT-05:00,1635655380130,Completed,2021-10-30,2021-10-30 23:44:34 CDT,1635655474589,1,set_3,23,9,Quite a bit,Not at all,A little,Moderately,Not at all,Moderately,Extremely,Quite a bit,Moderately,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,4,mumblingfoundersubsonic,Daily,BURST,RANDOM,3,4,2021-11-01,2021-11-01 03:25:00 CDT,GMT-05:00,1635755100135,Completed,2021-11-01,2021-11-01 03:29:03 CDT,1635755343753,1,set_4,49,9,Quite a bit,Not at all,Moderately,A little,A little,Moderately,Quite a bit,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,,,,,Sort of,No,Sort of,No,,,,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,3 days,Neither more nor less,Neither more nor less,A lot less,Very little,Very little,Somewhat,Very much so,Probably will,Sort of
mumblingfoundersubsonic@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,4,mumblingfoundersubsonic,Daily,BURST,RANDOM,2,3,2021-11-02,2021-11-02 02:13:00 CDT,GMT-05:00,1635837180132,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mumblingfoundersubsonic@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,23,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-11-02,2021-11-02 23:32:00 CDT,GMT-05:00,1635913920324,Completed,2021-11-02,2021-11-02 23:33:05 CDT,1635913985015,1,set_4,24,9,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Very much so,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Probably will,Yes
mumblingfoundersubsonic@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,24,mumblingfoundersubsonic,Daily,TIME,RANDOM,23,0,2021-11-03,2021-11-03 23:23:00 CDT,GMT-05:00,1635999780269,Completed,2021-11-03,2021-11-03 23:28:55 CDT,1636000135007,2,set_1,24,9,Quite a bit,Not at all,Quite a bit,A little,Not at all,Quite a bit,Extremely,Extremely,Very much so,A little,Moderately,Very much so,Quite a bit,A little,No,Did not have to work today,0,A little,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
