.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x19_affmot_pa,x20_int_pa,x21_goal_pa,x22_plan_pa,x23_dgoal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
mountainseclusionchaffing@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-10-18,2021-10-18 21:24:00 MDT,GMT-06:00,1634613840119,Completed,2021-10-18,2021-10-18 21:24:52 MDT,1634613892539,1,set_1,25,9,Extremely,Moderately,Extremely,Moderately,Moderately,A little,Not at all,Not at all,Not at all,A little,Moderately,Quite a bit,A little,A little,Not sure,Did not have to work today,0,,,,,,,,Quite a bit,Might,,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,23,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-10-19,2021-10-19 21:26:00 MDT,GMT-06:00,1634700360363,Completed,2021-10-19,2021-10-19 21:27:04 MDT,1634700424739,1,set_4,24,9,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,Very much,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-10-20,2021-10-20 20:38:00 MDT,GMT-06:00,1634783880262,Completed,2021-10-20,2021-10-20 20:38:48 MDT,1634783928768,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,A little,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-10-21,2021-10-21 20:32:00 MDT,GMT-06:00,1634869920235,Completed,2021-10-21,2021-10-21 20:33:33 MDT,1634870013006,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
mountainseclusionchaffing@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-10-22,2021-10-22 21:18:00 MDT,GMT-06:00,1634959080134,Completed,2021-10-22,2021-10-22 21:18:42 MDT,1634959122878,1,set_4,24,9,Not at all,Moderately,Extremely,Moderately,Quite a bit,Moderately,A little,A little,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
mountainseclusionchaffing@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,22,23,2021-10-23,2021-10-23 22:47:00 MDT,GMT-06:00,1635050820112,Completed,2021-10-23,2021-10-23 22:47:41 MDT,1635050861237,1,set_4,23,9,Not at all,Extremely,Moderately,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,23,mountainseclusionchaffing,Daily,BURST,RANDOM,22,23,2021-10-24,2021-10-24 22:37:00 MDT,GMT-06:00,1635136620210,Completed,2021-10-24,2021-10-24 22:38:41 MDT,1635136721638,1,set_4,48,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,No,No,0,,,,,,,A little bit,,,Sort of,,,Maybe,Sort of,Maybe,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Might,Sort of
mountainseclusionchaffing@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,23,mountainseclusionchaffing,Daily,BURST,RANDOM,22,23,2021-10-25,2021-10-25 22:14:00 MDT,GMT-06:00,1635221640443,Completed,2021-10-25,2021-10-25 22:15:58 MDT,1635221758779,1,set_3,23,9,A little,Extremely,Moderately,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Moderately,No,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-26/phone_promptresponse_clean_2021-10-26.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-10-26,2021-10-26 20:26:00 MDT,GMT-06:00,1635301560256,Completed,2021-10-26,2021-10-26 20:27:00 MDT,1635301620757,1,set_2,24,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Might,Trying to decide,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-27/phone_promptresponse_clean_2021-10-27.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-10-27,2021-10-27 21:21:00 MDT,GMT-06:00,1635391260146,Completed,2021-10-27,2021-10-27 21:21:41 MDT,1635391301619,1,set_3,23,9,Not at all,Extremely,Extremely,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,Moderately,Not sure,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-10-28,2021-10-28 20:48:00 MDT,GMT-06:00,1635475680363,Completed,2021-10-28,2021-10-28 20:49:14 MDT,1635475754645,1,set_3,24,9,Not at all,Quite a bit,Extremely,Moderately,Moderately,A little,A little,A little,Not at all,Very much so,Quite a bit,A little,A little,Quite a bit,Not sure,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,23,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-10-29,2021-10-29 21:47:00 MDT,GMT-06:00,1635565620102,Completed,2021-10-29,2021-10-29 21:47:59 MDT,1635565679662,1,set_1,24,9,Not at all,Quite a bit,Extremely,Quite a bit,Moderately,Moderately,A little,Not at all,Not at all,Very much so,Very much so,Moderately,Not at all,Very much so,Not sure,No,0,,,,,,,,Quite a bit,Probably will,,Sort of,Maybe,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,25,mountainseclusionchaffing,Daily,TIME,RANDOM,22,23,2021-10-30,2021-10-30 22:24:00 MDT,GMT-06:00,1635654240141,Completed,2021-10-30,2021-10-30 22:24:41 MDT,1635654281613,1,set_1,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Quite a bit,Not sure,No,0,,,,,,,,A little,Probably will,,Sort of,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,25,mountainseclusionchaffing,Daily,TIME,RANDOM,22,23,2021-10-31,2021-10-31 22:30:00 MDT,GMT-06:00,1635741000331,Completed,2021-10-31,2021-10-31 22:32:02 MDT,1635741122276,1,set_2,47,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,No,0,,,,A little,Might,Not thought about it,,,,Sort of,,,Yes,Sort of,Maybe,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-11-01,2021-11-01 20:21:00 MDT,GMT-06:00,1635819660204,Completed,2021-11-01,2021-11-01 20:26:46 MDT,1635820006370,2,set_2,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,A little,Moderately,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,A little,No,No,0,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-11-02,2021-11-02 20:37:00 MDT,GMT-06:00,1635907020495,Completed,2021-11-02,2021-11-02 20:37:53 MDT,1635907073704,1,set_1,24,9,Not at all,Moderately,Quite a bit,Moderately,Extremely,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,A little,Not sure,No,0,,,,,,,,Quite a bit,Probably will,,Yes,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-03,2021-11-03 21:44:00 MDT,GMT-06:00,1635997440529,Completed,2021-11-03,2021-11-03 21:45:31 MDT,1635997531697,1,set_2,23,9,Not at all,Quite a bit,Extremely,Moderately,Moderately,Moderately,A little,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,No,No,0,,,,Very much so,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,39,mountainseclusionchaffing,Daily,TIME,RANDOM,22,23,2021-11-04,2021-11-04 22:28:00 MDT,GMT-06:00,1636086480237,Completed,2021-11-04,2021-11-04 22:49:21 MDT,1636087761260,2,set_1,25,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,Yes,0,,,,,,,Very much,Quite a bit,Might,,Sort of,No,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,22,mountainseclusionchaffing,Daily,BURST,RANDOM,21,22,2021-11-05,2021-11-05 21:27:00 MDT,GMT-06:00,1636169220184,Completed,2021-11-05,2021-11-05 21:27:50 MDT,1636169270854,1,set_4,23,9,Moderately,Moderately,Quite a bit,A little,A little,Moderately,A little,A little,Not at all,Quite a bit,Moderately,Moderately,A little,A little,Not sure,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
mountainseclusionchaffing@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,19,mountainseclusionchaffing,Daily,BURST,RANDOM,19,20,2021-11-06,2021-11-06 19:13:01 MDT,GMT-06:00,1636247581278,Completed,2021-11-06,2021-11-06 19:13:57 MDT,1636247637528,1,set_2,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,A little,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,Not sure,No,0,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,21,mountainseclusionchaffing,Daily,BURST,RANDOM,20,21,2021-11-07,2021-11-07 20:43:00 MST,GMT-07:00,1636342980186,Completed,2021-11-07,2021-11-07 20:44:44 MST,1636343084951,1,set_1,48,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,Moderately,Not sure,No,0,,,,,,,,A little,Might,Sort of,Sort of,Yes,Maybe,Sort of,Maybe,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,22,mountainseclusionchaffing,Daily,BURST,RANDOM,21,22,2021-11-08,2021-11-08 21:18:00 MST,GMT-07:00,1636431480274,Completed,2021-11-08,2021-11-08 21:18:50 MST,1636431530630,1,set_1,26,9,Not at all,Moderately,Extremely,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Moderately,A little,Not sure,Did not have to work today,0,,,,,,,A little bit,A little,Might,,Not really,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-09,2021-11-09 21:16:00 MST,GMT-07:00,1636517760200,Completed,2021-11-09,2021-11-09 21:25:50 MST,1636518350142,2,set_1,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Extremely,A little,A little,A little,Not at all,Moderately,Quite a bit,Moderately,Moderately,Moderately,Not sure,No,0,,,,,,,,Quite a bit,Probably will,,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,23,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-10,2021-11-10 21:40:00 MST,GMT-07:00,1636605600154,Completed,2021-11-10,2021-11-10 21:40:50 MST,1636605650830,1,set_3,23,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Very much so,Quite a bit,A little,Not sure,No,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,23,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-11,2021-11-11 21:34:03 MST,GMT-07:00,1636691643469,Completed,2021-11-11,2021-11-11 21:34:57 MST,1636691697760,1,set_3,23,9,Quite a bit,Moderately,Extremely,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Quite a bit,Moderately,Moderately,Not sure,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-11-12,2021-11-12 20:42:00 MST,GMT-07:00,1636774920241,Completed,2021-11-12,2021-11-12 20:46:47 MST,1636775207722,1,set_1,24,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Quite a bit,A little,A little,Not sure,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,35,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-11-13,2021-11-13 20:13:03 MST,GMT-07:00,1636859583832,Completed,2021-11-13,2021-11-13 20:17:46 MST,1636859866423,1,set_1,24,9,A little,Quite a bit,Quite a bit,Moderately,Extremely,Moderately,A little,A little,Not at all,Quite a bit,Very much so,Moderately,A little,Quite a bit,Not sure,No,0,,,,,,,,Very much so,Definitely will,,Yes,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,84,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-14,2021-11-14 19:34:00 MST,GMT-07:00,1636943640200,Completed,2021-11-14,2021-11-14 19:35:55 MST,1636943755267,1,set_3,49,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,No,No,0,A little,Might,Sort of,,,,Not at all,,,Sort of,,,Maybe,Sort of,Maybe,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-15,2021-11-15 19:21:03 MST,GMT-07:00,1637029263187,Completed,2021-11-15,2021-11-15 19:31:17 MST,1637029877065,2,set_3,23,9,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,Quite a bit,Not at all,Very much so,Quite a bit,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,19,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-16,2021-11-16 19:29:00 MST,GMT-07:00,1637116140508,Completed,2021-11-16,2021-11-16 19:31:33 MST,1637116293008,1,set_4,25,9,Not at all,Quite a bit,Moderately,Extremely,Extremely,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,24,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-17,2021-11-17 19:34:00 MST,GMT-07:00,1637202840226,Completed,2021-11-17,2021-11-17 19:34:46 MST,1637202886955,1,set_2,23,9,Not at all,Extremely,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,No,No,0,,,,Very much so,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-11-18,2021-11-18 20:49:00 MST,GMT-07:00,1637293740117,Completed,2021-11-18,2021-11-18 20:50:02 MST,1637293802202,1,set_1,25,9,A little,Extremely,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Not at all,Moderately,Moderately,Quite a bit,A little,Quite a bit,No,No,0,,,,,,,A little bit,Quite a bit,Might,,Sort of,Yes,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,25,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-19,2021-11-19 21:24:00 MST,GMT-07:00,1637382240224,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,23,mountainseclusionchaffing,Daily,BURST,RANDOM,22,23,2021-11-20,2021-11-20 22:49:00 MST,GMT-07:00,1637473740326,Completed,2021-11-20,2021-11-20 22:58:56 MST,1637474336996,2,set_2,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Might,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,22,mountainseclusionchaffing,Daily,BURST,RANDOM,22,23,2021-11-21,2021-11-21 22:35:00 MST,GMT-07:00,1637559300153,Completed,2021-11-21,2021-11-21 22:38:21 MST,1637559501326,1,set_1,48,9,Not at all,Extremely,Extremely,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Moderately,Quite a bit,A little,Not at all,Not at all,No,No,0,,,,,,,,A little,Might,Sort of,Not really,Maybe,Maybe,Sort of,Maybe,Not really,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,
mountainseclusionchaffing@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,19,mountainseclusionchaffing,Daily,BURST,RANDOM,18,19,2021-11-22,2021-11-22 18:29:00 MST,GMT-07:00,1637630940122,Completed,2021-11-22,2021-11-22 18:31:01 MST,1637631061194,1,set_1,26,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,A little,No,No,0,,,,,,,A little bit,A little,Probably will,,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,18,mountainseclusionchaffing,Daily,BURST,RANDOM,18,19,2021-11-23,2021-11-23 18:34:00 MST,GMT-07:00,1637717640108,Completed,2021-11-23,2021-11-23 18:34:55 MST,1637717695201,1,set_3,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,A little,Not at all,Quite a bit,No,No,0,Quite a bit,Might,Sort of,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,45,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-24,2021-11-24 21:37:03 MST,GMT-07:00,1637815023467,Completed,2021-11-24,2021-11-24 21:37:49 MST,1637815069500,1,set_2,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Not at all,Very much so,Moderately,Moderately,Not at all,Moderately,Not sure,No,0,,,,Quite a bit,Probably will,Not thought about it,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,21,22,2021-11-25,2021-11-25 21:18:00 MST,GMT-07:00,1637900280127,Completed,2021-11-25,2021-11-25 21:19:05 MST,1637900345512,1,set_2,24,9,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Not at all,Moderately,A little,Quite a bit,Very much so,Not at all,A little,Moderately,No,Did not have to work today,0,,,,Very much so,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-26/phone_promptresponse_clean_2021-11-26.csv,21,mountainseclusionchaffing,Daily,TIME,RANDOM,20,21,2021-11-26,2021-11-26 20:32:00 MST,GMT-07:00,1637983920376,Completed,2021-11-26,2021-11-26 20:33:09 MST,1637983989600,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Extremely,A little,Moderately,Moderately,A little,Very much so,A little,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
mountainseclusionchaffing@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-27,2021-11-27 19:20:00 MST,GMT-07:00,1638066000257,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,37,mountainseclusionchaffing,Daily,TIME,RANDOM,18,19,2021-11-28,2021-11-28 18:21:00 MST,GMT-07:00,1638148860133,Completed,2021-11-28,2021-11-28 18:23:05 MST,1638148985905,1,set_2,47,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,No,0,,,,Very much so,Probably will,Not thought about it,,,,Sort of,,,Yes,Sort of,Yes,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit,,,
mountainseclusionchaffing@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,20,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-29,2021-11-29 19:24:00 MST,GMT-07:00,1638239040234,Completed,2021-11-29,2021-11-29 19:25:18 MST,1638239118442,1,set_2,24,9,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Quite a bit,Moderately,No,Did not have to work today,0,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,22,mountainseclusionchaffing,Daily,TIME,RANDOM,19,20,2021-11-30,2021-11-30 19:31:13 MST,GMT-07:00,1638325873378,Completed,2021-11-30,2021-11-30 19:31:58 MST,1638325918101,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
mountainseclusionchaffing@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,26,mountainseclusionchaffing,Daily,TIME,RANDOM,18,19,2021-12-01,2021-12-01 18:16:00 MST,GMT-07:00,1638407760141,Completed,2021-12-01,2021-12-01 18:16:52 MST,1638407812958,1,set_3,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
