.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage
punctuatelandingdeferred@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-02-20,2021-02-20 21:23:00 PST,GMT-08:00,1613884980142,Completed,2021-02-20,2021-02-20 22:28:38 PST,1613888918486,2,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,
punctuatelandingdeferred@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-02-21,2021-02-21 21:19:00 PST,GMT-08:00,1613971140176,Completed,2021-02-21,2021-02-21 22:12:31 PST,1613974351549,2,set_1,49,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,No,,,,,,,Yes,No,Yes,No,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Very little,Not at all,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,24,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-02-22,2021-02-22 21:47:00 PST,GMT-08:00,1614059220147,Completed,2021-02-22,2021-02-22 22:42:14 PST,1614062534536,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-02-23,2021-02-23 21:21:00 PST,GMT-08:00,1614144060144,Completed,2021-02-23,2021-02-23 21:22:14 PST,1614144134277,1,set_4,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-02-24,2021-02-24 21:47:00 PST,GMT-08:00,1614232020147,Completed,2021-02-24,2021-02-24 21:48:36 PST,1614232116098,1,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,
punctuatelandingdeferred@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-02-25,2021-02-25 21:43:00 PST,GMT-08:00,1614318180159,Completed,2021-02-25,2021-02-25 22:17:07 PST,1614320227387,2,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,No,Not at all
punctuatelandingdeferred@timestudy_com/2021-02-26/phone_promptresponse_clean_2021-02-26.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-02-26,2021-02-26 21:37:00 PST,GMT-08:00,1614404220148,Completed,2021-02-26,2021-02-26 22:07:09 PST,1614406029570,2,set_2,23,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-02-27,2021-02-27 21:41:00 PST,GMT-08:00,1614490860092,Completed,2021-02-27,2021-02-27 21:42:05 PST,1614490925549,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-02-28/phone_promptresponse_clean_2021-02-28.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-02-28,2021-02-28 21:38:00 PST,GMT-08:00,1614577080148,Completed,2021-02-28,2021-02-28 21:55:53 PST,1614578153601,2,set_3,47,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,Yes,No,Yes,No,Sort of,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Not at all,A little,Might,Sort of,
punctuatelandingdeferred@timestudy_com/2021-03-01/phone_promptresponse_clean_2021-03-01.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-01,2021-03-01 21:26:00 PST,GMT-08:00,1614662760161,Completed,2021-03-01,2021-03-01 21:27:33 PST,1614662853411,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Very much so,No,Did not have to work today,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-02/phone_promptresponse_clean_2021-03-02.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2021-03-02,2021-03-02 20:47:00 PST,GMT-08:00,1614746820189,Completed,2021-03-02,2021-03-02 21:02:45 PST,1614747765684,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,
punctuatelandingdeferred@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-03,2021-03-03 21:11:00 PST,GMT-08:00,1614834660085,Completed,2021-03-03,2021-03-03 22:18:23 PST,1614838703615,2,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,
punctuatelandingdeferred@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-04,2021-03-04 21:15:00 PST,GMT-08:00,1614921300138,Completed,2021-03-04,2021-03-04 21:27:38 PST,1614922058256,2,set_2,24,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2021-03-05/phone_promptresponse_clean_2021-03-05.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-05,2021-03-05 21:16:00 PST,GMT-08:00,1615007760130,Completed,2021-03-05,2021-03-05 21:41:54 PST,1615009314783,2,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-06,2021-03-06 21:20:00 PST,GMT-08:00,1615094400199,Completed,2021-03-06,2021-03-06 21:31:36 PST,1615095096095,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-07,2021-03-07 21:19:00 PST,GMT-08:00,1615180740138,Completed,2021-03-07,2021-03-07 21:22:10 PST,1615180930587,1,set_4,48,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,A little,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Sort of,Yes,No,Yes,No,Sort of,Yes,Not at all,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Less,Very little,Not at all,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,23,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-08,2021-03-08 21:13:00 PST,GMT-08:00,1615266780150,Completed,2021-03-08,2021-03-08 21:15:21 PST,1615266921861,1,set_1,24,9,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,A little,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,20,21,2021-03-09,2021-03-09 20:33:00 PST,GMT-08:00,1615350780160,Completed,2021-03-09,2021-03-09 20:35:30 PST,1615350930370,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Very much so,A little,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-10/phone_promptresponse_clean_2021-03-10.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-10,2021-03-10 21:27:00 PST,GMT-08:00,1615440420208,Completed,2021-03-10,2021-03-10 21:31:27 PST,1615440687010,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-11,2021-03-11 21:14:00 PST,GMT-08:00,1615526040090,Completed,2021-03-11,2021-03-11 21:15:19 PST,1615526119867,1,set_2,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Quite a bit,Very much so,No,Did not have to work today,0,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-12/phone_promptresponse_clean_2021-03-12.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-12,2021-03-12 21:17:00 PST,GMT-08:00,1615612620129,Completed,2021-03-12,2021-03-12 21:18:35 PST,1615612715899,1,set_2,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,A little,Very much so,Moderately,Not at all,Quite a bit,Very much so,No,Did not have to work today,0,,,,,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,Very much
punctuatelandingdeferred@timestudy_com/2021-03-13/phone_promptresponse_clean_2021-03-13.csv,20,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-13,2021-03-13 21:28:00 PST,GMT-08:00,1615699680168,Completed,2021-03-13,2021-03-13 22:07:18 PST,1615702038714,2,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,
punctuatelandingdeferred@timestudy_com/2021-03-14/phone_promptresponse_clean_2021-03-14.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-14,2021-03-14 21:29:00 PDT,GMT-07:00,1615782540116,Completed,2021-03-14,2021-03-14 21:34:58 PDT,1615782898789,2,set_4,47,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,A little,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Definitely will,Yes,Yes,No,Yes,No,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Very little,Not at all,,,,
punctuatelandingdeferred@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-15,2021-03-15 21:48:00 PDT,GMT-07:00,1615870080171,Completed,2021-03-15,2021-03-15 22:22:48 PDT,1615872168788,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Quite a bit,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,
punctuatelandingdeferred@timestudy_com/2021-03-16/phone_promptresponse_clean_2021-03-16.csv,21,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-16,2021-03-16 21:16:00 PDT,GMT-07:00,1615954560153,Completed,2021-03-16,2021-03-16 21:18:39 PDT,1615954719462,1,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Moderately,A little,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really,
punctuatelandingdeferred@timestudy_com/2021-03-17/phone_promptresponse_clean_2021-03-17.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-17,2021-03-17 21:49:00 PDT,GMT-07:00,1616042940196,Completed,2021-03-17,2021-03-17 21:50:14 PDT,1616043014241,1,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-18/phone_promptresponse_clean_2021-03-18.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-18,2021-03-18 21:11:00 PDT,GMT-07:00,1616127060132,Completed,2021-03-18,2021-03-18 21:20:27 PDT,1616127627233,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,A little,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Moderately,Very much so,No,Did not have to work today,0,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2021-03-19/phone_promptresponse_clean_2021-03-19.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-19,2021-03-19 21:25:00 PDT,GMT-07:00,1616214300313,Completed,2021-03-19,2021-03-19 21:32:54 PDT,1616214774696,2,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,Quite a bit,Might,Yes,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
punctuatelandingdeferred@timestudy_com/2021-03-20/phone_promptresponse_clean_2021-03-20.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-20,2021-03-20 21:27:00 PDT,GMT-07:00,1616300820137,Completed,2021-03-20,2021-03-20 21:33:32 PDT,1616301212578,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,
punctuatelandingdeferred@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-21,2021-03-21 21:45:00 PDT,GMT-07:00,1616388300147,Completed,2021-03-21,2021-03-21 21:52:01 PDT,1616388721905,2,set_4,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Sort of,Yes,No,Yes,No,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Very little,Not at all,,,,
punctuatelandingdeferred@timestudy_com/2021-03-22/phone_promptresponse_clean_2021-03-22.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-03-22,2021-03-22 21:41:00 PDT,GMT-07:00,1616474460152,Completed,2021-03-22,2021-03-22 21:43:05 PDT,1616474585117,1,set_3,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,A little bit
punctuatelandingdeferred@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-23,2021-03-23 21:12:00 PDT,GMT-07:00,1616559120168,Completed,2021-03-23,2021-03-23 21:13:59 PDT,1616559239417,1,set_3,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,
punctuatelandingdeferred@timestudy_com/2021-03-24/phone_promptresponse_clean_2021-03-24.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-24,2021-03-24 21:30:00 PDT,GMT-07:00,1616646600228,Completed,2021-03-24,2021-03-24 21:37:45 PDT,1616647065824,2,set_4,24,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,23,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-25,2021-03-25 21:19:00 PDT,GMT-07:00,1616732340167,Completed,2021-03-25,2021-03-25 21:20:34 PDT,1616732434187,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Moderately,Quite a bit,A little,A little,Very much so,No,Did not have to work today,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-26/phone_promptresponse_clean_2021-03-26.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-26,2021-03-26 21:11:00 PDT,GMT-07:00,1616818260260,Completed,2021-03-26,2021-03-26 21:12:15 PDT,1616818335186,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-27,2021-03-27 21:28:00 PDT,GMT-07:00,1616905680136,Completed,2021-03-27,2021-03-27 21:29:12 PDT,1616905752972,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-28,2021-03-28 21:20:00 PDT,GMT-07:00,1616991600181,Completed,2021-03-28,2021-03-28 21:34:48 PDT,1616992488844,2,set_4,48,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,A little,Not at all,A little,Quite a bit,A little,Moderately,Moderately,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Might,Sort of,Yes,No,Yes,Maybe,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all
punctuatelandingdeferred@timestudy_com/2021-03-29/phone_promptresponse_clean_2021-03-29.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-29,2021-03-29 21:43:00 PDT,GMT-07:00,1617079380133,Completed,2021-03-29,2021-03-29 21:44:03 PDT,1617079443380,1,set_2,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Very much so,Moderately,A little,A little,Very much so,No,Did not have to work today,0,,,,,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,Not at all
punctuatelandingdeferred@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-30,2021-03-30 21:13:00 PDT,GMT-07:00,1617163980171,Completed,2021-03-30,2021-03-30 21:15:46 PDT,1617164146453,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-03-31,2021-03-31 21:49:00 PDT,GMT-07:00,1617252540130,Completed,2021-03-31,2021-03-31 21:52:00 PDT,1617252720893,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-04-01,2021-04-01 21:16:00 PDT,GMT-07:00,1617336960149,Completed,2021-04-01,2021-04-01 21:23:19 PDT,1617337399555,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,
punctuatelandingdeferred@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,22,punctuatelandingdeferred,Daily,TIME,RANDOM,21,22,2021-04-02,2021-04-02 21:13:00 PDT,GMT-07:00,1617423180153,Completed,2021-04-02,2021-04-02 22:22:28 PDT,1617427348808,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,A little,Not at all,A little,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,
punctuatelandingdeferred@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-04-03,2021-04-03 21:41:00 PDT,GMT-07:00,1617511260156,Completed,2021-04-03,2021-04-03 22:00:20 PDT,1617512420640,2,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,A little,Quite a bit,A little,Quite a bit,Quite a bit,Very much so,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
punctuatelandingdeferred@timestudy_com/2021-04-04/phone_promptresponse_clean_2021-04-04.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-04-04,2021-04-04 21:38:00 PDT,GMT-07:00,1617597480166,Completed,2021-04-04,2021-04-04 21:45:01 PDT,1617597901133,2,set_4,47,9,Not at all,Moderately,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Quite a bit,Very much so,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Yes,Yes,No,Yes,No,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,Neither more nor less,Neither more nor less,Very little,Not at all,,,,
punctuatelandingdeferred@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,22,punctuatelandingdeferred,Daily,BURST,RANDOM,21,22,2021-04-05,2021-04-05 21:22:00 PDT,GMT-07:00,1617682920140,Completed,2021-04-05,2021-04-05 21:25:29 PDT,1617683129859,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
