.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat
unraveledlitterpowerably@timestudy_com/2022-02-02/phone_promptresponse_clean_2022-02-02.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-02-02,2022-02-02 20:29:00 CST,GMT-06:00,1643855340248,Completed,2022-02-02,2022-02-02 21:14:50 CST,1643858090345,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-03/phone_promptresponse_clean_2022-02-03.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-03,2022-02-03 19:47:00 CST,GMT-06:00,1643939220224,Completed,2022-02-03,2022-02-03 19:53:39 CST,1643939619973,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Very much so,No,Did not have to work today,0,Not at all,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-04/phone_promptresponse_clean_2022-02-04.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-04,2022-02-04 19:47:01 CST,GMT-06:00,1644025621025,Completed,2022-02-04,2022-02-04 19:59:44 CST,1644026384897,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-05/phone_promptresponse_clean_2022-02-05.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-05,2022-02-05 19:47:03 CST,GMT-06:00,1644112023360,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-06/phone_promptresponse_clean_2022-02-06.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,18,19,2022-02-06,2022-02-06 18:44:00 CST,GMT-06:00,1644194640277,Completed,2022-02-06,2022-02-06 18:47:31 CST,1644194851917,1,set_1,49,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,Yes,Sort of,Yes,,,,Yes,but had a goal,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,A lot less,Moderate,Very little,,,,
unraveledlitterpowerably@timestudy_com/2022-02-07/phone_promptresponse_clean_2022-02-07.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-07,2022-02-07 19:17:00 CST,GMT-06:00,1644283020281,Completed,2022-02-07,2022-02-07 19:23:36 CST,1644283416829,2,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-02-08/phone_promptresponse_clean_2022-02-08.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-08,2022-02-08 19:18:00 CST,GMT-06:00,1644369480257,Completed,2022-02-08,2022-02-08 20:29:58 CST,1644373798398,2,set_4,24,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Moderately,Not at all,Not at all,Moderately,A little,A little,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Definitely will,Not really
unraveledlitterpowerably@timestudy_com/2022-02-09/phone_promptresponse_clean_2022-02-09.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-09,2022-02-09 19:41:00 CST,GMT-06:00,1644457260269,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-10/phone_promptresponse_clean_2022-02-10.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,18,19,2022-02-10,2022-02-10 18:35:00 CST,GMT-06:00,1644539700249,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-11/phone_promptresponse_clean_2022-02-11.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-02-11,2022-02-11 19:40:00 CST,GMT-06:00,1644630000215,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-12/phone_promptresponse_clean_2022-02-12.csv,19,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-02-12,2022-02-12 19:47:00 CST,GMT-06:00,1644716820254,Completed,2022-02-12,2022-02-12 19:48:24 CST,1644716904720,1,set_4,23,9,A little,A little,Moderately,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Moderately,A little,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
unraveledlitterpowerably@timestudy_com/2022-02-13/phone_promptresponse_clean_2022-02-13.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-02-13,2022-02-13 19:25:00 CST,GMT-06:00,1644801900457,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-14/phone_promptresponse_clean_2022-02-14.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,19,20,2022-02-14,2022-02-14 19:26:00 CST,GMT-06:00,1644888360259,Completed,2022-02-14,2022-02-14 19:36:00 CST,1644888960231,2,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-15/phone_promptresponse_clean_2022-02-15.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-15,2022-02-15 19:22:00 CST,GMT-06:00,1644974520237,Completed,2022-02-15,2022-02-15 19:32:50 CST,1644975170856,2,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-16/phone_promptresponse_clean_2022-02-16.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-16,2022-02-16 19:27:00 CST,GMT-06:00,1645061220228,Completed,2022-02-16,2022-02-16 19:33:13 CST,1645061593731,2,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Very much so,No,Did not have to work today,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-17/phone_promptresponse_clean_2022-02-17.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,21,22,2022-02-17,2022-02-17 21:33:00 CST,GMT-06:00,1645155180257,Completed,2022-02-17,2022-02-17 21:49:25 CST,1645156165891,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-02-18/phone_promptresponse_clean_2022-02-18.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-02-18,2022-02-18 20:25:00 CST,GMT-06:00,1645237500226,Completed,2022-02-18,2022-02-18 20:58:28 CST,1645239508204,2,set_1,25,9,Not at all,Moderately,Not at all,A little,Moderately,Not at all,Not at all,Moderately,Not at all,Quite a bit,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-02-19/phone_promptresponse_clean_2022-02-19.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-19,2022-02-19 19:33:00 CST,GMT-06:00,1645320780882,Completed,2022-02-19,2022-02-19 19:34:15 CST,1645320855895,1,set_4,24,9,Not at all,Quite a bit,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of
unraveledlitterpowerably@timestudy_com/2022-02-20/phone_promptresponse_clean_2022-02-20.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-20,2022-02-20 19:36:00 CST,GMT-06:00,1645407360241,Completed,2022-02-20,2022-02-20 19:38:47 CST,1645407527376,1,set_4,47,9,Moderately,A little,Moderately,A little,Moderately,Not at all,A little,Moderately,Not at all,Moderately,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Sort of,Yes,,,,Yes,Maybe,Sort of,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,0 days,1 day,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Quite a bit,,Very much so,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-02-21/phone_promptresponse_clean_2022-02-21.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-21,2022-02-21 19:45:00 CST,GMT-06:00,1645494300276,Completed,2022-02-21,2022-02-21 19:48:22 CST,1645494502815,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-22/phone_promptresponse_clean_2022-02-22.csv,17,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-02-22,2022-02-22 20:46:22 CST,GMT-06:00,1645584382205,Completed,2022-02-22,2022-02-22 21:17:03 CST,1645586223183,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Might,Not really
unraveledlitterpowerably@timestudy_com/2022-02-23/phone_promptresponse_clean_2022-02-23.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-02-23,2022-02-23 19:39:00 CST,GMT-06:00,1645666740218,Completed,2022-02-23,2022-02-23 19:48:49 CST,1645667329969,2,set_4,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-02-24/phone_promptresponse_clean_2022-02-24.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-02-24,2022-02-24 20:42:00 CST,GMT-06:00,1645756920250,Completed,2022-02-24,2022-02-24 20:49:28 CST,1645757368155,2,set_1,25,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-02-25/phone_promptresponse_clean_2022-02-25.csv,20,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-02-25,2022-02-25 20:37:00 CST,GMT-06:00,1645843020217,Completed,2022-02-25,2022-02-25 20:39:26 CST,1645843166581,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,A little,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-02-26/phone_promptresponse_clean_2022-02-26.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-02-26,2022-02-26 20:11:00 CST,GMT-06:00,1645927860236,Completed,2022-02-26,2022-02-26 20:15:33 CST,1645928133700,1,set_1,25,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,Might,Not really,Maybe,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-02-28/phone_promptresponse_clean_2022-02-28.csv,22,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-02-28,2022-02-28 20:48:00 CST,GMT-06:00,1646102880391,Completed,2022-02-28,2022-02-28 20:55:05 CST,1646103305051,2,set_3,23,9,A little,Moderately,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,Moderately,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-01/phone_promptresponse_clean_2022-03-01.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-01,2022-03-01 20:39:00 CST,GMT-06:00,1646188740217,Completed,2022-03-01,2022-03-01 20:42:29 CST,1646188949699,1,set_2,23,9,Not at all,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-02/phone_promptresponse_clean_2022-03-02.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-02,2022-03-02 20:34:00 CST,GMT-06:00,1646274840239,Completed,2022-03-02,2022-03-02 20:41:16 CST,1646275276359,2,set_3,23,9,Not at all,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Extremely,Not at all,Moderately,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-03/phone_promptresponse_clean_2022-03-03.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-03,2022-03-03 20:37:00 CST,GMT-06:00,1646361420250,Completed,2022-03-03,2022-03-03 20:46:31 CST,1646361991695,2,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,Not thought about it,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-04/phone_promptresponse_clean_2022-03-04.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-04,2022-03-04 20:17:00 CST,GMT-06:00,1646446620231,Completed,2022-03-04,2022-03-04 21:20:38 CST,1646450438358,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
unraveledlitterpowerably@timestudy_com/2022-03-05/phone_promptresponse_clean_2022-03-05.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-05,2022-03-05 20:48:00 CST,GMT-06:00,1646534880249,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-06/phone_promptresponse_clean_2022-03-06.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-06,2022-03-06 20:15:00 CST,GMT-06:00,1646619300231,PartiallyCompleted,,,,,set_3,6,9,Not at all,Quite a bit,A little,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-07/phone_promptresponse_clean_2022-03-07.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-07,2022-03-07 20:24:00 CST,GMT-06:00,1646706240251,Completed,2022-03-07,2022-03-07 20:26:30 CST,1646706390175,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,A little,Not at all,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-08/phone_promptresponse_clean_2022-03-08.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-08,2022-03-08 20:14:00 CST,GMT-06:00,1646792040260,Completed,2022-03-08,2022-03-08 20:20:36 CST,1646792436482,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Probably will,Yes
unraveledlitterpowerably@timestudy_com/2022-03-09/phone_promptresponse_clean_2022-03-09.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-09,2022-03-09 20:12:00 CST,GMT-06:00,1646878320227,Completed,2022-03-09,2022-03-09 20:19:25 CST,1646878765645,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-03-10/phone_promptresponse_clean_2022-03-10.csv,17,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-10,2022-03-10 20:23:00 CST,GMT-06:00,1646965380221,Completed,2022-03-10,2022-03-10 20:26:05 CST,1646965565966,1,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,A little,A little,Not at all,A little,Moderately,Not at all,Not at all,Very much so,Not sure,Did not have to work today,0,Not at all,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-11/phone_promptresponse_clean_2022-03-11.csv,17,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-03-11,2022-03-11 19:48:00 CST,GMT-06:00,1647049680243,Completed,2022-03-11,2022-03-11 20:22:56 CST,1647051776882,2,set_3,23,9,A little,Moderately,A little,Quite a bit,Moderately,Not at all,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-12/phone_promptresponse_clean_2022-03-12.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-03-12,2022-03-12 20:38:00 CST,GMT-06:00,1647139080277,Completed,2022-03-12,2022-03-12 20:44:59 CST,1647139499839,2,set_4,24,9,A little,Moderately,Quite a bit,A little,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Not at all,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-03-13/phone_promptresponse_clean_2022-03-13.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,21,22,2022-03-13,2022-03-13 21:10:00 CDT,GMT-05:00,1647223800227,Completed,2022-03-13,2022-03-13 21:17:59 CDT,1647224279578,1,set_2,47,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,A little,Not at all,Moderately,Not at all,A little,Moderately,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Yes,Yes,Very much so,Definitely will,Yes,Sort of,Maybe,Sort of,Yes,A little,Moderately,I am not experiencing viral symptoms,0 days,1 day,A lot less,A lot less,Neither more nor less,Moderate,Very little,,,,
unraveledlitterpowerably@timestudy_com/2022-03-14/phone_promptresponse_clean_2022-03-14.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-03-14,2022-03-14 20:39:00 CDT,GMT-05:00,1647308340240,Completed,2022-03-14,2022-03-14 20:45:27 CDT,1647308727692,2,set_3,24,9,Not at all,Extremely,Moderately,Moderately,Moderately,A little,Not at all,A little,Not at all,Moderately,Moderately,A little,A little,Quite a bit,No,Did not have to work today,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-15/phone_promptresponse_clean_2022-03-15.csv,21,unraveledlitterpowerably,Daily,BURST,RANDOM,20,21,2022-03-15,2022-03-15 20:37:00 CDT,GMT-05:00,1647394620244,Completed,2022-03-15,2022-03-15 20:40:26 CDT,1647394826298,1,set_4,23,9,A little,A little,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Quite a bit,Not at all,A little,Moderately,Very much so,Quite a bit,Not at all,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-03-16/phone_promptresponse_clean_2022-03-16.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-16,2022-03-16 20:38:00 CDT,GMT-05:00,1647481080244,Completed,2022-03-16,2022-03-16 21:07:24 CDT,1647482844725,2,set_3,24,9,A little,Moderately,Extremely,Not at all,Moderately,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,A little,Not sure,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
unraveledlitterpowerably@timestudy_com/2022-03-17/phone_promptresponse_clean_2022-03-17.csv,19,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-03-17,2022-03-17 19:45:00 CDT,GMT-05:00,1647564300231,Completed,2022-03-17,2022-03-17 19:54:53 CDT,1647564893637,2,set_4,24,9,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Not at all,Moderately,Very much so,Very much so,Quite a bit,A little,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Very much so,Definitely will,Yes
unraveledlitterpowerably@timestudy_com/2022-03-18/phone_promptresponse_clean_2022-03-18.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-03-18,2022-03-18 19:43:00 CDT,GMT-05:00,1647650580279,Completed,2022-03-18,2022-03-18 19:47:15 CDT,1647650835118,1,set_2,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Might,Not thought about it,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-19/phone_promptresponse_clean_2022-03-19.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,19,20,2022-03-19,2022-03-19 19:31:00 CDT,GMT-05:00,1647736260229,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-20/phone_promptresponse_clean_2022-03-20.csv,20,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-20,2022-03-20 20:11:00 CDT,GMT-05:00,1647825060227,Completed,2022-03-20,2022-03-20 20:33:09 CDT,1647826389754,2,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Sort of,Yes,,,,Yes,Yes,Yes,Yes,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Moderate,Moderate,,Very much so,Definitely will,Sort of
unraveledlitterpowerably@timestudy_com/2022-03-21/phone_promptresponse_clean_2022-03-21.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-21,2022-03-21 20:23:00 CDT,GMT-05:00,1647912180323,Completed,2022-03-21,2022-03-21 20:29:54 CDT,1647912594490,2,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,
unraveledlitterpowerably@timestudy_com/2022-03-22/phone_promptresponse_clean_2022-03-22.csv,21,unraveledlitterpowerably,Daily,TIME,RANDOM,20,21,2022-03-22,2022-03-22 20:34:00 CDT,GMT-05:00,1647999240299,Completed,2022-03-22,2022-03-22 20:35:55 CDT,1647999355801,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
