.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x33_goal_sed,x36_goal_eat,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x29_wgoal_sleep,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
dimnesscranialunheard@timestudy_com/2020-10-01/phone_promptresponse_clean_2020-10-01.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-01,2020-10-01 22:24:00 PDT,GMT-07:00,1601616240391,Completed,2020-10-01,2020-10-01 22:27:07 PDT,1601616427943,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,Moderately,Very much so,Not at all,Quite a bit,Moderately,No,No,0,Quite a bit,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-02/phone_promptresponse_clean_2020-10-02.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-02,2020-10-02 22:14:00 PDT,GMT-07:00,1601702040330,Completed,2020-10-02,2020-10-02 22:15:04 PDT,1601702104925,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Moderately,A little,No,No,0,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-03/phone_promptresponse_clean_2020-10-03.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-03,2020-10-03 22:39:00 PDT,GMT-07:00,1601789940771,Completed,2020-10-03,2020-10-03 22:41:07 PDT,1601790067435,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-04/phone_promptresponse_clean_2020-10-04.csv,16,dimnesscranialunheard,Daily,BURST,RANDOM,23,0,2020-10-04,2020-10-04 23:15:00 PDT,GMT-07:00,1601878500343,Completed,2020-10-04,2020-10-04 23:29:28 PDT,1601879368904,2,set_2,47,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Not at all,Very much so,No,Did not have to work today,0,,,,,Not really,No,No,No,No,,,,Quite a bit,Probably will,Yes,,but had a goal,0 days,0 days,Less,A lot more,Neither more nor less,Quite a bit,Not at all,,,Quite a bit,Not at all,I am not experiencing viral symptoms,
dimnesscranialunheard@timestudy_com/2020-10-05/phone_promptresponse_clean_2020-10-05.csv,24,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-05,2020-10-05 22:45:00 PDT,GMT-07:00,1601963100478,Completed,2020-10-05,2020-10-05 22:46:05 PDT,1601963165790,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-06/phone_promptresponse_clean_2020-10-06.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-06,2020-10-06 22:29:00 PDT,GMT-07:00,1602048540327,Completed,2020-10-06,2020-10-06 22:31:19 PDT,1602048679133,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Probably will not,Sort of,,,,
dimnesscranialunheard@timestudy_com/2020-10-07/phone_promptresponse_clean_2020-10-07.csv,19,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-07,2020-10-07 22:27:00 PDT,GMT-07:00,1602134820403,Completed,2020-10-07,2020-10-07 22:28:59 PDT,1602134939834,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,Moderately,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,Quite a bit,,,,,,,,,Probably will not,Not really,,,,
dimnesscranialunheard@timestudy_com/2020-10-08/phone_promptresponse_clean_2020-10-08.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-08,2020-10-08 22:20:00 PDT,GMT-07:00,1602220800301,Completed,2020-10-08,2020-10-08 22:22:32 PDT,1602220952614,1,set_1,24,9,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Not at all,Moderately,Quite a bit,Not at all,Moderately,Very much so,No,Yes,0,Very much so,Might,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-09/phone_promptresponse_clean_2020-10-09.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-09,2020-10-09 22:37:00 PDT,GMT-07:00,1602308220381,Completed,2020-10-09,2020-10-09 22:41:45 PDT,1602308505629,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,A little,,,,,,,,,Probably will not,No,,,,
dimnesscranialunheard@timestudy_com/2020-10-10/phone_promptresponse_clean_2020-10-10.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-10,2020-10-10 22:14:00 PDT,GMT-07:00,1602393240245,Completed,2020-10-10,2020-10-10 22:17:06 PDT,1602393426957,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-11/phone_promptresponse_clean_2020-10-11.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-11,2020-10-11 22:10:00 PDT,GMT-07:00,1602479400446,Completed,2020-10-11,2020-10-11 22:21:50 PDT,1602480110013,2,set_1,48,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,A little,A little,Quite a bit,Moderately,Not at all,A little,Very much so,No,Did not have to work today,0,Quite a bit,Probably will not,No,but I had a goal,Not really,Maybe,No,No,No,,,,,,,,but had a goal,0 days,0 days,Less,A lot more,Neither more nor less,Quite a bit,Not at all,,,Quite a bit,Not at all,I am currently experiencing severe viral symptoms,
dimnesscranialunheard@timestudy_com/2020-10-12/phone_promptresponse_clean_2020-10-12.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-12,2020-10-12 22:49:00 PDT,GMT-07:00,1602568140389,Completed,2020-10-12,2020-10-12 22:50:35 PDT,1602568235507,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-13/phone_promptresponse_clean_2020-10-13.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-13,2020-10-13 22:18:00 PDT,GMT-07:00,1602652680222,Completed,2020-10-13,2020-10-13 22:22:40 PDT,1602652960698,1,set_4,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,A little,Very much so,No,No,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,Not at all
dimnesscranialunheard@timestudy_com/2020-10-14/phone_promptresponse_clean_2020-10-14.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-14,2020-10-14 22:11:00 PDT,GMT-07:00,1602738660493,Completed,2020-10-14,2020-10-14 22:15:27 PDT,1602738927880,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,A little,Moderately,A little,Moderately,Very much so,No,Yes,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-15/phone_promptresponse_clean_2020-10-15.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-15,2020-10-15 22:42:00 PDT,GMT-07:00,1602826920463,Completed,2020-10-15,2020-10-15 22:43:17 PDT,1602826997210,1,set_3,23,9,Not at all,A little,Not at all,Moderately,Moderately,Not at all,Moderately,A little,Not at all,Moderately,Moderately,A little,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Probably will,Sort of,,,,
dimnesscranialunheard@timestudy_com/2020-10-16/phone_promptresponse_clean_2020-10-16.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-16,2020-10-16 22:36:00 PDT,GMT-07:00,1602912960379,Completed,2020-10-16,2020-10-16 22:38:36 PDT,1602913116657,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Quite a bit,Very much so,Not at all,Moderately,Very much so,No,No,0,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-17/phone_promptresponse_clean_2020-10-17.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-17,2020-10-17 22:11:00 PDT,GMT-07:00,1602997860268,Completed,2020-10-17,2020-10-17 22:12:04 PDT,1602997924570,1,set_3,23,9,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Moderately,Very much so,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Probably will not,No,,,,
dimnesscranialunheard@timestudy_com/2020-10-18/phone_promptresponse_clean_2020-10-18.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-18,2020-10-18 22:17:00 PDT,GMT-07:00,1603084620387,Completed,2020-10-18,2020-10-18 22:20:57 PDT,1603084857398,1,set_2,48,9,A little,Moderately,Not at all,Moderately,Moderately,A little,Moderately,A little,Not at all,Moderately,Very much so,A little,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,No,No,No,Sort of,No,,,,A little,Probably will,Trying to decide,,but had a goal,0 days,0 days,Less,A lot less,Neither more nor less,Quite a bit,Not at all,,,Moderately,Not at all,I am not experiencing viral symptoms,A little bit
dimnesscranialunheard@timestudy_com/2020-10-19/phone_promptresponse_clean_2020-10-19.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-19,2020-10-19 22:28:00 PDT,GMT-07:00,1603171680361,Completed,2020-10-19,2020-10-19 22:29:05 PDT,1603171745345,1,set_1,24,9,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Very much so,Quite a bit,A little,Quite a bit,Quite a bit,No,No,0,Very much so,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-20/phone_promptresponse_clean_2020-10-20.csv,27,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-20,2020-10-20 22:11:00 PDT,GMT-07:00,1603257060452,Completed,2020-10-20,2020-10-20 22:12:24 PDT,1603257144386,1,set_3,23,9,A little,A little,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Not at all,Very much so,Very much so,Not at all,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,Very much so,,,,,,,,,Definitely will not,No,,,,
dimnesscranialunheard@timestudy_com/2020-10-21/phone_promptresponse_clean_2020-10-21.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-21,2020-10-21 22:15:00 PDT,GMT-07:00,1603343700533,Completed,2020-10-21,2020-10-21 22:16:15 PDT,1603343775930,1,set_1,24,9,A little,A little,A little,Moderately,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Very much so,A little,Moderately,Very much so,No,No,0,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-22/phone_promptresponse_clean_2020-10-22.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-22,2020-10-22 22:19:00 PDT,GMT-07:00,1603430340385,Completed,2020-10-22,2020-10-22 22:24:44 PDT,1603430684920,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Very much so,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-23/phone_promptresponse_clean_2020-10-23.csv,24,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-23,2020-10-23 22:24:00 PDT,GMT-07:00,1603517040246,Completed,2020-10-23,2020-10-23 22:32:40 PDT,1603517560335,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,A little,Not at all,A little,Moderately,Moderately,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-24/phone_promptresponse_clean_2020-10-24.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-24,2020-10-24 22:48:00 PDT,GMT-07:00,1603604880422,Completed,2020-10-24,2020-10-24 22:49:15 PDT,1603604955574,1,set_1,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-25/phone_promptresponse_clean_2020-10-25.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-25,2020-10-25 22:23:00 PDT,GMT-07:00,1603689780390,Completed,2020-10-25,2020-10-25 22:26:20 PDT,1603689980739,1,set_1,49,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,Very much so,Might,Sort of,Yes,Sort of,Maybe,No,No,No,,,,,,,,but had a goal,0 days,0 days,A lot less,More,Neither more nor less,Quite a bit,Not at all,,,A little,Not at all,I am not experiencing viral symptoms,Not at all
dimnesscranialunheard@timestudy_com/2020-10-26/phone_promptresponse_clean_2020-10-26.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-26,2020-10-26 22:12:00 PDT,GMT-07:00,1603775520410,Completed,2020-10-26,2020-10-26 22:16:04 PDT,1603775764000,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,Not at all,Very much so,No,No,0,,,,,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-27/phone_promptresponse_clean_2020-10-27.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-27,2020-10-27 22:37:00 PDT,GMT-07:00,1603863420372,Completed,2020-10-27,2020-10-27 22:38:46 PDT,1603863526239,1,set_1,25,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,A little,Very much so,Yes,No,0,Very much so,Might,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
dimnesscranialunheard@timestudy_com/2020-10-28/phone_promptresponse_clean_2020-10-28.csv,21,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-10-28,2020-10-28 22:15:00 PDT,GMT-07:00,1603948500311,Completed,2020-10-28,2020-10-28 22:18:14 PDT,1603948694017,1,set_4,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,A little,Not at all,Moderately,Quite a bit,A little,A little,Not at all,Very much so,No,No,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,Not at all
dimnesscranialunheard@timestudy_com/2020-10-29/phone_promptresponse_clean_2020-10-29.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-29,2020-10-29 22:11:00 PDT,GMT-07:00,1604034660480,Completed,2020-10-29,2020-10-29 22:11:55 PDT,1604034715710,1,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-30/phone_promptresponse_clean_2020-10-30.csv,24,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-30,2020-10-30 22:41:00 PDT,GMT-07:00,1604122860416,Completed,2020-10-30,2020-10-30 22:43:46 PDT,1604123026099,1,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-10-31/phone_promptresponse_clean_2020-10-31.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-10-31,2020-10-31 22:17:00 PDT,GMT-07:00,1604207820431,Completed,2020-10-31,2020-10-31 22:17:49 PDT,1604207869636,1,set_3,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,A little,,,,,,,,,Might,Yes,,,,
dimnesscranialunheard@timestudy_com/2020-11-01/phone_promptresponse_clean_2020-11-01.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-11-01,2020-11-01 22:48:00 PST,GMT-08:00,1604299680429,Completed,2020-11-01,2020-11-01 22:52:03 PST,1604299923848,1,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,No,Yes,No,Not really,No,A little,Probably will,No,,,,,but had a goal,0 days,0 days,Less,More,Neither more nor less,Extremely,Not at all,,,Moderately,Not at all,I am not experiencing viral symptoms,Very much
dimnesscranialunheard@timestudy_com/2020-11-02/phone_promptresponse_clean_2020-11-02.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-02,2020-11-02 22:40:00 PST,GMT-08:00,1604385600572,Completed,2020-11-02,2020-11-02 22:46:50 PST,1604386010955,2,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Very much so,No,No,0,Very much so,Might,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-03/phone_promptresponse_clean_2020-11-03.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-03,2020-11-03 22:14:00 PST,GMT-08:00,1604470440428,Completed,2020-11-03,2020-11-03 22:15:53 PST,1604470553085,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,Not at all,Very much so,No,Yes,0,Quite a bit,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-04/phone_promptresponse_clean_2020-11-04.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-04,2020-11-04 22:37:00 PST,GMT-08:00,1604558220357,Completed,2020-11-04,2020-11-04 22:37:57 PST,1604558277403,1,set_4,23,9,A little,A little,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Moderately,A little,Moderately,A little,Very much so,No,Yes,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-05/phone_promptresponse_clean_2020-11-05.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-05,2020-11-05 22:29:00 PST,GMT-08:00,1604644140863,Completed,2020-11-05,2020-11-05 22:32:26 PST,1604644346158,1,set_1,24,9,A little,A little,Not at all,A little,Moderately,Not at all,A little,A little,Not at all,Moderately,A little,Moderately,Moderately,Very much so,No,Yes,0,Very much so,Definitely will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-06/phone_promptresponse_clean_2020-11-06.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-06,2020-11-06 22:15:00 PST,GMT-08:00,1604729700376,Completed,2020-11-06,2020-11-06 22:16:58 PST,1604729818954,1,set_2,23,9,A little,A little,Not at all,Moderately,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,A little,A little,Very much so,No,No,0,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-07/phone_promptresponse_clean_2020-11-07.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-07,2020-11-07 22:21:00 PST,GMT-08:00,1604816460352,Completed,2020-11-07,2020-11-07 22:23:00 PST,1604816580162,1,set_2,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,A little,Definitely will,Trying to decide,,,,,,,,,,,,,,,Not at all
dimnesscranialunheard@timestudy_com/2020-11-08/phone_promptresponse_clean_2020-11-08.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-08,2020-11-08 22:20:00 PST,GMT-08:00,1604902800323,Completed,2020-11-08,2020-11-08 22:26:12 PST,1604903172334,2,set_4,48,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Very much so,No,Did not have to work today,0,,,,,No,No and I didn't have a goal,No,No,No,Quite a bit,Probably will,No,,,,,but had a goal,0 days,0 days,Less,More,Neither more nor less,Quite a bit,Not at all,,,A little,Extremely,I am not experiencing viral symptoms,Not at all
dimnesscranialunheard@timestudy_com/2020-11-09/phone_promptresponse_clean_2020-11-09.csv,22,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-09,2020-11-09 22:28:00 PST,GMT-08:00,1604989680402,Completed,2020-11-09,2020-11-09 22:29:07 PST,1604989747230,1,set_1,24,9,A little,A little,A little,Moderately,Moderately,Not at all,A little,A little,Not at all,Moderately,Quite a bit,A little,A little,Very much so,No,No,0,Very much so,Might,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-10/phone_promptresponse_clean_2020-11-10.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-10,2020-11-10 22:45:00 PST,GMT-08:00,1605077100410,Completed,2020-11-10,2020-11-10 22:50:37 PST,1605077437511,2,set_2,24,9,A little,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Moderately,Not at all,Very much so,No,Yes,0,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,Not at all
dimnesscranialunheard@timestudy_com/2020-11-11/phone_promptresponse_clean_2020-11-11.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-11,2020-11-11 22:49:00 PST,GMT-08:00,1605163740278,Completed,2020-11-11,2020-11-11 22:52:14 PST,1605163934742,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,No,0,Quite a bit,Probably will not,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-12/phone_promptresponse_clean_2020-11-12.csv,23,dimnesscranialunheard,Daily,TIME,RANDOM,22,23,2020-11-12,2020-11-12 22:23:00 PST,GMT-08:00,1605248580342,Completed,2020-11-12,2020-11-12 22:24:13 PST,1605248653225,1,set_1,24,9,A little,Moderately,Not at all,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-13/phone_promptresponse_clean_2020-11-13.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,23,0,2020-11-13,2020-11-13 23:23:00 PST,GMT-08:00,1605338580539,Completed,2020-11-13,2020-11-13 23:25:18 PST,1605338718146,1,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-14/phone_promptresponse_clean_2020-11-14.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-11-14,2020-11-14 22:19:00 PST,GMT-08:00,1605421140362,Completed,2020-11-14,2020-11-14 22:24:24 PST,1605421464781,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
dimnesscranialunheard@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,23,dimnesscranialunheard,Daily,BURST,RANDOM,22,23,2020-11-15,2020-11-15 22:16:00 PST,GMT-08:00,1605507360376,Completed,2020-11-15,2020-11-15 22:24:49 PST,1605507889567,2,set_4,48,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Very much so,No,Did not have to work today,0,,,,,Sort of,No,No,No,No,A little,Probably will,No,,,,,but had a goal,0 days,0 days,Less,More,Neither more nor less,Extremely,Not at all,,,Moderately,Not at all,I am not experiencing viral symptoms,Somewhat
