.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
bannisterhardwiredladle@timestudy_com/2020-10-24/phone_promptresponse_clean_2020-10-24.csv,14,bannisterhardwiredladle,Daily,BURST,RANDOM,13,14,2020-10-24,2020-10-24 13:47:01 CDT,GMT-05:00,1603565221139,Completed,2020-10-24,2020-10-24 13:52:41 CDT,1603565561659,2,set_2,26,9,A little,Moderately,A little,A little,Moderately,A little,A little,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,No,No,0,Not at all,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2020-10-25/phone_promptresponse_clean_2020-10-25.csv,23,bannisterhardwiredladle,Daily,BURST,RANDOM,23,0,2020-10-25,2020-10-25 23:17:00 CDT,GMT-05:00,1603685820140,Completed,2020-10-25,2020-10-25 23:58:43 CDT,1603688323325,2,set_2,48,9,A little,Extremely,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,,,,A little,Not at all,I am not experiencing viral symptoms,Somewhat
bannisterhardwiredladle@timestudy_com/2020-10-27/phone_promptresponse_clean_2020-10-27.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-10-27,2020-10-27 00:30:00 CDT,GMT-05:00,1603776600112,Completed,2020-10-27,2020-10-27 00:33:09 CDT,1603776789619,1,set_3,24,9,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,A little bit
bannisterhardwiredladle@timestudy_com/2020-10-28/phone_promptresponse_clean_2020-10-28.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-10-28,2020-10-28 01:48:00 CDT,GMT-05:00,1603867680119,Completed,2020-10-28,2020-10-28 02:27:50 CDT,1603870070460,2,set_2,23,9,A little,Moderately,Quite a bit,Not at all,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,A little,A little,Moderately,No,No,0,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-10-29/phone_promptresponse_clean_2020-10-29.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-10-29,2020-10-29 01:48:00 CDT,GMT-05:00,1603954080097,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-10-30/phone_promptresponse_clean_2020-10-30.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-10-30,2020-10-30 01:49:00 CDT,GMT-05:00,1604040540127,Completed,2020-10-30,2020-10-30 01:50:09 CDT,1604040609551,1,set_1,24,9,A little,Moderately,Quite a bit,Not at all,A little,Moderately,A little,Quite a bit,Moderately,A little,A little,Moderately,Moderately,A little,Not sure,No,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-10-31/phone_promptresponse_clean_2020-10-31.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2020-10-30,2020-10-30 23:37:00 CDT,GMT-05:00,1604119020131,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-01/phone_promptresponse_clean_2020-11-01.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-11-01,2020-11-01 00:27:00 CDT,GMT-05:00,1604208420113,Completed,2020-11-01,2020-11-01 01:33:22 CST,1604216002819,2,set_2,47,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,A little,A little,Not at all,A little,Not sure,No,0,Very much so,Definitely will,Yes,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,,,,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-11-02/phone_promptresponse_clean_2020-11-02.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-11-02,2020-11-02 00:36:00 CST,GMT-06:00,1604298960176,Completed,2020-11-02,2020-11-02 01:58:58 CST,1604303938361,2,set_1,48,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,A little,Probably will not,No,but I had a goal,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-11-03/phone_promptresponse_clean_2020-11-03.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-11-03,2020-11-03 00:22:00 CST,GMT-06:00,1604384520214,Completed,2020-11-03,2020-11-03 00:23:24 CST,1604384604431,1,set_2,23,9,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,No,Yes,0,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-04/phone_promptresponse_clean_2020-11-04.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-11-04,2020-11-04 01:38:00 CST,GMT-06:00,1604475480192,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-05/phone_promptresponse_clean_2020-11-05.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,22,23,2020-11-04,2020-11-04 22:32:00 CST,GMT-06:00,1604550720137,PartiallyCompleted,,,,,set_2,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-06/phone_promptresponse_clean_2020-11-06.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-11-06,2020-11-06 00:18:00 CST,GMT-06:00,1604643480112,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-07/phone_promptresponse_clean_2020-11-07.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-11-07,2020-11-07 01:30:00 CST,GMT-06:00,1604734200130,Completed,2020-11-07,2020-11-07 01:44:13 CST,1604735053696,2,set_4,23,9,A little,Moderately,A little,A little,Moderately,A little,A little,A little,A little,Moderately,A little,A little,Moderately,A little,No,Yes,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-08/phone_promptresponse_clean_2020-11-08.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-11-08,2020-11-08 02:40:00 CST,GMT-06:00,1604824800126,Completed,2020-11-08,2020-11-08 02:49:49 CST,1604825389986,2,set_3,49,9,A little,Extremely,Moderately,A little,Moderately,A little,A little,Not at all,Moderately,A little,Moderately,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,A little,Probably will not,No,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-11-09/phone_promptresponse_clean_2020-11-09.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-11-09,2020-11-09 00:16:49 CST,GMT-06:00,1604902609840,Completed,2020-11-09,2020-11-09 00:19:01 CST,1604902741749,1,set_2,47,9,A little,Quite a bit,A little,A little,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,No,Did not have to work today,0,Quite a bit,Might,Trying to decide,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-11-10/phone_promptresponse_clean_2020-11-10.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2020-11-10,2020-11-10 01:37:00 CST,GMT-06:00,1604993820143,Completed,2020-11-10,2020-11-10 01:38:03 CST,1604993883964,1,set_1,24,9,Moderately,Moderately,A little,A little,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Not sure,Yes,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-11/phone_promptresponse_clean_2020-11-11.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-11-11,2020-11-11 00:40:00 CST,GMT-06:00,1605076800141,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-12/phone_promptresponse_clean_2020-11-12.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2020-11-12,2020-11-12 01:47:00 CST,GMT-06:00,1605167220140,Completed,2020-11-12,2020-11-12 01:48:04 CST,1605167284146,1,set_4,23,9,Moderately,Moderately,Quite a bit,Not at all,A little,Moderately,A little,A little,A little,A little,A little,Moderately,Moderately,Moderately,No,No,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-13/phone_promptresponse_clean_2020-11-13.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-11-13,2020-11-13 01:38:00 CST,GMT-06:00,1605253080089,Completed,2020-11-13,2020-11-13 02:07:10 CST,1605254830770,2,set_4,23,9,Moderately,A little,Quite a bit,Not at all,A little,Moderately,Moderately,Moderately,A little,A little,A little,Moderately,Moderately,Moderately,No,No,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-14/phone_promptresponse_clean_2020-11-14.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-11-14,2020-11-14 01:49:00 CST,GMT-06:00,1605340140132,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-15/phone_promptresponse_clean_2020-11-15.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-11-15,2020-11-15 02:01:23 CST,GMT-06:00,1605427283475,Completed,2020-11-15,2020-11-15 02:46:11 CST,1605429971683,2,set_3,47,9,A little,Extremely,A little,Moderately,Moderately,A little,A little,A little,A little,Moderately,Not at all,Very much so,A little,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,A little,Probably will not,No,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-11-16/phone_promptresponse_clean_2020-11-16.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-11-16,2020-11-16 02:35:00 CST,GMT-06:00,1605515700107,Completed,2020-11-16,2020-11-16 04:02:12 CST,1605520932326,2,set_1,25,9,A little,Extremely,Moderately,A little,Moderately,A little,A little,A little,A little,Moderately,Not at all,Very much so,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2020-11-17/phone_promptresponse_clean_2020-11-17.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-11-17,2020-11-17 02:31:00 CST,GMT-06:00,1605601860086,Completed,2020-11-17,2020-11-17 02:31:51 CST,1605601911417,1,set_4,24,9,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Quite a bit,Moderately,A little,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,A little bit
bannisterhardwiredladle@timestudy_com/2020-11-18/phone_promptresponse_clean_2020-11-18.csv,4,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2020-11-18,2020-11-18 03:12:00 CST,GMT-06:00,1605690720167,Completed,2020-11-18,2020-11-18 03:13:21 CST,1605690801087,1,set_2,23,9,Quite a bit,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,Very much so,Probably will not,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-19/phone_promptresponse_clean_2020-11-19.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-11-19,2020-11-19 01:46:59 CST,GMT-06:00,1605772019822,Completed,2020-11-19,2020-11-19 01:47:41 CST,1605772061103,1,set_3,24,9,A little,Moderately,Quite a bit,Not at all,Not at all,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,,,,Not at all
bannisterhardwiredladle@timestudy_com/2020-11-20/phone_promptresponse_clean_2020-11-20.csv,5,bannisterhardwiredladle,Daily,BURST,RANDOM,4,5,2020-11-20,2020-11-20 04:25:00 CST,GMT-06:00,1605867900061,Completed,2020-11-20,2020-11-20 04:30:58 CST,1605868258472,2,set_4,23,9,Not at all,Extremely,A little,Moderately,Quite a bit,A little,Not at all,A little,A little,Moderately,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-21/phone_promptresponse_clean_2020-11-21.csv,4,bannisterhardwiredladle,Daily,BURST,RANDOM,3,4,2020-11-21,2020-11-21 03:46:00 CST,GMT-06:00,1605951960126,Completed,2020-11-21,2020-11-21 03:47:01 CST,1605952021596,1,set_1,24,9,Not at all,Extremely,A little,A little,Moderately,Not at all,Not at all,Not at all,A little,A little,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-22/phone_promptresponse_clean_2020-11-22.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2020-11-22,2020-11-22 01:46:00 CST,GMT-06:00,1606031160136,Completed,2020-11-22,2020-11-22 01:50:05 CST,1606031405879,1,set_3,47,9,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Not at all,A little,A little,A little,Not at all,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Moderate,,,,,Not at all,Probably will not,No,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-11-23/phone_promptresponse_clean_2020-11-23.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,2,3,2020-11-23,2020-11-23 02:10:00 CST,GMT-06:00,1606119000122,Completed,2020-11-23,2020-11-23 02:12:14 CST,1606119134064,1,set_1,49,9,Moderately,A little,Moderately,A little,A little,A little,Not at all,A little,A little,A little,Not at all,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Moderate,Not at all,Probably will not,No,but I had a goal,,,,A little,Not at all,I am not experiencing viral symptoms,A little bit
bannisterhardwiredladle@timestudy_com/2020-11-24/phone_promptresponse_clean_2020-11-24.csv,3,bannisterhardwiredladle,Daily,BURST,RANDOM,2,3,2020-11-24,2020-11-24 02:37:00 CST,GMT-06:00,1606207020129,Completed,2020-11-24,2020-11-24 02:39:06 CST,1606207146463,1,set_2,23,9,A little,Quite a bit,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,A little,Not at all,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-25/phone_promptresponse_clean_2020-11-25.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-11-25,2020-11-25 02:28:00 CST,GMT-06:00,1606292880103,Completed,2020-11-25,2020-11-25 02:28:53 CST,1606292933339,1,set_4,24,9,A little,A little,Quite a bit,Not at all,A little,A little,Not at all,A little,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,Not at all
bannisterhardwiredladle@timestudy_com/2020-11-26/phone_promptresponse_clean_2020-11-26.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-11-26,2020-11-26 00:42:00 CST,GMT-06:00,1606372920178,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-27/phone_promptresponse_clean_2020-11-27.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,22,23,2020-11-26,2020-11-26 22:16:00 CST,GMT-06:00,1606450560143,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-28/phone_promptresponse_clean_2020-11-28.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-11-28,2020-11-28 00:45:00 CST,GMT-06:00,1606545900118,Completed,2020-11-28,2020-11-28 01:30:05 CST,1606548605574,2,set_1,24,9,A little,Moderately,A little,A little,Moderately,A little,Not at all,A little,Not at all,Not at all,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-28/phone_promptresponse_clean_2020-11-28.csv,23,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2020-11-28,2020-11-28 23:24:00 CST,GMT-06:00,1606627440123,Completed,2020-11-28,2020-11-28 23:27:53 CST,1606627673998,1,set_4,23,9,Quite a bit,Not at all,Quite a bit,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,A little,Yes,Did not have to work today,0,,,,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-11-30/phone_promptresponse_clean_2020-11-30.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2020-11-30,2020-11-30 03:31:17 CST,GMT-06:00,1606728677774,Completed,2020-11-30,2020-11-30 03:33:04 CST,1606728784249,1,set_3,47,9,A little,Quite a bit,A little,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Moderate,,,,,Not at all,Definitely will not,No,Moderately,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-12-01/phone_promptresponse_clean_2020-12-01.csv,4,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2020-12-01,2020-12-01 03:28:00 CST,GMT-06:00,1606814880116,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-02/phone_promptresponse_clean_2020-12-02.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-02,2020-12-02 01:46:22 CST,GMT-06:00,1606895182010,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-03/phone_promptresponse_clean_2020-12-03.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-03,2020-12-03 01:47:00 CST,GMT-06:00,1606981620107,Completed,2020-12-03,2020-12-03 01:57:04 CST,1606982224790,2,set_1,24,9,A little,Moderately,Moderately,Not at all,A little,Not at all,Not at all,A little,A little,A little,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-05/phone_promptresponse_clean_2020-12-05.csv,4,bannisterhardwiredladle,Daily,TIME,RANDOM,3,4,2020-12-05,2020-12-05 03:45:00 CST,GMT-06:00,1607161500151,Completed,2020-12-05,2020-12-05 03:50:45 CST,1607161845758,2,set_4,23,9,A little,Moderately,A little,A little,Quite a bit,A little,Not at all,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-06/phone_promptresponse_clean_2020-12-06.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2020-12-06,2020-12-06 01:20:00 CST,GMT-06:00,1607239200130,Completed,2020-12-06,2020-12-06 01:22:10 CST,1607239330410,1,set_1,48,9,A little,Extremely,Moderately,A little,Quite a bit,Not at all,Not at all,A little,Not at all,A little,Not at all,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Moderate,Very little,Not at all,Probably will not,No,but I had a goal,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-12-07/phone_promptresponse_clean_2020-12-07.csv,1,bannisterhardwiredladle,Daily,BURST,RANDOM,0,1,2020-12-07,2020-12-07 00:15:00 CST,GMT-06:00,1607321700156,Completed,2020-12-07,2020-12-07 00:17:10 CST,1607321830180,1,set_1,48,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,A little,A little,Moderately,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Moderate,A little,Probably will not,No,but I had a goal,,,,A little,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-12-08/phone_promptresponse_clean_2020-12-08.csv,2,bannisterhardwiredladle,Daily,BURST,RANDOM,1,2,2020-12-08,2020-12-08 01:14:00 CST,GMT-06:00,1607411640113,Completed,2020-12-08,2020-12-08 01:16:36 CST,1607411796813,1,set_3,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Not at all,A little,Not at all,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,,,,
bannisterhardwiredladle@timestudy_com/2020-12-09/phone_promptresponse_clean_2020-12-09.csv,20,bannisterhardwiredladle,Daily,TIME,RANDOM,19,20,2020-12-09,2020-12-09 19:33:00 CST,GMT-06:00,1607563980127,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-11/phone_promptresponse_clean_2020-12-11.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-11,2020-12-11 01:38:00 CST,GMT-06:00,1607672280144,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-12/phone_promptresponse_clean_2020-12-12.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-12,2020-12-12 01:42:00 CST,GMT-06:00,1607758920119,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-13/phone_promptresponse_clean_2020-12-13.csv,3,bannisterhardwiredladle,Daily,TIME,RANDOM,2,3,2020-12-13,2020-12-13 02:22:00 CST,GMT-06:00,1607847720135,Completed,2020-12-13,2020-12-13 02:49:01 CST,1607849341959,2,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Not at all,Probably will not,No,No,No,No,No,No,No,0 days,0 days,Neither more nor less,Less,A lot less,Quite a bit,Moderate,,,,,,,,Not at all,Not at all,I am not experiencing viral symptoms,
bannisterhardwiredladle@timestudy_com/2020-12-15/phone_promptresponse_clean_2020-12-15.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,0,1,2020-12-15,2020-12-15 00:10:00 MST,GMT-07:00,1608016200096,Completed,2020-12-15,2020-12-15 00:12:23 MST,1608016343169,1,set_1,24,9,A little,A little,Quite a bit,A little,Moderately,Not at all,Not at all,A little,Not at all,A little,A little,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,but I had a goal,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-16/phone_promptresponse_clean_2020-12-16.csv,1,bannisterhardwiredladle,Daily,TIME,RANDOM,23,0,2020-12-15,2020-12-15 23:39:00 MST,GMT-07:00,1608100740102,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bannisterhardwiredladle@timestudy_com/2020-12-17/phone_promptresponse_clean_2020-12-17.csv,2,bannisterhardwiredladle,Daily,TIME,RANDOM,1,2,2020-12-17,2020-12-17 01:12:00 MST,GMT-07:00,1608192720123,Completed,2020-12-17,2020-12-17 01:53:25 MST,1608195205431,2,set_1,24,9,A little,Extremely,Moderately,A little,A little,A little,A little,A little,Moderately,A little,A little,Not at all,A little,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,,,,,
