.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage
atlanticchefhatchet@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-01-27,2021-01-27 01:22:00 PST,GMT-08:00,1611739320210,Completed,2021-01-27,2021-01-27 01:33:08 PST,1611739988459,2,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-01-28,2021-01-28 00:48:00 PST,GMT-08:00,1611823680228,Completed,2021-01-28,2021-01-28 00:52:50 PST,1611823970347,1,set_4,24,9,A little,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
atlanticchefhatchet@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,3,atlanticchefhatchet,Daily,TIME,RANDOM,2,3,2021-01-29,2021-01-29 02:37:00 PST,GMT-08:00,1611916620181,Completed,2021-01-29,2021-01-29 02:38:04 PST,1611916684954,1,set_1,24,9,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,No,,,,,,,
atlanticchefhatchet@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,3,atlanticchefhatchet,Daily,TIME,RANDOM,2,3,2021-01-30,2021-01-30 02:48:00 PST,GMT-08:00,1612003680216,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-01-31,2021-01-31 01:32:00 PST,GMT-08:00,1612085520175,Completed,2021-01-31,2021-01-31 03:13:18 PST,1612091598342,2,set_2,48,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,No,0,Yes,No,Sort of,Maybe,,,,Not really,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Moderate,Moderate,,,,,Very much so,Probably will,Yes,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,3,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-02-01,2021-02-01 01:49:00 PST,GMT-08:00,1612172940204,Completed,2021-02-01,2021-02-01 02:30:55 PST,1612175455477,2,set_1,48,9,Not at all,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,A little,Moderately,Not at all,Not at all,Moderately,No,No,0,Sort of,No,Yes,Maybe,,,,Not really,Yes,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,More,Moderate,Moderate,Very much so,Probably will,Sort of,No,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-02-02,2021-02-02 01:26:00 PST,GMT-08:00,1612257960161,Completed,2021-02-02,2021-02-02 01:31:30 PST,1612258290482,2,set_3,24,9,Not at all,Moderately,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,3,atlanticchefhatchet,Daily,BURST,RANDOM,2,3,2021-02-03,2021-02-03 02:19:00 PST,GMT-08:00,1612347540267,Completed,2021-02-03,2021-02-03 02:21:46 PST,1612347706907,1,set_3,23,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Not at all,A little,Not at all,A little,No,No,0,,,,,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,3,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-02-04,2021-02-04 01:40:00 PST,GMT-08:00,1612431600234,Completed,2021-02-04,2021-02-04 02:22:55 PST,1612434175571,2,set_3,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Quite a bit,No,No,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,3,atlanticchefhatchet,Daily,TIME,RANDOM,2,3,2021-02-05,2021-02-05 02:25:00 PST,GMT-08:00,1612520700244,Completed,2021-02-05,2021-02-05 03:46:53 PST,1612525613441,2,set_2,23,9,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Moderately,Not at all,Not at all,Quite a bit,A little,Not at all,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,23,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-05,2021-02-05 23:17:00 PST,GMT-08:00,1612595820199,Completed,2021-02-05,2021-02-05 23:18:01 PST,1612595881136,1,set_3,23,9,Not at all,Moderately,A little,A little,Quite a bit,Not at all,A little,Not at all,Not at all,A little,Moderately,A little,A little,Moderately,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-07/phone_promptresponse_clean_2021-02-07.csv,4,atlanticchefhatchet,Daily,TIME,RANDOM,3,4,2021-02-07,2021-02-07 03:46:00 PST,GMT-08:00,1612698360257,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,4,atlanticchefhatchet,Daily,TIME,RANDOM,3,4,2021-02-08,2021-02-08 03:38:00 PST,GMT-08:00,1612784280281,Completed,2021-02-08,2021-02-08 03:54:49 PST,1612785289623,2,set_4,47,9,Not at all,Moderately,A little,Moderately,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Yes,Yes,Not really,Maybe,,,,Not really,Yes,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,Neither more nor less,Moderate,Moderate,,,,,,,,Very much so,Definitely will,Sort of,
atlanticchefhatchet@timestudy_com/2021-02-09/phone_promptresponse_clean_2021-02-09.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-02-09,2021-02-09 01:42:00 PST,GMT-08:00,1612863720208,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-10/phone_promptresponse_clean_2021-02-10.csv,4,atlanticchefhatchet,Daily,TIME,RANDOM,3,4,2021-02-10,2021-02-10 03:47:00 PST,GMT-08:00,1612957620250,Completed,2021-02-10,2021-02-10 03:48:15 PST,1612957695186,1,set_3,23,9,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Not at all,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not sure,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-11/phone_promptresponse_clean_2021-02-11.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,20,21,2021-02-11,2021-02-11 20:44:00 PST,GMT-08:00,1613105040208,Completed,2021-02-11,2021-02-11 20:44:57 PST,1613105097562,1,set_4,23,9,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,
atlanticchefhatchet@timestudy_com/2021-02-13/phone_promptresponse_clean_2021-02-13.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-12,2021-02-12 23:27:00 PST,GMT-08:00,1613201220261,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-13/phone_promptresponse_clean_2021-02-13.csv,23,atlanticchefhatchet,Daily,BURST,RANDOM,21,22,2021-02-13,2021-02-13 21:45:00 PST,GMT-08:00,1613281500238,Completed,2021-02-13,2021-02-13 22:34:04 PST,1613284444645,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
atlanticchefhatchet@timestudy_com/2021-02-14/phone_promptresponse_clean_2021-02-14.csv,22,atlanticchefhatchet,Daily,BURST,RANDOM,21,22,2021-02-14,2021-02-14 21:46:08 PST,GMT-08:00,1613367968340,Completed,2021-02-14,2021-02-14 21:49:02 PST,1613368142532,1,set_4,47,9,A little,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,A little,Not at all,Moderately,Not at all,Not at all,A little,Moderately,No,Did not have to work today,0,Sort of,Maybe,Sort of,Yes,,,,Yes,Yes,Quite a bit,Moderately,I am not experiencing viral symptoms,0 days,0 days,More,A lot more,Neither more nor less,Quite a bit,Moderate,,,,,,,,A little,Probably will,Sort of,
atlanticchefhatchet@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,24,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-02-15,2021-02-15 22:23:00 PST,GMT-08:00,1613456580147,Completed,2021-02-15,2021-02-15 22:24:13 PST,1613456653833,1,set_3,23,9,A little,Moderately,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-17/phone_promptresponse_clean_2021-02-17.csv,1,atlanticchefhatchet,Daily,BURST,RANDOM,22,23,2021-02-16,2021-02-16 22:29:00 PST,GMT-08:00,1613543340235,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-18/phone_promptresponse_clean_2021-02-18.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-17,2021-02-17 23:47:00 PST,GMT-08:00,1613634420248,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-19/phone_promptresponse_clean_2021-02-19.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-18,2021-02-18 23:30:00 PST,GMT-08:00,1613719800274,Completed,2021-02-19,2021-02-19 00:24:52 PST,1613723092609,2,set_3,23,9,Not at all,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Moderately,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-02-20,2021-02-20 00:43:00 PST,GMT-08:00,1613810580167,Completed,2021-02-20,2021-02-20 00:53:32 PST,1613811212962,2,set_3,23,9,Not at all,Quite a bit,A little,A little,Moderately,Not at all,Moderately,A little,Not at all,Moderately,Moderately,Very much so,A little,Moderately,No,No,0,,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-20,2021-02-20 23:34:00 PST,GMT-08:00,1613892840199,PartiallyCompleted,,,,,set_1,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-21,2021-02-21 23:49:00 PST,GMT-08:00,1613980140674,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-22,2021-02-22 23:48:00 PST,GMT-08:00,1614066480198,Completed,2021-02-22,2021-02-22 23:51:12 PST,1614066672262,1,set_4,24,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,Not at all
atlanticchefhatchet@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-23,2021-02-23 23:47:00 PST,GMT-08:00,1614152820280,Completed,2021-02-23,2021-02-23 23:49:25 PST,1614152965816,1,set_3,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Not at all,A little,Moderately,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-02-25,2021-02-25 00:18:00 PST,GMT-08:00,1614241080305,Completed,2021-02-25,2021-02-25 00:19:57 PST,1614241197680,1,set_3,23,9,Not at all,Quite a bit,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-25,2021-02-25 23:44:00 PST,GMT-08:00,1614325440303,Completed,2021-02-25,2021-02-25 23:45:09 PST,1614325509517,1,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,,,,
atlanticchefhatchet@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-26,2021-02-26 23:35:00 PST,GMT-08:00,1614411300264,Completed,2021-02-27,2021-02-27 00:02:46 PST,1614412966561,2,set_4,23,9,Not at all,Moderately,Moderately,Not at all,Moderately,A little,A little,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,
atlanticchefhatchet@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,24,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-02-27,2021-02-27 23:15:00 PST,GMT-08:00,1614496500254,Completed,2021-02-27,2021-02-27 23:18:36 PST,1614496716158,1,set_2,24,9,A little,Moderately,Moderately,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,A little bit
atlanticchefhatchet@timestudy_com/2021-03-01/phone_promptresponse_clean_2021-03-01.csv,1,atlanticchefhatchet,Daily,BURST,RANDOM,23,0,2021-02-28,2021-02-28 23:48:00 PST,GMT-08:00,1614584880310,Completed,2021-03-01,2021-03-01 00:07:19 PST,1614586039066,2,set_3,47,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Sort of,Maybe,Sort of,No,A little,Probably will,Sort of,Sort of,Yes,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,A lot more,Neither more nor less,Moderate,Moderate,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-02/phone_promptresponse_clean_2021-03-02.csv,3,atlanticchefhatchet,Daily,BURST,RANDOM,2,3,2021-03-02,2021-03-02 02:45:00 PST,GMT-08:00,1614681900228,Completed,2021-03-02,2021-03-02 02:47:14 PST,1614682034265,1,set_2,23,9,A little,Moderately,Extremely,A little,Extremely,A little,A little,A little,Not at all,Moderately,Not at all,Quite a bit,Moderately,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
atlanticchefhatchet@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-03-03,2021-03-03 01:37:00 PST,GMT-08:00,1614764220261,Completed,2021-03-03,2021-03-03 01:38:00 PST,1614764280574,1,set_4,23,9,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,
atlanticchefhatchet@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,2,atlanticchefhatchet,Daily,BURST,RANDOM,1,2,2021-03-04,2021-03-04 01:27:00 PST,GMT-08:00,1614850020225,Completed,2021-03-04,2021-03-04 02:05:56 PST,1614852356691,2,set_1,24,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,Maybe,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-05/phone_promptresponse_clean_2021-03-05.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-05,2021-03-05 00:20:00 PST,GMT-08:00,1614932400236,Completed,2021-03-05,2021-03-05 00:20:51 PST,1614932451320,1,set_2,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,,,,
atlanticchefhatchet@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-06,2021-03-06 00:46:00 PST,GMT-08:00,1615020360241,Completed,2021-03-06,2021-03-06 01:27:00 PST,1615022820312,2,set_1,24,9,Not at all,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,Maybe,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,23,0,2021-03-06,2021-03-06 23:35:00 PST,GMT-08:00,1615102500272,NeverStarted,,,,,set_4,4,9,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,4,atlanticchefhatchet,Daily,TIME,RANDOM,3,4,2021-03-08,2021-03-08 03:34:00 PST,GMT-08:00,1615203240263,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,19,atlanticchefhatchet,Daily,TIME,RANDOM,17,18,2021-03-08,2021-03-08 17:20:00 PST,GMT-08:00,1615252800283,Completed,2021-03-08,2021-03-08 17:43:35 PST,1615254215201,2,set_3,23,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Not at all,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,21,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-03-09,2021-03-09 21:16:17 PST,GMT-08:00,1615353377645,Completed,2021-03-09,2021-03-09 23:26:41 PST,1615361201270,2,set_3,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,A little,Moderately,Not at all,Quite a bit,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-03-11,2021-03-11 01:29:00 PST,GMT-08:00,1615454940381,Completed,2021-03-11,2021-03-11 02:03:14 PST,1615456994724,2,set_4,23,9,Not at all,Moderately,A little,A little,Quite a bit,A little,A little,A little,Not at all,Moderately,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,
atlanticchefhatchet@timestudy_com/2021-03-12/phone_promptresponse_clean_2021-03-12.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,0,1,2021-03-12,2021-03-12 00:23:00 PST,GMT-08:00,1615537380306,Completed,2021-03-12,2021-03-12 00:24:22 PST,1615537462107,1,set_2,23,9,A little,A little,Quite a bit,A little,A little,Moderately,Moderately,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-03-13/phone_promptresponse_clean_2021-03-13.csv,2,atlanticchefhatchet,Daily,TIME,RANDOM,1,2,2021-03-13,2021-03-13 01:45:00 PST,GMT-08:00,1615628700229,Completed,2021-03-13,2021-03-13 01:51:07 PST,1615629067374,2,set_1,25,9,Moderately,Moderately,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,but I had a goal,,,,,,,Not at all
atlanticchefhatchet@timestudy_com/2021-03-14/phone_promptresponse_clean_2021-03-14.csv,20,atlanticchefhatchet,Daily,BURST,RANDOM,19,20,2021-03-14,2021-03-14 19:19:00 PDT,GMT-07:00,1615774740396,Completed,2021-03-14,2021-03-14 19:25:36 PDT,1615775136910,2,set_1,48,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,Not at all,Moderately,No,No,0,Sort of,Maybe,Yes,No,,,,Not really,Sort of,Quite a bit,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Moderate,Quite a bit,Might,Sort of,Maybe,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,20,atlanticchefhatchet,Daily,BURST,RANDOM,19,20,2021-03-15,2021-03-15 19:16:03 PDT,GMT-07:00,1615860963464,Completed,2021-03-15,2021-03-15 19:17:20 PDT,1615861040589,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-03-16/phone_promptresponse_clean_2021-03-16.csv,22,atlanticchefhatchet,Daily,BURST,RANDOM,21,22,2021-03-16,2021-03-16 21:13:00 PDT,GMT-07:00,1615954380193,Completed,2021-03-16,2021-03-16 21:50:01 PDT,1615956601719,2,set_2,23,9,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Yes,,,,
atlanticchefhatchet@timestudy_com/2021-03-17/phone_promptresponse_clean_2021-03-17.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-03-17,2021-03-17 21:40:00 PDT,GMT-07:00,1616042400234,Completed,2021-03-17,2021-03-17 22:06:58 PDT,1616044018359,2,set_4,24,9,Not at all,Moderately,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Not at all,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,Not at all
atlanticchefhatchet@timestudy_com/2021-03-18/phone_promptresponse_clean_2021-03-18.csv,22,atlanticchefhatchet,Daily,TIME,RANDOM,21,22,2021-03-18,2021-03-18 21:24:00 PDT,GMT-07:00,1616127840211,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
atlanticchefhatchet@timestudy_com/2021-03-20/phone_promptresponse_clean_2021-03-20.csv,1,atlanticchefhatchet,Daily,TIME,RANDOM,22,23,2021-03-19,2021-03-19 22:32:00 PDT,GMT-07:00,1616218320252,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
