.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
evasiongalorebath@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,2,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-02-23,2021-02-23 01:14:00 CST,GMT-06:00,1614064440119,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,2,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-02-24,2021-02-24 01:29:00 CST,GMT-06:00,1614151740164,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,2,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-02-25,2021-02-25 01:19:00 CST,GMT-06:00,1614237540152,Completed,2021-02-25,2021-02-25 02:59:57 CST,1614243597957,2,set_3,23,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,A little,Very much so,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,Quite a bit,Probably will not,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-02-26/phone_promptresponse_clean_2021-02-26.csv,2,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-02-26,2021-02-26 01:17:00 CST,GMT-06:00,1614323820135,Completed,2021-02-26,2021-02-26 02:02:09 CST,1614326529157,2,set_2,25,9,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,Very much so,Quite a bit,A little,No,No,0,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,2,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-02-27,2021-02-27 01:34:00 CST,GMT-06:00,1614411240171,Completed,2021-02-27,2021-02-27 01:53:17 CST,1614412397931,2,set_4,25,9,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-02-28/phone_promptresponse_clean_2021-02-28.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-02-28,2021-02-28 01:10:00 CST,GMT-06:00,1614496200157,Completed,2021-02-28,2021-02-28 01:12:27 CST,1614496347252,1,set_3,47,9,Not at all,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,Quite a bit,Might,Sort of,,,,,,,,Yes,Maybe,Sort of,Maybe,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-01/phone_promptresponse_clean_2021-03-01.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-03-01,2021-03-01 01:40:00 CST,GMT-06:00,1614584400160,Completed,2021-03-01,2021-03-01 01:46:11 CST,1614584771860,2,set_4,47,9,Quite a bit,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Sort of,Maybe,Yes,No,No,Yes,Quite a bit,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-02/phone_promptresponse_clean_2021-03-02.csv,3,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-03-02,2021-03-02 01:25:00 CST,GMT-06:00,1614669900139,Completed,2021-03-02,2021-03-02 02:35:25 CST,1614674125386,2,set_3,24,9,A little,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,A little,Probably will,Sort of,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-03-03,2021-03-03 01:34:00 CST,GMT-06:00,1614756840164,Completed,2021-03-03,2021-03-03 01:37:23 CST,1614757043523,1,set_4,23,9,Moderately,Moderately,A little,Quite a bit,Extremely,A little,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,26,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-04,2021-03-04 01:47:00 CST,GMT-06:00,1614844020163,Completed,2021-03-04,2021-03-04 02:32:33 CST,1614846753587,2,set_1,25,9,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,Very much so,Moderately,Very much so,Quite a bit,A little,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,No
evasiongalorebath@timestudy_com/2021-03-05/phone_promptresponse_clean_2021-03-05.csv,36,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-05,2021-03-05 01:17:00 CST,GMT-06:00,1614928620154,Completed,2021-03-05,2021-03-05 01:23:43 CST,1614929023408,2,set_1,24,9,A little,Moderately,Quite a bit,Quite a bit,Not at all,Quite a bit,Moderately,A little,Moderately,Very much so,Very much so,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,Maybe
evasiongalorebath@timestudy_com/2021-03-06/phone_promptresponse_clean_2021-03-06.csv,31,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-06,2021-03-06 01:39:00 CST,GMT-06:00,1615016340151,Completed,2021-03-06,2021-03-06 02:58:34 CST,1615021114941,2,set_3,25,9,A little,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Extremely,Moderately,Moderately,Moderately,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-07/phone_promptresponse_clean_2021-03-07.csv,15,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-07,2021-03-07 01:39:00 CST,GMT-06:00,1615102740307,Completed,2021-03-07,2021-03-07 01:42:55 CST,1615102975969,1,set_3,49,9,Not at all,Moderately,Not at all,Extremely,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Very much so,Very much so,Quite a bit,Moderately,No,No,0,Quite a bit,Might,Sort of,,,,,,,,Yes,No,Yes,No,Sort of,Yes,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-08/phone_promptresponse_clean_2021-03-08.csv,3,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-08,2021-03-08 01:16:00 CST,GMT-06:00,1615187760179,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-09/phone_promptresponse_clean_2021-03-09.csv,29,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-09,2021-03-09 01:45:00 CST,GMT-06:00,1615275900136,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-10/phone_promptresponse_clean_2021-03-10.csv,2,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-03-10,2021-03-10 01:16:02 CST,GMT-06:00,1615360562534,Completed,2021-03-10,2021-03-10 01:17:10 CST,1615360630139,1,set_3,25,9,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Very much so,Moderately,Quite a bit,Moderately,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-11,2021-03-11 00:42:00 CST,GMT-06:00,1615444920155,PartiallyCompleted,,,,,set_3,16,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Very much so,Quite a bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,2,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-11,2021-03-11 00:42:00 CST,GMT-06:00,1615444920155,PartiallyCompleted,,,,,set_3,16,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,Very much so,Quite a bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,4,evasiongalorebath,Daily,TIME,RANDOM,2,3,2021-03-11,2021-03-11 02:15:19 CST,GMT-06:00,1615450519150,Completed,2021-03-11,2021-03-11 02:51:04 CST,1615452664462,2,set_3,23,9,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-11/phone_promptresponse_clean_2021-03-11.csv,23,evasiongalorebath,Daily,TIME,RANDOM,23,0,2021-03-11,2021-03-11 23:16:56 CST,GMT-06:00,1615526216967,Completed,2021-03-11,2021-03-11 23:19:13 CST,1615526353766,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,No,No
evasiongalorebath@timestudy_com/2021-03-13/phone_promptresponse_clean_2021-03-13.csv,2,evasiongalorebath,Daily,BURST,RANDOM,0,1,2021-03-13,2021-03-13 00:48:00 CST,GMT-06:00,1615618080368,Completed,2021-03-13,2021-03-13 01:24:07 CST,1615620247329,2,set_1,24,9,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,Maybe
evasiongalorebath@timestudy_com/2021-03-14/phone_promptresponse_clean_2021-03-14.csv,1,evasiongalorebath,Daily,BURST,RANDOM,0,1,2021-03-14,2021-03-14 00:11:00 CST,GMT-06:00,1615702260121,Completed,2021-03-14,2021-03-14 01:00:42 CST,1615705242546,2,set_1,49,9,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Moderately,Very much so,Quite a bit,A little,No,No,0,,,,,,,Somewhat,,,,Sort of,Maybe,Yes,No,Sort of,Yes,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,Very much so,Probably will,Sort of,Maybe
evasiongalorebath@timestudy_com/2021-03-15/phone_promptresponse_clean_2021-03-15.csv,3,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-03-15,2021-03-15 02:33:00 CDT,GMT-05:00,1615793580163,Completed,2021-03-15,2021-03-15 02:35:02 CDT,1615793702350,1,set_2,47,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,Quite a bit,Might,Trying to decide,,,,,Not really,No,Sort of,Maybe,Sort of,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-16/phone_promptresponse_clean_2021-03-16.csv,3,evasiongalorebath,Daily,BURST,RANDOM,2,3,2021-03-16,2021-03-16 02:32:00 CDT,GMT-05:00,1615879920134,Completed,2021-03-16,2021-03-16 02:32:59 CDT,1615879979145,1,set_4,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-17/phone_promptresponse_clean_2021-03-17.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-17,2021-03-17 00:24:00 CDT,GMT-05:00,1615958640151,Completed,2021-03-17,2021-03-17 00:25:10 CDT,1615958710416,1,set_2,24,9,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-18/phone_promptresponse_clean_2021-03-18.csv,1,evasiongalorebath,Daily,TIME,RANDOM,23,0,2021-03-17,2021-03-17 23:37:00 CDT,GMT-05:00,1616042220180,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-19/phone_promptresponse_clean_2021-03-19.csv,3,evasiongalorebath,Daily,TIME,RANDOM,23,0,2021-03-18,2021-03-18 23:16:00 CDT,GMT-05:00,1616127360144,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-21,2021-03-21 00:16:00 CDT,GMT-05:00,1616303760152,Completed,2021-03-21,2021-03-21 01:37:32 CDT,1616308652422,2,set_4,49,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Sort of,No,Not really,No,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-22/phone_promptresponse_clean_2021-03-22.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-22,2021-03-22 00:37:00 CDT,GMT-05:00,1616391420282,Completed,2021-03-22,2021-03-22 01:38:09 CDT,1616395089486,2,set_3,48,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,Quite a bit,Probably will,Sort of,,,,A little bit,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Yes,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-23,2021-03-23 00:45:00 CDT,GMT-05:00,1616478300159,Completed,2021-03-23,2021-03-23 01:41:54 CDT,1616481714811,2,set_3,25,9,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-24/phone_promptresponse_clean_2021-03-24.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-24,2021-03-24 00:15:00 CDT,GMT-05:00,1616562900183,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,2,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-25,2021-03-25 00:29:31 CDT,GMT-05:00,1616650171133,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-26/phone_promptresponse_clean_2021-03-26.csv,22,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-26,2021-03-26 00:25:00 CDT,GMT-05:00,1616736300141,Completed,2021-03-26,2021-03-26 01:13:14 CDT,1616739194143,2,set_4,25,9,Moderately,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-03-27,2021-03-27 01:45:00 CDT,GMT-05:00,1616827500148,Completed,2021-03-27,2021-03-27 01:46:30 CDT,1616827590643,1,set_4,23,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Quite a bit,Very much so,Moderately,Moderately,A little,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-03-28,2021-03-28 01:49:00 CDT,GMT-05:00,1616914140158,Completed,2021-03-28,2021-03-28 01:56:29 CDT,1616914589638,2,set_4,47,9,Moderately,Quite a bit,Moderately,Extremely,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Very much so,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Not really,No,Not really,Maybe,Sort of,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-29/phone_promptresponse_clean_2021-03-29.csv,2,evasiongalorebath,Daily,BURST,RANDOM,0,1,2021-03-29,2021-03-29 00:47:00 CDT,GMT-05:00,1616996820149,Completed,2021-03-29,2021-03-29 01:55:28 CDT,1617000928930,2,set_3,48,9,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,Quite a bit,Might,Yes,,,,Very much,,,,Yes,Maybe,Sort of,Maybe,Sort of,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,1,evasiongalorebath,Daily,BURST,RANDOM,0,1,2021-03-30,2021-03-30 00:36:00 CDT,GMT-05:00,1617082560183,Completed,2021-03-30,2021-03-30 00:53:13 CDT,1617083593902,2,set_3,23,9,A little,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,No,No,0,Not at all,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-03-31,2021-03-31 00:49:00 CDT,GMT-05:00,1617169740154,Completed,2021-03-31,2021-03-31 01:21:10 CDT,1617171670446,2,set_1,25,9,A little,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Very much so,Quite a bit,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,No
evasiongalorebath@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,5,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-01,2021-04-01 00:20:00 CDT,GMT-05:00,1617254400169,Completed,2021-04-01,2021-04-01 01:30:21 CDT,1617258621287,2,set_4,25,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Extremely,Extremely,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-02,2021-04-02 00:17:00 CDT,GMT-05:00,1617340620315,Completed,2021-04-02,2021-04-02 00:56:20 CDT,1617342980665,2,set_2,26,9,A little,Moderately,Extremely,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Very much so,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will not,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-03,2021-04-03 00:22:00 CDT,GMT-05:00,1617427320129,Completed,2021-04-03,2021-04-03 01:14:22 CDT,1617430462090,2,set_2,26,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,No,No,0,,,,Quite a bit,Might,Trying to decide,Not at all,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-04/phone_promptresponse_clean_2021-04-04.csv,23,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-04,2021-04-04 00:41:00 CDT,GMT-05:00,1617514860150,Completed,2021-04-04,2021-04-04 01:36:06 CDT,1617518166000,2,set_3,50,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Very much so,Moderately,Quite a bit,Moderately,No,No,0,Quite a bit,Probably will,Sort of,,,,A little bit,,,,Not really,No,Not really,Maybe,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,5,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-05,2021-04-05 00:13:00 CDT,GMT-05:00,1617599580143,Completed,2021-04-05,2021-04-05 00:19:26 CDT,1617599966433,2,set_2,49,9,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,Not really,No,Yes,No,Not really,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
evasiongalorebath@timestudy_com/2021-04-06/phone_promptresponse_clean_2021-04-06.csv,25,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-06,2021-04-06 00:29:00 CDT,GMT-05:00,1617686940166,Completed,2021-04-06,2021-04-06 01:27:32 CDT,1617690452988,2,set_3,26,9,A little,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,A little,Might,Not really,,,,A little bit,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-07/phone_promptresponse_clean_2021-04-07.csv,5,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-07,2021-04-07 00:16:00 CDT,GMT-05:00,1617772560137,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-08/phone_promptresponse_clean_2021-04-08.csv,1,evasiongalorebath,Daily,TIME,RANDOM,0,1,2021-04-08,2021-04-08 00:47:00 CDT,GMT-05:00,1617860820148,Completed,2021-04-08,2021-04-08 00:50:43 CDT,1617861043916,1,set_3,25,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,No,No,0,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
evasiongalorebath@timestudy_com/2021-04-09/phone_promptresponse_clean_2021-04-09.csv,1,evasiongalorebath,Daily,TIME,RANDOM,1,2,2021-04-09,2021-04-09 01:58:13 CDT,GMT-05:00,1617951493977,Completed,2021-04-09,2021-04-09 02:00:29 CDT,1617951629937,1,set_1,26,9,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,Extremely,Not at all,Moderately,Very much so,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,but I had a goal
evasiongalorebath@timestudy_com/2021-04-10/phone_promptresponse_clean_2021-04-10.csv,2,evasiongalorebath,Daily,BURST,RANDOM,0,1,2021-04-10,2021-04-10 00:46:27 CDT,GMT-05:00,1618033587687,Completed,2021-04-10,2021-04-10 01:14:38 CDT,1618035278735,2,set_1,24,9,A little,A little,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,Moderately,Very much so,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,No,No
evasiongalorebath@timestudy_com/2021-04-11/phone_promptresponse_clean_2021-04-11.csv,2,evasiongalorebath,Daily,BURST,RANDOM,1,2,2021-04-11,2021-04-11 01:24:00 CDT,GMT-05:00,1618122240217,Completed,2021-04-11,2021-04-11 01:25:53 CDT,1618122353643,1,set_3,47,9,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,No,No,0,Not at all,Definitely will not,No,,,,,,,,No,No,No,but had a goal,No,Yes,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Very little,,,,
