.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
debatableuneasyeveryone@timestudy_com/2020-12-25/phone_promptresponse_clean_2020-12-25.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-12-25,2020-12-25 20:49:00 PST,GMT-08:00,1608958140143,Completed,2020-12-25,2020-12-25 21:38:48 PST,1608961128762,2,set_2,23,9,Moderately,Quite a bit,A little,A little,Extremely,A little,Not at all,A little,A little,Quite a bit,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-12-26/phone_promptresponse_clean_2020-12-26.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2020-12-26,2020-12-26 22:13:00 PST,GMT-08:00,1609049580139,Completed,2020-12-26,2020-12-26 22:14:02 PST,1609049642197,1,set_4,23,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,A little,A little,Not at all,Moderately,No,No,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-12-27/phone_promptresponse_clean_2020-12-27.csv,21,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-12-27,2020-12-27 21:37:00 PST,GMT-08:00,1609133820121,Completed,2020-12-27,2020-12-27 21:40:39 PST,1609134039641,1,set_1,49,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,A little,Not at all,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Sort of,Not really,0 days,0 days,Less,Less,Less,Very little,Moderate,A little,Might,Not really,but I had a goal,,,Moderately,Not at all,I am not experiencing viral symptoms,Somewhat
debatableuneasyeveryone@timestudy_com/2020-12-28/phone_promptresponse_clean_2020-12-28.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,21,22,2020-12-28,2020-12-28 21:16:00 PST,GMT-08:00,1609218960152,Completed,2020-12-28,2020-12-28 21:17:10 PST,1609219030321,1,set_1,24,9,Moderately,Moderately,Not at all,Moderately,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Quite a bit,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,No,but I had a goal,,,,,,
debatableuneasyeveryone@timestudy_com/2020-12-29/phone_promptresponse_clean_2020-12-29.csv,24,debatableuneasyeveryone,Daily,BURST,RANDOM,23,0,2020-12-29,2020-12-29 23:44:00 PST,GMT-08:00,1609314240139,Completed,2020-12-29,2020-12-29 23:45:27 PST,1609314327571,1,set_4,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,A little,Quite a bit,No,Yes,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2020-12-30/phone_promptresponse_clean_2020-12-30.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2020-12-30,2020-12-30 21:29:00 PST,GMT-08:00,1609392540129,Completed,2020-12-30,2020-12-30 21:35:06 PST,1609392906879,2,set_1,25,9,Not at all,Extremely,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Yes,Yes,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2020-12-31/phone_promptresponse_clean_2020-12-31.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2020-12-31,2020-12-31 20:33:00 PST,GMT-08:00,1609475580104,Completed,2020-12-31,2020-12-31 20:34:04 PST,1609475644800,1,set_3,24,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Not at all,Not at all,Moderately,A little,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-01-01/phone_promptresponse_clean_2021-01-01.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-01-01,2021-01-01 22:16:00 PST,GMT-08:00,1609568160084,Completed,2021-01-01,2021-01-01 22:17:01 PST,1609568221522,1,set_2,23,9,A little,A little,Quite a bit,A little,Moderately,Moderately,A little,Not at all,Not at all,Moderately,Not at all,Not at all,A little,A little,No,Did not have to work today,0,,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-02/phone_promptresponse_clean_2021-01-02.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-02,2021-01-02 21:21:00 PST,GMT-08:00,1609651260199,Completed,2021-01-02,2021-01-02 22:07:51 PST,1609654071855,2,set_2,23,9,Moderately,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Moderately,Moderately,No,Did not have to work today,0,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-03/phone_promptresponse_clean_2021-01-03.csv,27,debatableuneasyeveryone,Daily,TIME,RANDOM,23,0,2021-01-03,2021-01-03 23:26:00 PST,GMT-08:00,1609745160136,Completed,2021-01-03,2021-01-03 23:34:34 PST,1609745674602,1,set_4,47,9,A little,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,A little,Moderately,A little,Not at all,A little,A little,No,Did not have to work today,0,Not at all,Probably will not,Not really,,,,,Yes,No,Yes,Yes,No,No,0 days,0 days,Less,Neither more nor less,A lot less,Very little,Very little,,,,,,,A little,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-01-04/phone_promptresponse_clean_2021-01-04.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-01-04,2021-01-04 22:47:00 PST,GMT-08:00,1609829220197,Completed,2021-01-04,2021-01-04 22:49:27 PST,1609829367242,1,set_4,23,9,Not at all,Moderately,Not at all,A little,Moderately,A little,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Quite a bit,A little,No,Did not have to work today,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-06/phone_promptresponse_clean_2021-01-06.csv,1,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-01-05,2021-01-05 22:39:00 PST,GMT-08:00,1609915140108,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-06/phone_promptresponse_clean_2021-01-06.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,19,20,2021-01-06,2021-01-06 19:44:00 PST,GMT-08:00,1609991040139,Completed,2021-01-06,2021-01-06 20:56:53 PST,1609995413294,2,set_3,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,A little,Not at all,Moderately,Quite a bit,Not at all,Moderately,Quite a bit,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-01-07/phone_promptresponse_clean_2021-01-07.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-07,2021-01-07 21:49:00 PST,GMT-08:00,1610084940102,Completed,2021-01-07,2021-01-07 21:50:20 PST,1610085020770,1,set_4,24,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Not at all,Not at all,Moderately,A little,A little,A little,Quite a bit,No,Yes,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-01-08/phone_promptresponse_clean_2021-01-08.csv,22,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-01-08,2021-01-08 22:28:00 PST,GMT-08:00,1610173680113,Completed,2021-01-08,2021-01-08 22:30:33 PST,1610173833186,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Moderately,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-09/phone_promptresponse_clean_2021-01-09.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-01-09,2021-01-09 22:34:00 PST,GMT-08:00,1610260440144,Completed,2021-01-09,2021-01-09 22:34:38 PST,1610260478531,1,set_4,23,9,Not at all,A little,Moderately,Moderately,A little,A little,Moderately,Moderately,Not at all,A little,A little,Quite a bit,Not at all,Moderately,No,No,0,A little,Definitely will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-10/phone_promptresponse_clean_2021-01-10.csv,21,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-01-10,2021-01-10 22:18:00 PST,GMT-08:00,1610345880123,Completed,2021-01-10,2021-01-10 22:21:25 PST,1610346085989,1,set_3,47,9,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Moderately,A little,Not at all,A little,No,Did not have to work today,0,,,,Quite a bit,,,,Yes,Yes,Yes,No,Yes,Yes,0 days,0 days,Less,Neither more nor less,Less,Very little,Moderate,,,,,Probably will,Yes,Moderately,Moderately,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-01-11/phone_promptresponse_clean_2021-01-11.csv,16,debatableuneasyeveryone,Daily,BURST,RANDOM,20,21,2021-01-11,2021-01-11 20:24:00 PST,GMT-08:00,1610425440148,Completed,2021-01-11,2021-01-11 20:24:57 PST,1610425497815,1,set_4,24,9,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Moderately,Moderately,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-01-12/phone_promptresponse_clean_2021-01-12.csv,18,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2021-01-12,2021-01-12 20:24:00 PST,GMT-08:00,1610511840255,Completed,2021-01-12,2021-01-12 20:24:35 PST,1610511875497,1,set_2,23,9,Not at all,A little,A little,Moderately,Moderately,A little,Not at all,Moderately,Not at all,Quite a bit,A little,Moderately,Not at all,Quite a bit,Not sure,No,0,,,,,A little,Definitely will,Not thought about it,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-13/phone_promptresponse_clean_2021-01-13.csv,12,debatableuneasyeveryone,Daily,TIME,RANDOM,19,20,2021-01-13,2021-01-13 19:37:00 PST,GMT-08:00,1610595420169,Completed,2021-01-13,2021-01-13 20:00:39 PST,1610596839569,2,set_3,23,9,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,Not at all,Moderately,Quite a bit,A little,Moderately,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-14,2021-01-14 21:49:00 PST,GMT-08:00,1610689740113,Completed,2021-01-14,2021-01-14 21:50:27 PST,1610689827883,1,set_4,23,9,Not at all,A little,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Not at all,A little,A little,No,Did not have to work today,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-15/phone_promptresponse_clean_2021-01-15.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2021-01-15,2021-01-15 20:44:00 PST,GMT-08:00,1610772240149,Completed,2021-01-15,2021-01-15 20:51:11 PST,1610772671886,2,set_4,24,9,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Not at all,Moderately,A little,A little,Not at all,Very much so,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-01-16/phone_promptresponse_clean_2021-01-16.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-16,2021-01-16 21:37:00 PST,GMT-08:00,1610861820136,Completed,2021-01-16,2021-01-16 21:38:00 PST,1610861880338,1,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Moderately,Not at all,A little,Quite a bit,A little,Not at all,Moderately,Quite a bit,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,Not at all
debatableuneasyeveryone@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-17,2021-01-17 21:27:00 PST,GMT-08:00,1610947620102,Completed,2021-01-17,2021-01-17 21:34:09 PST,1610948049565,2,set_2,48,9,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,Quite a bit,Definitely will,Yes,Yes,Maybe,Yes,Yes,Yes,Yes,0 days,0 days,A lot less,Less,More,Not at all,Moderate,,,,,,,Moderately,Quite a bit,I am not experiencing viral symptoms,Very much
debatableuneasyeveryone@timestudy_com/2021-01-18/phone_promptresponse_clean_2021-01-18.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-18,2021-01-18 21:21:00 PST,GMT-08:00,1611033660074,Completed,2021-01-18,2021-01-18 21:24:51 PST,1611033891493,1,set_3,24,9,A little,Moderately,A little,Moderately,Moderately,A little,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,Somewhat
debatableuneasyeveryone@timestudy_com/2021-01-19/phone_promptresponse_clean_2021-01-19.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2021-01-19,2021-01-19 20:45:00 PST,GMT-08:00,1611117900151,Completed,2021-01-19,2021-01-19 21:54:05 PST,1611122045456,2,set_1,24,9,A little,A little,A little,A little,A little,Moderately,A little,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Yes,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-20,2021-01-20 21:48:00 PST,GMT-08:00,1611208080138,Completed,2021-01-20,2021-01-20 22:02:03 PST,1611208923565,2,set_3,23,9,Not at all,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,Not at all,Moderately,A little,Quite a bit,A little,A little,No,No,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Probably will,No,,,,
debatableuneasyeveryone@timestudy_com/2021-01-21/phone_promptresponse_clean_2021-01-21.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-01-21,2021-01-21 22:49:00 PST,GMT-08:00,1611298140115,Completed,2021-01-21,2021-01-21 22:50:19 PST,1611298219571,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Not at all,A little,Not at all,A little,No,Yes,0,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-22/phone_promptresponse_clean_2021-01-22.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-01-22,2021-01-22 22:49:00 PST,GMT-08:00,1611384540175,Completed,2021-01-22,2021-01-22 22:51:31 PST,1611384691480,1,set_2,24,9,Not at all,Moderately,Moderately,Moderately,Moderately,A little,A little,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,1,debatableuneasyeveryone,Daily,BURST,RANDOM,0,1,2021-01-24,2021-01-24 00:41:00 PST,GMT-08:00,1611477660169,Completed,2021-01-24,2021-01-24 00:56:02 PST,1611478562177,2,set_4,48,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,Yes,No,Yes,Yes,Yes,Yes,0 days,2 days,Neither more nor less,More,Less,Not at all,Very little,,,,,,,A little,Not at all,I am not experiencing viral symptoms,Somewhat
debatableuneasyeveryone@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,24,debatableuneasyeveryone,Daily,BURST,RANDOM,23,0,2021-01-24,2021-01-24 23:16:15 PST,GMT-08:00,1611558975687,Completed,2021-01-24,2021-01-24 23:19:17 PST,1611559157936,1,set_3,47,9,Moderately,A little,A little,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,,,,Quite a bit,,,,Yes,No,Yes,Yes,No,Yes,0 days,2 days,Less,More,A lot less,Very little,Very little,,,,,Definitely will,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-01-25,2021-01-25 22:12:00 PST,GMT-08:00,1611641520156,Completed,2021-01-25,2021-01-25 22:13:39 PST,1611641619637,1,set_2,23,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,A little,Not at all,Moderately,No,No,0,,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-01-26,2021-01-26 22:37:00 PST,GMT-08:00,1611729420163,Completed,2021-01-26,2021-01-26 22:55:58 PST,1611730558321,2,set_3,23,9,Not at all,A little,A little,Not at all,Moderately,A little,Not at all,Not at all,A little,Quite a bit,A little,Not at all,Not at all,A little,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,29,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-01-27,2021-01-27 21:19:00 PST,GMT-08:00,1611811140111,Completed,2021-01-27,2021-01-27 21:20:04 PST,1611811204283,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Moderately,Not at all,Moderately,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,35,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2021-01-28,2021-01-28 20:27:00 PST,GMT-08:00,1611894420114,Completed,2021-01-28,2021-01-28 20:32:02 PST,1611894722689,2,set_3,24,9,A little,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Moderately,A little,A little,Not at all,Quite a bit,No,No,0,,,,A little,,,,,,,,,,,,,,,,,,,,,Definitely will,Yes,,,,Somewhat
debatableuneasyeveryone@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,20,21,2021-01-29,2021-01-29 20:31:00 PST,GMT-08:00,1611981060114,Completed,2021-01-29,2021-01-29 20:32:35 PST,1611981155678,1,set_2,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,19,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-01-30,2021-01-30 22:11:00 PST,GMT-08:00,1612073460118,Completed,2021-01-30,2021-01-30 22:24:22 PST,1612074262319,2,set_4,24,9,Quite a bit,A little,Moderately,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit
debatableuneasyeveryone@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,20,debatableuneasyeveryone,Daily,TIME,RANDOM,23,0,2021-01-31,2021-01-31 23:16:00 PST,GMT-08:00,1612163760171,Completed,2021-01-31,2021-01-31 23:53:04 PST,1612165984867,2,set_4,47,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,A little,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,Yes,Yes,Yes,Yes,Yes,Yes,0 days,0 days,Less,More,A lot less,Very little,Moderate,,,,,,,Quite a bit,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,23,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-02-01,2021-02-01 22:42:00 PST,GMT-08:00,1612248120115,Completed,2021-02-01,2021-02-01 22:43:13 PST,1612248193040,1,set_1,24,9,A little,Quite a bit,Not at all,Moderately,A little,Not at all,A little,Not at all,A little,Quite a bit,Not at all,Moderately,A little,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,No,,,,,,
debatableuneasyeveryone@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,24,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-02-02,2021-02-02 21:44:00 PST,GMT-08:00,1612331040159,Completed,2021-02-02,2021-02-02 21:45:19 PST,1612331119947,1,set_3,23,9,Not at all,Moderately,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Quite a bit,Not at all,Moderately,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,
debatableuneasyeveryone@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-02-03,2021-02-03 22:12:00 PST,GMT-08:00,1612419120068,Completed,2021-02-03,2021-02-03 22:18:19 PST,1612419499685,2,set_3,24,9,Moderately,A little,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,A little,A little,Not at all,Not at all,A little,No,No,0,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,,Probably will,Yes,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,21,debatableuneasyeveryone,Daily,TIME,RANDOM,22,23,2021-02-04,2021-02-04 22:35:00 PST,GMT-08:00,1612506900162,Completed,2021-02-04,2021-02-04 22:35:40 PST,1612506940343,1,set_3,23,9,A little,Moderately,A little,Not at all,Moderately,A little,Moderately,A little,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,No,No,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,,Might,No,,,,
debatableuneasyeveryone@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,22,debatableuneasyeveryone,Daily,TIME,RANDOM,21,22,2021-02-05,2021-02-05 21:27:00 PST,GMT-08:00,1612589220106,Completed,2021-02-05,2021-02-05 21:27:58 PST,1612589278294,1,set_2,23,9,A little,Moderately,A little,A little,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,
debatableuneasyeveryone@timestudy_com/2021-02-06/phone_promptresponse_clean_2021-02-06.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-02-06,2021-02-06 22:46:00 PST,GMT-08:00,1612680360098,Completed,2021-02-06,2021-02-06 22:46:34 PST,1612680394580,1,set_1,25,9,Not at all,A little,Moderately,Not at all,Moderately,A little,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,No,,,,,,Very much
debatableuneasyeveryone@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,2,debatableuneasyeveryone,Daily,BURST,RANDOM,1,2,2021-02-08,2021-02-08 01:35:00 PST,GMT-08:00,1612776900131,Completed,2021-02-08,2021-02-08 01:38:31 PST,1612777111332,1,set_4,47,9,Quite a bit,A little,A little,Not at all,A little,A little,A little,Not at all,A little,Not at all,Not at all,A little,A little,Moderately,No,No,0,Quite a bit,Probably will,No,,,,,Yes,No,Yes,Yes,No,Yes,0 days,1 day,Less,More,A lot less,Very little,Very little,,,,,,,Extremely,Not at all,I am not experiencing viral symptoms,
debatableuneasyeveryone@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,23,debatableuneasyeveryone,Daily,BURST,RANDOM,22,23,2021-02-08,2021-02-08 22:28:00 PST,GMT-08:00,1612852080105,Completed,2021-02-08,2021-02-08 22:37:14 PST,1612852634476,2,set_4,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Moderately,A little,Not at all,A little,Not at all,A little,Not at all,Moderately,No,No,0,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Somewhat
