.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x31_int_sed,x32_plan_sed
sublevelcurlyhanky@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-05,2021-07-05 22:31:00 CDT,GMT-05:00,1625542260125,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-06,2021-07-06 22:47:00 CDT,GMT-05:00,1625629620117,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-07,2021-07-07 22:25:00 CDT,GMT-05:00,1625714700158,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-08,2021-07-08 22:33:00 CDT,GMT-05:00,1625801580157,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-09,2021-07-09 22:17:00 CDT,GMT-05:00,1625887020145,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,24,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-10,2021-07-10 22:42:00 CDT,GMT-05:00,1625974920146,Completed,2021-07-10,2021-07-10 22:43:06 CDT,1625974986638,1,set_3,23,9,A little,A little,A little,A little,A little,A little,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No
sublevelcurlyhanky@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-11,2021-07-11 22:28:00 CDT,GMT-05:00,1626060480319,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-12,2021-07-12 22:46:00 CDT,GMT-05:00,1626147960163,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-13,2021-07-13 22:20:00 CDT,GMT-05:00,1626232800140,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,24,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-14,2021-07-14 22:21:00 CDT,GMT-05:00,1626319260148,Completed,2021-07-14,2021-07-14 22:22:04 CDT,1626319324965,1,set_3,23,9,Moderately,A little,Quite a bit,A little,Not at all,Extremely,Extremely,Extremely,Moderately,Not at all,A little,A little,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No
sublevelcurlyhanky@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-15,2021-07-15 22:20:00 CDT,GMT-05:00,1626405600165,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-16,2021-07-16 22:36:00 CDT,GMT-05:00,1626492960115,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-17,2021-07-17 22:23:00 CDT,GMT-05:00,1626578580149,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,24,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-18,2021-07-18 22:46:00 CDT,GMT-05:00,1626666360162,Completed,2021-07-18,2021-07-18 22:55:01 CDT,1626666901906,2,set_4,47,9,Moderately,Moderately,Quite a bit,A little,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,No,No,No,but had a goal,No,No,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,Neither more nor less,Very little,Very little,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-19,2021-07-19 22:19:00 CDT,GMT-05:00,1626751140140,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,24,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-20,2021-07-20 22:43:00 CDT,GMT-05:00,1626838980132,Completed,2021-07-20,2021-07-20 23:02:04 CDT,1626840124270,2,set_1,24,9,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,Extremely,Moderately,A little,A little,A little,Quite a bit,A little,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,25,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-21,2021-07-21 22:34:00 CDT,GMT-05:00,1626924840136,Completed,2021-07-21,2021-07-21 22:35:17 CDT,1626924917020,1,set_4,24,9,Moderately,A little,Moderately,A little,A little,Quite a bit,Extremely,Moderately,Moderately,A little,A little,Moderately,Quite a bit,Not at all,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of,,,
sublevelcurlyhanky@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,23,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-22,2021-07-22 22:29:00 CDT,GMT-05:00,1627010940139,Completed,2021-07-22,2021-07-22 22:29:55 CDT,1627010995169,1,set_4,23,9,Quite a bit,A little,Quite a bit,Not at all,A little,Quite a bit,Extremely,Extremely,A little,Moderately,A little,A little,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,25,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-23,2021-07-23 22:24:00 CDT,GMT-05:00,1627097040126,Completed,2021-07-23,2021-07-23 22:25:46 CDT,1627097146814,1,set_2,23,9,Quite a bit,A little,Quite a bit,A little,A little,Extremely,Extremely,Extremely,Quite a bit,A little,A little,Moderately,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Yes,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,29,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-24,2021-07-24 22:16:00 CDT,GMT-05:00,1627182960158,Completed,2021-07-24,2021-07-24 23:51:02 CDT,1627188662936,2,set_3,24,9,Moderately,A little,Extremely,A little,A little,Extremely,Extremely,Extremely,A little,A little,A little,Moderately,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,,Not at all,Might,Sort of
sublevelcurlyhanky@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-25,2021-07-25 22:30:00 CDT,GMT-05:00,1627270200165,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,24,sublevelcurlyhanky,Daily,TIME,RANDOM,23,0,2021-07-26,2021-07-26 23:29:00 EDT,GMT-04:00,1627356540138,Completed,2021-07-26,2021-07-26 23:30:20 EDT,1627356620394,1,set_2,23,9,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,A little,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,23,0,2021-07-27,2021-07-27 23:25:00 EDT,GMT-04:00,1627442700138,Completed,2021-07-28,2021-07-28 00:10:53 EDT,1627445453336,2,set_3,23,9,A little,Moderately,Moderately,A little,A little,Quite a bit,Quite a bit,Moderately,A little,A little,A little,A little,A little,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really
sublevelcurlyhanky@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-28,2021-07-28 22:47:00 CDT,GMT-05:00,1627530420129,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-07-29,2021-07-29 22:48:00 CDT,GMT-05:00,1627616880130,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,25,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-30,2021-07-30 22:26:00 CDT,GMT-05:00,1627701960180,Completed,2021-07-30,2021-07-30 22:27:02 CDT,1627702022819,1,set_3,24,9,Extremely,A little,Moderately,Not at all,A little,Extremely,Extremely,Extremely,Very much so,Moderately,A little,Moderately,Quite a bit,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No
sublevelcurlyhanky@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,22,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-07-31,2021-07-31 22:33:00 CDT,GMT-05:00,1627788780141,Completed,2021-07-31,2021-07-31 22:36:08 CDT,1627788968806,1,set_1,24,9,Extremely,A little,Quite a bit,Not at all,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,A little,Quite a bit,A little,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-01,2021-08-01 22:21:00 CDT,GMT-05:00,1627874460141,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,23,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-02,2021-08-02 22:28:00 CDT,GMT-05:00,1627961280209,Completed,2021-08-02,2021-08-02 23:12:01 CDT,1627963921305,2,set_1,25,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,Very much so,A little,A little,Moderately,Quite a bit,Not at all,Yes,Yes,0,Not at all,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,23,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-03,2021-08-03 22:47:00 CDT,GMT-05:00,1628048820134,Completed,2021-08-03,2021-08-03 23:22:56 CDT,1628050976576,2,set_4,23,9,Extremely,A little,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,A little,A little,A little,Quite a bit,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-04,2021-08-04 22:25:00 CDT,GMT-05:00,1628133900119,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-05,2021-08-05 22:49:00 CDT,GMT-05:00,1628221740124,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-06,2021-08-06 22:19:00 CDT,GMT-05:00,1628306340131,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,113,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-07,2021-08-07 22:18:00 CDT,GMT-05:00,1628392680107,Completed,2021-08-07,2021-08-07 22:49:00 CDT,1628394540160,2,set_4,24,9,Extremely,Moderately,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,A little,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-08,2021-08-08 22:17:00 CDT,GMT-05:00,1628479020106,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-09,2021-08-09 22:45:00 CDT,GMT-05:00,1628567100168,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-10,2021-08-10 22:42:00 CDT,GMT-05:00,1628653320136,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-11,2021-08-11 22:45:00 CDT,GMT-05:00,1628739900304,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,26,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-12,2021-08-12 22:37:00 CDT,GMT-05:00,1628825820159,Completed,2021-08-12,2021-08-12 23:26:29 CDT,1628828789973,2,set_4,24,9,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Moderately,A little,A little,Quite a bit,Quite a bit,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,37,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-13,2021-08-13 22:13:00 CDT,GMT-05:00,1628910780159,Completed,2021-08-13,2021-08-13 22:16:33 CDT,1628910993396,1,set_4,23,9,Moderately,A little,A little,A little,Not at all,Extremely,Extremely,Moderately,Quite a bit,A little,A little,A little,Quite a bit,A little,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,23,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-14,2021-08-14 22:11:00 CDT,GMT-05:00,1628997060111,Completed,2021-08-14,2021-08-14 22:15:32 CDT,1628997332686,1,set_4,23,9,Moderately,Moderately,A little,A little,A little,Moderately,Moderately,Moderately,A little,A little,Not at all,Quite a bit,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-15,2021-08-15 22:38:00 CDT,GMT-05:00,1629085080147,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-16,2021-08-16 22:32:00 CDT,GMT-05:00,1629171120145,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-17,2021-08-17 22:12:00 CDT,GMT-05:00,1629256320198,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-18,2021-08-18 22:17:00 CDT,GMT-05:00,1629343020147,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-19,2021-08-19 22:12:00 CDT,GMT-05:00,1629429120156,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-20,2021-08-20 22:33:00 CDT,GMT-05:00,1629516780155,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-21,2021-08-21 22:31:00 CDT,GMT-05:00,1629603060132,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,24,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-22,2021-08-22 22:43:00 CDT,GMT-05:00,1629690180135,Completed,2021-08-22,2021-08-22 23:54:58 CDT,1629694498101,2,set_3,47,9,Extremely,Not at all,A little,Not at all,A little,Quite a bit,Extremely,Extremely,Very much so,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,No,Did not have to work today,0,,,,,No,No and I didn't have a goal,No,but had a goal,No,No,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Quite a bit,,,,,,,,Not at all,Definitely will not,No
sublevelcurlyhanky@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-23,2021-08-23 22:39:00 CDT,GMT-05:00,1629776340146,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-24,2021-08-24 22:31:00 CDT,GMT-05:00,1629862260111,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-08-25,2021-08-25 22:40:00 CDT,GMT-05:00,1629949200129,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,23,0,2021-08-26,2021-08-26 23:15:00 CDT,GMT-05:00,1630037700145,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,23,0,2021-08-27,2021-08-27 23:36:00 CDT,GMT-05:00,1630125360106,Completed,2021-08-28,2021-08-28 00:06:48 CDT,1630127208451,2,set_3,24,9,Extremely,A little,Moderately,Not at all,A little,Extremely,Extremely,Extremely,Very much so,A little,Not at all,Moderately,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will,Yes
sublevelcurlyhanky@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-28,2021-08-28 22:25:00 CDT,GMT-05:00,1630207500132,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-29,2021-08-29 22:38:00 CDT,GMT-05:00,1630294680159,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,22,23,2021-08-30,2021-08-30 22:39:00 CDT,GMT-05:00,1630381140145,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,1,sublevelcurlyhanky,Daily,BURST,RANDOM,23,0,2021-08-31,2021-08-31 23:22:00 CDT,GMT-05:00,1630470120161,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,41,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-01,2021-09-01 22:39:00 CDT,GMT-05:00,1630553940147,Completed,2021-09-01,2021-09-01 23:05:04 CDT,1630555504822,2,set_4,24,9,A little,A little,Moderately,A little,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,Quite a bit,Not at all,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Not at all,Definitely will not,No,,,
sublevelcurlyhanky@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,1,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-02,2021-09-02 22:43:00 CDT,GMT-05:00,1630640580139,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sublevelcurlyhanky@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,23,sublevelcurlyhanky,Daily,TIME,RANDOM,22,23,2021-09-03,2021-09-03 22:21:00 CDT,GMT-05:00,1630725660138,Completed,2021-09-03,2021-09-03 23:45:16 CDT,1630730716731,2,set_2,24,9,Extremely,A little,Moderately,A little,A little,Extremely,Extremely,Extremely,A little,Moderately,A little,Moderately,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes,A little bit,,,,,,
