.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
gentlykittenthaw@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,23,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-04-19,2021-04-19 22:23:00 PDT,GMT-07:00,1618896180434,Completed,2021-04-19,2021-04-19 22:24:10 PDT,1618896250193,1,set_2,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,A little,Definitely will,Yes,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,23,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-04-20,2021-04-20 22:42:00 PDT,GMT-07:00,1618983720330,Completed,2021-04-20,2021-04-20 22:42:59 PDT,1618983779465,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,A little,Moderately,No,No,0,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,25,gentlykittenthaw,Daily,TIME,RANDOM,23,0,2021-04-21,2021-04-21 23:10:00 PDT,GMT-07:00,1619071800342,Completed,2021-04-21,2021-04-21 23:11:37 PDT,1619071897102,1,set_2,24,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,No,No,0,A little,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-22/phone_promptresponse_clean_2021-04-22.csv,22,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-04-22,2021-04-22 22:15:00 PDT,GMT-07:00,1619154900387,Completed,2021-04-22,2021-04-22 22:18:21 PDT,1619155101645,1,set_4,24,9,Not at all,Extremely,Quite a bit,Moderately,Extremely,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,23,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-04-23,2021-04-23 22:10:00 PDT,GMT-07:00,1619241000340,Completed,2021-04-23,2021-04-23 22:11:11 PDT,1619241071472,1,set_3,24,9,A little,Moderately,Extremely,Not at all,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Yes,No,0,,,,,,,Not at all,Definitely will not,No,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-04-25,2021-04-25 00:17:00 PDT,GMT-07:00,1619335020352,Completed,2021-04-25,2021-04-25 00:19:29 PDT,1619335169943,1,set_1,46,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-04-26,2021-04-26 00:46:00 PDT,GMT-07:00,1619423160348,Completed,2021-04-26,2021-04-26 00:49:46 PDT,1619423386863,1,set_1,48,9,Not at all,Extremely,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,Sort of,No and I didn't have a goal,Sort of,Yes,No,Yes,Not at all,Extremely,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Extremely,Moderate,A little,Might,Not really,but I had a goal
gentlykittenthaw@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-04-27,2021-04-27 00:48:00 PDT,GMT-07:00,1619509680328,Completed,2021-04-27,2021-04-27 00:50:05 PDT,1619509805298,1,set_1,24,9,Not at all,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Sort of,but I had a goal
gentlykittenthaw@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,3,gentlykittenthaw,Daily,TIME,RANDOM,2,3,2021-04-28,2021-04-28 02:45:00 PDT,GMT-07:00,1619603100325,Completed,2021-04-28,2021-04-28 02:46:29 PDT,1619603189582,1,set_3,23,9,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,Not at all,A little,A little,No,No,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,21,gentlykittenthaw,Daily,TIME,RANDOM,20,21,2021-04-28,2021-04-28 20:28:00 PDT,GMT-07:00,1619666880339,Completed,2021-04-28,2021-04-28 20:29:29 PDT,1619666969054,1,set_3,23,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,Moderately,A little,A little,A little,No,Yes,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,23,gentlykittenthaw,Daily,BURST,RANDOM,22,23,2021-04-29,2021-04-29 22:25:00 PDT,GMT-07:00,1619760300408,Completed,2021-04-29,2021-04-29 22:32:10 PDT,1619760730995,2,set_4,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,A little,A little,No,No,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,23,gentlykittenthaw,Daily,BURST,RANDOM,22,23,2021-04-30,2021-04-30 22:18:00 PDT,GMT-07:00,1619846280477,Completed,2021-04-30,2021-04-30 22:19:15 PDT,1619846355956,1,set_3,25,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,A little,No,No,0,,,,,,,Not at all,Definitely will not,No,A little bit,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,23,gentlykittenthaw,Daily,BURST,RANDOM,23,0,2021-05-01,2021-05-01 23:46:00 PDT,GMT-07:00,1619937960332,Completed,2021-05-01,2021-05-01 23:47:37 PDT,1619938057716,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,A little,Not sure,Did not have to work today,0,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,A little,Definitely will,Sort of,but I had a goal
gentlykittenthaw@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-05-03,2021-05-03 00:38:00 PDT,GMT-07:00,1620027480331,Completed,2021-05-03,2021-05-03 00:41:11 PDT,1620027671364,1,set_2,47,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,,,,Sort of,No,Sort of,Maybe,No,Yes,Quite a bit,Extremely,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-04,2021-05-04 00:11:00 PDT,GMT-07:00,1620112260335,Completed,2021-05-04,2021-05-04 00:12:09 PDT,1620112329943,1,set_1,25,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of,Yes
gentlykittenthaw@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-05,2021-05-05 00:49:01 PDT,GMT-07:00,1620200941007,Completed,2021-05-05,2021-05-05 00:50:09 PDT,1620201009280,1,set_2,25,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,A little,Might,Trying to decide,,,,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-05-06,2021-05-06 01:30:00 PDT,GMT-07:00,1620289800355,Completed,2021-05-06,2021-05-06 01:30:46 PDT,1620289846620,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-07,2021-05-07 00:12:00 PDT,GMT-07:00,1620371520173,Completed,2021-05-07,2021-05-07 01:15:37 PDT,1620375337879,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-08,2021-05-08 00:47:00 PDT,GMT-07:00,1620460020392,Completed,2021-05-08,2021-05-08 00:48:06 PDT,1620460086279,1,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,No,0,A little,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-09,2021-05-09 00:48:00 PDT,GMT-07:00,1620546480352,Completed,2021-05-09,2021-05-09 00:49:35 PDT,1620546575901,1,set_2,45,9,Not at all,Extremely,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-10,2021-05-10 00:33:00 PDT,GMT-07:00,1620631980380,Completed,2021-05-10,2021-05-10 00:35:39 PDT,1620632139395,1,set_3,48,9,Not at all,Extremely,A little,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,Not at all,Definitely will not,No,,Not really,No and I didn't have a goal,Sort of,Yes,No,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-11,2021-05-11 00:40:00 PDT,GMT-07:00,1620718800369,Completed,2021-05-11,2021-05-11 00:41:13 PDT,1620718873853,1,set_1,24,9,Not at all,Extremely,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Not really,but I had a goal
gentlykittenthaw@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-12,2021-05-12 00:26:00 PDT,GMT-07:00,1620804360356,Completed,2021-05-12,2021-05-12 00:27:45 PDT,1620804465329,1,set_4,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,A little,A little,No,No,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,3,gentlykittenthaw,Daily,TIME,RANDOM,3,4,2021-05-13,2021-05-13 03:24:00 PDT,GMT-07:00,1620901440297,Completed,2021-05-13,2021-05-13 03:30:11 PDT,1620901811086,2,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,A little,Moderately,No,No,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-14,2021-05-14 00:25:00 PDT,GMT-07:00,1620977100312,Completed,2021-05-14,2021-05-14 00:31:11 PDT,1620977471346,2,set_3,23,9,Moderately,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-05-15,2021-05-15 01:16:00 PDT,GMT-07:00,1621066560351,Completed,2021-05-15,2021-05-15 01:16:49 PDT,1621066609265,1,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,3,gentlykittenthaw,Daily,BURST,RANDOM,2,3,2021-05-16,2021-05-16 02:26:00 PDT,GMT-07:00,1621157160360,Completed,2021-05-16,2021-05-16 02:27:15 PDT,1621157235487,1,set_1,45,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-05-17,2021-05-17 01:29:00 PDT,GMT-07:00,1621240140374,Completed,2021-05-17,2021-05-17 01:31:45 PDT,1621240305776,1,set_1,48,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,Not really,Maybe,Sort of,Maybe,No,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Definitely will,Not really,but I had a goal
gentlykittenthaw@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,3,gentlykittenthaw,Daily,BURST,RANDOM,2,3,2021-05-18,2021-05-18 02:43:00 PDT,GMT-07:00,1621330980331,Completed,2021-05-18,2021-05-18 02:44:19 PDT,1621331059287,1,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,A little,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,17,gentlykittenthaw,Daily,BURST,RANDOM,16,17,2021-05-18,2021-05-18 16:26:00 PDT,GMT-07:00,1621380360344,Completed,2021-05-18,2021-05-18 16:31:44 PDT,1621380704540,2,set_2,24,9,A little,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,A little,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,21,gentlykittenthaw,Daily,TIME,RANDOM,20,21,2021-05-19,2021-05-19 20:23:00 PDT,GMT-07:00,1621480980180,Completed,2021-05-19,2021-05-19 20:35:40 PDT,1621481740026,2,set_1,25,9,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,Not at all,,,,,,,,,,,,,,,,,A little,Might,Sort of,Yes
gentlykittenthaw@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,22,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-05-20,2021-05-20 22:48:00 PDT,GMT-07:00,1621576080234,Completed,2021-05-20,2021-05-20 23:03:28 PDT,1621577008862,2,set_1,26,9,Not at all,Extremely,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Not at all,Not sure,No,0,,,,,,,,,,Not at all,,,,,,,,,,,,,,,,,Not at all,Might,No,Maybe
gentlykittenthaw@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,21,gentlykittenthaw,Daily,TIME,RANDOM,22,23,2021-05-21,2021-05-21 22:44:00 PDT,GMT-07:00,1621662240289,Completed,2021-05-21,2021-05-21 22:45:17 PDT,1621662317368,1,set_4,24,9,Not at all,Extremely,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,Very much so,Probably will,Not really,,,,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-23,2021-05-23 00:45:00 PDT,GMT-07:00,1621755900190,Completed,2021-05-23,2021-05-23 00:46:38 PDT,1621755998594,1,set_4,46,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-05-24,2021-05-24 01:46:00 PDT,GMT-07:00,1621845960196,Completed,2021-05-24,2021-05-24 01:48:22 PDT,1621846102767,1,set_4,48,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,,,,Not at all,Sort of,No,Sort of,Maybe,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Very little,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-05-25,2021-05-25 01:19:00 PDT,GMT-07:00,1621930740366,Completed,2021-05-25,2021-05-25 01:19:49 PDT,1621930789415,1,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-05-26,2021-05-26 00:25:00 PDT,GMT-07:00,1622013900397,Completed,2021-05-26,2021-05-26 00:26:23 PDT,1622013983825,1,set_1,24,9,A little,Quite a bit,Moderately,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,but I had a goal
gentlykittenthaw@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-05-27,2021-05-27 01:17:00 PDT,GMT-07:00,1622103420266,Completed,2021-05-27,2021-05-27 01:18:22 PDT,1622103502523,1,set_4,24,9,Quite a bit,Moderately,A little,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-05-28,2021-05-28 00:33:00 PDT,GMT-07:00,1622187180314,Completed,2021-05-28,2021-05-28 00:34:13 PDT,1622187253470,1,set_2,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,Quite a bit,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,2,3,2021-05-29,2021-05-29 02:15:00 PDT,GMT-07:00,1622279700479,Completed,2021-05-29,2021-05-29 02:16:26 PDT,1622279786963,1,set_1,24,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Maybe
gentlykittenthaw@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,1,gentlykittenthaw,Daily,BURST,RANDOM,0,1,2021-05-30,2021-05-30 00:46:00 PDT,GMT-07:00,1622360760354,Completed,2021-05-30,2021-05-30 00:48:46 PDT,1622360926531,1,set_3,45,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,A little,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,2,gentlykittenthaw,Daily,BURST,RANDOM,1,2,2021-05-31,2021-05-31 01:40:00 PDT,GMT-07:00,1622450400333,Completed,2021-05-31,2021-05-31 01:43:29 PDT,1622450609147,1,set_2,47,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Yes,,,,,,,,Sort of,Yes,Sort of,Maybe,No,Yes,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
gentlykittenthaw@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-06-01,2021-06-01 00:47:00 PDT,GMT-07:00,1622533620337,Completed,2021-06-01,2021-06-01 01:04:32 PDT,1622534672751,2,set_3,25,9,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Not at all,Quite a bit,A little,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,Not at all,Might,No,Not at all,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,1,2,2021-06-02,2021-06-02 01:47:00 PDT,GMT-07:00,1622623620289,Completed,2021-06-02,2021-06-02 01:50:12 PDT,1622623812193,1,set_3,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,2,gentlykittenthaw,Daily,TIME,RANDOM,2,3,2021-06-03,2021-06-03 02:16:21 PDT,GMT-07:00,1622711781862,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gentlykittenthaw@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,1,gentlykittenthaw,Daily,TIME,RANDOM,0,1,2021-06-04,2021-06-04 00:45:00 PDT,GMT-07:00,1622792700288,Completed,2021-06-04,2021-06-04 00:47:07 PDT,1622792827431,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
