.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed
dissuadecelestialrelic@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,25,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-10,2021-06-10 22:46:00 PDT,GMT-07:00,1623390360374,Completed,2021-06-10,2021-06-10 22:47:29 PDT,1623390449846,1,set_3,23,9,Not at all,Extremely,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-11,2021-06-11 22:39:00 PDT,GMT-07:00,1623476340210,Completed,2021-06-11,2021-06-11 22:41:58 PDT,1623476518962,1,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Moderately,Not at all,Not at all,Very much so,No,No,0,,,,A little,Might,Not really,Maybe,,,,,,,,,,,,,,,,,,,,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-12,2021-06-12 23:38:00 PDT,GMT-07:00,1623566280215,Completed,2021-06-12,2021-06-12 23:39:40 PDT,1623566380575,1,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Moderately,Very much so,Quite a bit,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-13,2021-06-13 23:27:00 PDT,GMT-07:00,1623652020216,Completed,2021-06-13,2021-06-13 23:32:21 PDT,1623652341331,2,set_3,48,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Quite a bit,A little,A little,Not at all,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,4 days,0 days,Less,A lot less,Less,Quite a bit,Moderate,,,,Not at all,Quite a bit,Definitely will not,No
dissuadecelestialrelic@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-14,2021-06-14 22:38:00 PDT,GMT-07:00,1623735480194,Completed,2021-06-14,2021-06-14 22:46:24 PDT,1623735984594,2,set_3,23,9,Not at all,Moderately,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-15,2021-06-15 22:45:00 PDT,GMT-07:00,1623822300408,Completed,2021-06-15,2021-06-15 23:28:37 PDT,1623824917624,2,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,A little,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,Not at all,,,
dissuadecelestialrelic@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-16,2021-06-16 23:39:00 PDT,GMT-07:00,1623911940259,Completed,2021-06-16,2021-06-16 23:40:54 PDT,1623912054099,1,set_1,24,9,A little,Extremely,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,A little,Not at all,No,Did not have to work today,0,,,,A little,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-17,2021-06-17 22:33:00 PDT,GMT-07:00,1623994380264,Completed,2021-06-17,2021-06-17 22:39:46 PDT,1623994786158,2,set_2,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Moderately,Not at all,Quite a bit,Very much so,A little,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-18,2021-06-18 23:40:00 PDT,GMT-07:00,1624084800602,Completed,2021-06-18,2021-06-18 23:42:19 PDT,1624084939056,1,set_4,23,9,A little,Moderately,A little,Quite a bit,A little,Not at all,Moderately,A little,A little,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,2,dissuadecelestialrelic,Daily,BURST,RANDOM,23,0,2021-06-19,2021-06-19 23:22:00 PDT,GMT-07:00,1624170120165,Completed,2021-06-20,2021-06-20 00:15:01 PDT,1624173301994,2,set_4,47,9,A little,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,A little,A little,A little,Very much so,Very much so,Not at all,A little,A little,No,No,0,,,,,,,,Yes,Yes,Sort of,Maybe,Sort of,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,4 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,Quite a bit,Might,Not really,,,,
dissuadecelestialrelic@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,24,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-06-20,2021-06-20 22:44:00 PDT,GMT-07:00,1624254240197,Completed,2021-06-20,2021-06-20 22:49:16 PDT,1624254556527,2,set_4,47,9,A little,Quite a bit,A little,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,A little,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,4 days,0 days,Less,A lot less,Less,Quite a bit,Moderate,Quite a bit,Might,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-06-21,2021-06-21 22:32:00 PDT,GMT-07:00,1624339920230,Completed,2021-06-21,2021-06-21 22:51:44 PDT,1624341104057,2,set_1,25,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,Quite a bit,Might,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-06-22,2021-06-22 22:35:00 PDT,GMT-07:00,1624426500235,Completed,2021-06-22,2021-06-22 22:37:16 PDT,1624426636123,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-23,2021-06-23 22:45:00 PDT,GMT-07:00,1624513500231,Completed,2021-06-23,2021-06-23 22:46:29 PDT,1624513589140,1,set_3,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Moderately,Very much so,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,A little,Probably will,Sort of
dissuadecelestialrelic@timestudy_com/2021-06-24/phone_promptresponse_clean_2021-06-24.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-24,2021-06-24 23:44:00 PDT,GMT-07:00,1624603440195,Completed,2021-06-24,2021-06-24 23:47:11 PDT,1624603631081,1,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Might,Not really
dissuadecelestialrelic@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-25,2021-06-25 23:16:00 PDT,GMT-07:00,1624688160186,Completed,2021-06-25,2021-06-25 23:43:50 PDT,1624689830793,2,set_3,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,A little,Not at all,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
dissuadecelestialrelic@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,2,dissuadecelestialrelic,Daily,TIME,RANDOM,1,2,2021-06-27,2021-06-27 01:40:00 PDT,GMT-07:00,1624783200212,Completed,2021-06-27,2021-06-27 01:43:52 PDT,1624783432317,1,set_3,47,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Moderately,Very much so,Moderately,Not at all,Not at all,Moderately,No,Yes,0,,,,,,,,Yes,Maybe,Yes,Yes,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,3 days,0 days,Neither more nor less,A lot less,Less,Quite a bit,Moderate,,,,,Quite a bit,Probably will,Sort of
dissuadecelestialrelic@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-27,2021-06-27 23:46:00 PDT,GMT-07:00,1624862760149,Completed,2021-06-27,2021-06-27 23:49:53 PDT,1624862993162,1,set_3,49,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Moderately,Quite a bit,Very much so,Not at all,A little,A little,No,Did not have to work today,0,,,,,,,,Yes,Maybe,Sort of,Yes,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,3 days,0 days,Neither more nor less,A lot less,Less,Quite a bit,Quite a bit,,,,Not at all,A little,Probably will not,No
dissuadecelestialrelic@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-06-28,2021-06-28 23:22:00 PDT,GMT-07:00,1624947720234,Completed,2021-06-28,2021-06-28 23:23:22 PDT,1624947802819,1,set_3,23,9,A little,Moderately,A little,Quite a bit,Moderately,A little,A little,Not at all,A little,Quite a bit,A little,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Not really
dissuadecelestialrelic@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,17,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-29,2021-06-29 22:26:00 PDT,GMT-07:00,1625030760213,Completed,2021-06-29,2021-06-29 22:27:46 PDT,1625030866035,1,set_1,26,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Quite a bit,Very much so,A little,Not at all,Not at all,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,Yes,,,,,,,,,,,,,,,,,,,,Not at all,,,
dissuadecelestialrelic@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-06-30,2021-06-30 22:26:00 PDT,GMT-07:00,1625117160208,Completed,2021-06-30,2021-06-30 22:32:10 PDT,1625117530435,2,set_4,25,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Moderately,Quite a bit,A little,A little,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,Not at all,,,
dissuadecelestialrelic@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-07-01,2021-07-01 23:34:00 PDT,GMT-07:00,1625207640251,Completed,2021-07-01,2021-07-01 23:35:21 PDT,1625207721229,1,set_2,25,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
dissuadecelestialrelic@timestudy_com/2021-07-02/phone_promptresponse_clean_2021-07-02.csv,24,dissuadecelestialrelic,Daily,BURST,RANDOM,23,0,2021-07-02,2021-07-02 23:23:00 PDT,GMT-07:00,1625293380253,Completed,2021-07-02,2021-07-02 23:25:04 PDT,1625293504678,1,set_1,24,9,A little,Quite a bit,A little,Moderately,A little,A little,Quite a bit,A little,Quite a bit,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,A little,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,1,dissuadecelestialrelic,Daily,BURST,RANDOM,0,1,2021-07-04,2021-07-04 00:27:00 PDT,GMT-07:00,1625383620250,Completed,2021-07-04,2021-07-04 00:39:54 PDT,1625384394486,2,set_4,47,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,No,Yes,Yes,Yes,Not really,No,A little,Not at all,I am not experiencing viral symptoms,3 days,0 days,Neither more nor less,A lot less,Less,Not at all,Quite a bit,Quite a bit,Might,No,,,,
dissuadecelestialrelic@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,2,dissuadecelestialrelic,Daily,BURST,RANDOM,1,2,2021-07-05,2021-07-05 01:13:00 PDT,GMT-07:00,1625472780242,Completed,2021-07-05,2021-07-05 01:15:43 PDT,1625472943561,1,set_4,47,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,A little,A little,Moderately,Quite a bit,Moderately,Not at all,Quite a bit,A little,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Sort of,No,A little,Not at all,I am not experiencing viral symptoms,3 days,0 days,Neither more nor less,A lot less,Less,Moderate,Quite a bit,Quite a bit,Might,Not really,,,,
dissuadecelestialrelic@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-07-05,2021-07-05 22:45:01 PDT,GMT-07:00,1625550301415,Completed,2021-07-05,2021-07-05 22:46:07 PDT,1625550367339,1,set_2,24,9,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,A little,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-07-06,2021-07-06 23:15:00 PDT,GMT-07:00,1625638500175,Completed,2021-07-06,2021-07-06 23:15:58 PDT,1625638558793,1,set_3,24,9,A little,Moderately,A little,Moderately,Moderately,Not at all,A little,Not at all,Moderately,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Quite a bit,Might,Sort of
dissuadecelestialrelic@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-07-07,2021-07-07 21:45:00 PDT,GMT-07:00,1625719500118,Completed,2021-07-07,2021-07-07 21:46:45 PDT,1625719605232,1,set_4,24,9,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,
dissuadecelestialrelic@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-07-08,2021-07-08 22:15:00 PDT,GMT-07:00,1625807700195,Completed,2021-07-08,2021-07-08 22:18:21 PDT,1625807901825,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Very much so,Not at all,Moderately,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,22,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-07-09,2021-07-09 21:34:00 PDT,GMT-07:00,1625891640187,Completed,2021-07-09,2021-07-09 21:36:28 PDT,1625891788629,1,set_1,24,9,Quite a bit,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,Extremely,Moderately,Quite a bit,Quite a bit,Not at all,A little,Not at all,No,No,0,,,,A little,Probably will,Sort of,No,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,1,dissuadecelestialrelic,Daily,TIME,RANDOM,0,1,2021-07-11,2021-07-11 00:44:00 PDT,GMT-07:00,1625989440235,Completed,2021-07-11,2021-07-11 00:49:12 PDT,1625989752533,2,set_4,48,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,A little,Quite a bit,Moderately,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,Yes,Maybe,Yes,Yes,Not really,Not really,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,Quite a bit,Probably will,Sort of,Somewhat,,,
dissuadecelestialrelic@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,1,dissuadecelestialrelic,Daily,TIME,RANDOM,0,1,2021-07-12,2021-07-12 00:34:00 PDT,GMT-07:00,1626075240180,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,20,dissuadecelestialrelic,Daily,TIME,RANDOM,21,22,2021-07-12,2021-07-12 21:33:00 PDT,GMT-07:00,1626150780206,Completed,2021-07-12,2021-07-12 21:35:31 PDT,1626150931199,1,set_2,24,9,A little,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Moderately,Very much so,A little,Not at all,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
dissuadecelestialrelic@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-07-13,2021-07-13 22:25:00 PDT,GMT-07:00,1626240300178,Completed,2021-07-13,2021-07-13 22:28:57 PDT,1626240537861,1,set_2,24,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-07-14,2021-07-14 22:20:00 PDT,GMT-07:00,1626326400373,Completed,2021-07-14,2021-07-14 22:25:41 PDT,1626326741804,2,set_2,23,9,A little,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-07-15,2021-07-15 22:36:00 PDT,GMT-07:00,1626413760275,Completed,2021-07-15,2021-07-15 22:37:00 PDT,1626413820497,1,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,A little,Not at all,A little,Quite a bit,Moderately,Quite a bit,A little,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,
dissuadecelestialrelic@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,1,dissuadecelestialrelic,Daily,BURST,RANDOM,0,1,2021-07-17,2021-07-17 00:16:00 PDT,GMT-07:00,1626506160185,Completed,2021-07-17,2021-07-17 00:17:49 PDT,1626506269409,1,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit,,,
dissuadecelestialrelic@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,1,dissuadecelestialrelic,Daily,BURST,RANDOM,0,1,2021-07-18,2021-07-18 00:11:00 PDT,GMT-07:00,1626592260174,Completed,2021-07-18,2021-07-18 00:13:57 PDT,1626592437087,1,set_3,48,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,Did not have to work today,0,,,,,,,,Yes,Yes,Yes,Yes,Not really,Not really,A little,Not at all,I am not experiencing viral symptoms,3 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,,,,Somewhat,A little,Might,Not really
dissuadecelestialrelic@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,23,dissuadecelestialrelic,Daily,BURST,RANDOM,22,23,2021-07-18,2021-07-18 22:46:00 PDT,GMT-07:00,1626673560244,Completed,2021-07-18,2021-07-18 22:52:40 PDT,1626673960629,2,set_1,48,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Moderately,Quite a bit,Quite a bit,A little,A little,A little,No,Did not have to work today,0,,,,Quite a bit,Probably will,Yes,Maybe,Yes,Yes,Yes,Yes,Not really,Not really,A little,Not at all,I am not experiencing viral symptoms,3 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-07-19,2021-07-19 22:38:01 PDT,GMT-07:00,1626759481171,Completed,2021-07-19,2021-07-19 22:40:31 PDT,1626759631965,1,set_1,24,9,A little,Not at all,A little,A little,Quite a bit,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,A little,Quite a bit,Moderately,No,No,0,,,,A little,Probably will not,No,Yes,,,,,,,,,,,,,,,,,,,,,,,
dissuadecelestialrelic@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-07-20,2021-07-20 22:35:00 PDT,GMT-07:00,1626845700488,Completed,2021-07-20,2021-07-20 22:36:28 PDT,1626845788212,1,set_2,24,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Quite a bit,Not at all,A little,Quite a bit,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,Not at all,,,
dissuadecelestialrelic@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,23,dissuadecelestialrelic,Daily,TIME,RANDOM,22,23,2021-07-21,2021-07-21 22:11:00 PDT,GMT-07:00,1626930660177,Completed,2021-07-21,2021-07-21 22:12:20 PDT,1626930740575,1,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Moderately,Not at all,A little,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,No,,,,
dissuadecelestialrelic@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,24,dissuadecelestialrelic,Daily,TIME,RANDOM,23,0,2021-07-22,2021-07-22 23:34:00 PDT,GMT-07:00,1627022040244,Completed,2021-07-22,2021-07-22 23:35:38 PDT,1627022138145,1,set_3,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,A little,Might,Not really
dissuadecelestialrelic@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,2,dissuadecelestialrelic,Daily,TIME,RANDOM,1,2,2021-07-25,2021-07-25 01:39:00 PDT,GMT-07:00,1627202340174,Completed,2021-07-25,2021-07-25 01:42:23 PDT,1627202543138,1,set_3,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Sort of,Maybe,Yes,Maybe,No,No,A little,Not at all,I am not experiencing viral symptoms,2 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,,,,,A little,Might,Not really
dissuadecelestialrelic@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,1,dissuadecelestialrelic,Daily,TIME,RANDOM,0,1,2021-07-26,2021-07-26 00:44:00 PDT,GMT-07:00,1627285440473,Completed,2021-07-26,2021-07-26 00:46:36 PDT,1627285596680,1,set_1,48,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,Quite a bit,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Might,Sort of,Yes,Sort of,Yes,Yes,Yes,Sort of,Not really,A little,Not at all,I am not experiencing viral symptoms,2 days,0 days,Less,A lot less,Less,Quite a bit,Quite a bit,,,,,,,
