.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed
slapstickporcupineslacks@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-10,2021-09-10 21:40:00 EDT,GMT-04:00,1631324400255,Completed,2021-09-10,2021-09-10 21:56:52 EDT,1631325412035,2,set_2,24,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-09-11,2021-09-11 20:32:00 EDT,GMT-04:00,1631406720165,Completed,2021-09-11,2021-09-11 20:33:10 EDT,1631406790696,1,set_1,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Probably will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,10,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-09-12,2021-09-12 20:43:00 EDT,GMT-04:00,1631493780211,Completed,2021-09-12,2021-09-12 20:48:10 EDT,1631494090206,2,set_3,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Sort of,Maybe,Yes,Yes,No,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,A lot more,Not at all,Not at all,,,,,,,,,Not at all,Probably will not,Not really
slapstickporcupineslacks@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-13,2021-09-13 21:44:00 EDT,GMT-04:00,1631583840266,Completed,2021-09-13,2021-09-13 21:45:23 EDT,1631583923183,1,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of
slapstickporcupineslacks@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-09-14,2021-09-14 20:34:00 EDT,GMT-04:00,1631666040280,Completed,2021-09-14,2021-09-14 20:38:32 EDT,1631666312195,1,set_4,25,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Sort of,,,,,,,,,,,Not at all,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,18,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-15,2021-09-15 21:16:00 EDT,GMT-04:00,1631754960279,Completed,2021-09-15,2021-09-15 21:17:38 EDT,1631755058688,1,set_2,24,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,10,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-16,2021-09-16 21:11:00 EDT,GMT-04:00,1631841060272,Completed,2021-09-16,2021-09-16 21:12:09 EDT,1631841129966,1,set_3,24,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,A little,Probably will,Sort of
slapstickporcupineslacks@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,16,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-17,2021-09-17 21:21:00 EDT,GMT-04:00,1631928060289,Completed,2021-09-17,2021-09-17 21:22:21 EDT,1631928141436,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,16,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-18,2021-09-18 21:39:00 EDT,GMT-04:00,1632015540276,Completed,2021-09-18,2021-09-18 21:40:10 EDT,1632015610876,1,set_1,25,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,A little,Probably will,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,17,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-19,2021-09-19 21:12:00 EDT,GMT-04:00,1632100320290,Completed,2021-09-19,2021-09-19 21:15:32 EDT,1632100532393,1,set_1,49,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,No,No and I didn't have a goal,Yes,Yes,Sort of,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,A lot more,Neither more nor less,Not at all,Not at all,,,,,Not at all,Probably will,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-09-20,2021-09-20 21:49:00 EDT,GMT-04:00,1632188940288,Completed,2021-09-20,2021-09-20 21:51:14 EDT,1632189074704,1,set_3,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,12,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-09-21,2021-09-21 21:17:00 EDT,GMT-04:00,1632273420281,Completed,2021-09-21,2021-09-21 21:18:11 EDT,1632273491397,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-09-22,2021-09-22 21:18:00 EDT,GMT-04:00,1632359880278,Completed,2021-09-22,2021-09-22 21:19:29 EDT,1632359969951,1,set_1,25,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,Not at all,Definitely will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-09-23,2021-09-23 21:46:00 EDT,GMT-04:00,1632447960259,Completed,2021-09-23,2021-09-23 21:49:03 EDT,1632448143966,1,set_4,24,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,Not at all,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,15,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-24,2021-09-24 21:48:00 EDT,GMT-04:00,1632534480227,Completed,2021-09-24,2021-09-24 21:49:04 EDT,1632534544238,1,set_3,23,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Yes
slapstickporcupineslacks@timestudy_com/2021-09-25/phone_promptresponse_clean_2021-09-25.csv,11,slapstickporcupineslacks,Daily,TIME,RANDOM,22,23,2021-09-25,2021-09-25 22:16:14 EDT,GMT-04:00,1632622574083,Completed,2021-09-25,2021-09-25 22:17:34 EDT,1632622654867,1,set_2,25,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,5,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-26,2021-09-26 21:32:00 EDT,GMT-04:00,1632706320380,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-27,2021-09-27 21:36:00 EDT,GMT-04:00,1632792960264,Completed,2021-09-27,2021-09-27 21:37:43 EDT,1632793063513,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-28,2021-09-28 21:47:00 EDT,GMT-04:00,1632880020220,Completed,2021-09-28,2021-09-28 21:48:17 EDT,1632880097297,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-09-29,2021-09-29 21:16:00 EDT,GMT-04:00,1632964560284,Completed,2021-09-29,2021-09-29 21:17:11 EDT,1632964631270,1,set_1,25,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,Not at all,Definitely will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,22,23,2021-09-30,2021-09-30 22:22:00 EDT,GMT-04:00,1633054920381,Completed,2021-09-30,2021-09-30 22:28:18 EDT,1633055298537,2,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-01,2021-10-01 21:49:00 EDT,GMT-04:00,1633139340290,Completed,2021-10-01,2021-10-01 21:50:24 EDT,1633139424343,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-02,2021-10-02 21:17:00 EDT,GMT-04:00,1633223820253,Completed,2021-10-02,2021-10-02 21:18:29 EDT,1633223909847,1,set_1,24,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will not,No,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-03,2021-10-03 21:37:00 EDT,GMT-04:00,1633311420262,Completed,2021-10-03,2021-10-03 21:39:37 EDT,1633311577837,1,set_3,48,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,No,No and I didn't have a goal,Yes,Yes,Sort of,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Less,More,Neither more nor less,Not at all,Not at all,,,,,,,,,Not at all,Probably will not,Sort of
slapstickporcupineslacks@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,18,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-04,2021-10-04 21:25:00 EDT,GMT-04:00,1633397100286,Completed,2021-10-04,2021-10-04 21:26:20 EDT,1633397180945,1,set_2,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-05,2021-10-05 21:33:00 EDT,GMT-04:00,1633483980279,Completed,2021-10-05,2021-10-05 21:34:12 EDT,1633484052404,1,set_3,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,Not at all,Definitely will not,No
slapstickporcupineslacks@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,22,23,2021-10-06,2021-10-06 22:13:09 EDT,GMT-04:00,1633572789261,Completed,2021-10-06,2021-10-06 22:14:31 EDT,1633572871731,1,set_1,24,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-07,2021-10-07 21:17:00 EDT,GMT-04:00,1633655820261,Completed,2021-10-07,2021-10-07 21:18:25 EDT,1633655905800,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-08,2021-10-08 21:35:00 EDT,GMT-04:00,1633743300253,Completed,2021-10-08,2021-10-08 21:36:10 EDT,1633743370654,1,set_3,23,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
slapstickporcupineslacks@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,17,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-09,2021-10-09 21:28:00 EDT,GMT-04:00,1633829280245,Completed,2021-10-09,2021-10-09 21:29:24 EDT,1633829364457,1,set_3,25,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,A little,Probably will,Sort of
slapstickporcupineslacks@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-10,2021-10-10 21:23:10 EDT,GMT-04:00,1633915390297,Completed,2021-10-10,2021-10-10 21:33:09 EDT,1633915989114,2,set_2,48,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,Sort of,No and I didn't have a goal,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,Neither more nor less,Not at all,Not at all,Not at all,A little,Probably will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-11,2021-10-11 21:10:00 EDT,GMT-04:00,1634001000266,Completed,2021-10-11,2021-10-11 21:11:21 EDT,1634001081127,1,set_4,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-12/phone_promptresponse_clean_2021-10-12.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-12,2021-10-12 21:14:00 EDT,GMT-04:00,1634087640315,Completed,2021-10-12,2021-10-12 21:15:42 EDT,1634087742866,1,set_1,25,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,Not at all,Definitely will not,No,Yes,,,
slapstickporcupineslacks@timestudy_com/2021-10-13/phone_promptresponse_clean_2021-10-13.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-13,2021-10-13 21:32:00 EDT,GMT-04:00,1634175120315,Completed,2021-10-13,2021-10-13 21:33:10 EDT,1634175190649,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of
slapstickporcupineslacks@timestudy_com/2021-10-14/phone_promptresponse_clean_2021-10-14.csv,11,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-10-14,2021-10-14 20:39:00 EDT,GMT-04:00,1634258340283,Completed,2021-10-14,2021-10-14 20:39:57 EDT,1634258397035,1,set_4,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-16/phone_promptresponse_clean_2021-10-16.csv,14,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-16,2021-10-16 21:10:00 EDT,GMT-04:00,1634433000281,Completed,2021-10-16,2021-10-16 21:11:01 EDT,1634433061294,1,set_3,23,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-10-17/phone_promptresponse_clean_2021-10-17.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-17,2021-10-17 21:18:00 EDT,GMT-04:00,1634519880256,Completed,2021-10-17,2021-10-17 21:21:40 EDT,1634520100488,1,set_3,47,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,No,No and I didn't have a goal,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,A lot more,Neither more nor less,Not at all,Not at all,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-10-18/phone_promptresponse_clean_2021-10-18.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-18,2021-10-18 21:26:00 EDT,GMT-04:00,1634606760318,Completed,2021-10-18,2021-10-18 21:27:46 EDT,1634606866329,1,set_3,24,9,Not at all,Moderately,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Not at all,,,,,,,,Not at all,Probably will not,Not really
slapstickporcupineslacks@timestudy_com/2021-10-19/phone_promptresponse_clean_2021-10-19.csv,14,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-19,2021-10-19 21:15:00 EDT,GMT-04:00,1634692500303,Completed,2021-10-19,2021-10-19 21:16:08 EDT,1634692568268,1,set_3,23,9,Not at all,Quite a bit,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
slapstickporcupineslacks@timestudy_com/2021-10-20/phone_promptresponse_clean_2021-10-20.csv,13,slapstickporcupineslacks,Daily,BURST,RANDOM,21,22,2021-10-20,2021-10-20 21:12:00 EDT,GMT-04:00,1634778720244,Completed,2021-10-20,2021-10-20 21:13:19 EDT,1634778799385,1,set_1,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Sort of,but I had a goal,,,
slapstickporcupineslacks@timestudy_com/2021-10-21/phone_promptresponse_clean_2021-10-21.csv,15,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-21,2021-10-21 21:20:00 EDT,GMT-04:00,1634865600314,Completed,2021-10-21,2021-10-21 21:21:24 EDT,1634865684342,1,set_2,24,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-22/phone_promptresponse_clean_2021-10-22.csv,15,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-22,2021-10-22 21:33:00 EDT,GMT-04:00,1634952780313,Completed,2021-10-22,2021-10-22 21:34:10 EDT,1634952850615,1,set_2,23,9,Not at all,Quite a bit,Quite a bit,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Trying to decide,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-23/phone_promptresponse_clean_2021-10-23.csv,12,slapstickporcupineslacks,Daily,TIME,RANDOM,20,21,2021-10-23,2021-10-23 20:36:00 EDT,GMT-04:00,1635035760296,Completed,2021-10-23,2021-10-23 20:37:04 EDT,1635035824270,1,set_4,24,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,Not at all,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-24/phone_promptresponse_clean_2021-10-24.csv,9,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-24,2021-10-24 21:18:00 EDT,GMT-04:00,1635124680278,Completed,2021-10-24,2021-10-24 21:21:09 EDT,1635124869218,1,set_4,47,9,Not at all,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,No,No and I didn't have a goal,Yes,Maybe,No,Very much so,Definitely will,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,A lot less,More,A lot more,Not at all,Not at all,,,,,,,,,,,
slapstickporcupineslacks@timestudy_com/2021-10-25/phone_promptresponse_clean_2021-10-25.csv,13,slapstickporcupineslacks,Daily,TIME,RANDOM,21,22,2021-10-25,2021-10-25 21:15:00 EDT,GMT-04:00,1635210900248,Completed,2021-10-25,2021-10-25 21:16:10 EDT,1635210970075,1,set_3,23,9,Not at all,Quite a bit,Moderately,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes
