.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
feistydaycarelung@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-01-14,2021-01-14 01:44:00 MST,GMT-07:00,1610613840148,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-01-14,2021-01-14 23:42:00 MST,GMT-07:00,1610692920097,Completed,2021-01-14,2021-01-14 23:42:52 MST,1610692972091,1,set_2,24,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,Not at all,A little,A little,Quite a bit,A little,Moderately,A little,Moderately,No,Yes,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-01-16/phone_promptresponse_clean_2021-01-16.csv,2,feistydaycarelung,Daily,TIME,RANDOM,1,2,2021-01-16,2021-01-16 01:21:00 MST,GMT-07:00,1610785260237,Completed,2021-01-16,2021-01-16 02:22:23 MST,1610788943617,2,set_4,23,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Very much so,Moderately,Quite a bit,No,Yes,0,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,2,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-01-17,2021-01-17 00:49:00 MST,GMT-07:00,1610869740140,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,23,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-01-17,2021-01-17 22:46:00 MST,GMT-07:00,1610948760147,Completed,2021-01-17,2021-01-17 23:05:29 MST,1610949929686,2,set_3,47,9,A little,Quite a bit,A little,Not at all,Moderately,Not at all,A little,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Moderately,No,Yes,0,,,,,Quite a bit,Might,No,Not really,Yes,Sort of,Maybe,No,Not really,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,4 days,A lot less,A lot more,A lot more,Moderate,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-01-19/phone_promptresponse_clean_2021-01-19.csv,3,feistydaycarelung,Daily,BURST,RANDOM,2,3,2021-01-19,2021-01-19 02:44:00 MST,GMT-07:00,1611049440105,Completed,2021-01-19,2021-01-19 02:48:59 MST,1611049739741,1,set_4,24,9,Not at all,Moderately,Quite a bit,A little,Moderately,Not at all,A little,Moderately,A little,Moderately,Not at all,Quite a bit,Quite a bit,Moderately,No,Yes,0,Quite a bit,Probably will,Not really,A little bit,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,1,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-01-20,2021-01-20 00:43:00 MST,GMT-07:00,1611128580135,Completed,2021-01-20,2021-01-20 01:00:25 MST,1611129625444,2,set_4,23,9,Not at all,Quite a bit,Not at all,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Moderately,No,Yes,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-01-20,2021-01-20 23:31:00 MST,GMT-07:00,1611210660166,Completed,2021-01-20,2021-01-20 23:42:09 MST,1611211329860,2,set_3,23,9,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,A little,Not at all,Very much so,Not at all,Very much so,Quite a bit,Moderately,No,Yes,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-21/phone_promptresponse_clean_2021-01-21.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-01-21,2021-01-21 22:29:00 MST,GMT-07:00,1611293340158,Completed,2021-01-21,2021-01-21 23:13:54 MST,1611296034360,2,set_4,24,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,A little,A little,Not at all,Moderately,Not at all,Not at all,Quite a bit,Moderately,No,Yes,0,Quite a bit,Probably will,Not really,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-23/phone_promptresponse_clean_2021-01-23.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-01-23,2021-01-23 00:18:00 MST,GMT-07:00,1611386280154,Completed,2021-01-23,2021-01-23 00:24:03 MST,1611386643934,2,set_3,23,9,A little,A little,Extremely,Not at all,Moderately,Not at all,Not at all,A little,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,No,Yes,0,,,,,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-01-24,2021-01-24 00:17:00 MST,GMT-07:00,1611472620155,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,1,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-01-24,2021-01-24 23:36:00 MST,GMT-07:00,1611556560131,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,20,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-01-25,2021-01-25 22:46:00 MST,GMT-07:00,1611639960137,Completed,2021-01-25,2021-01-25 23:53:00 MST,1611643980775,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Quite a bit,Quite a bit,Moderately,No,Yes,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-01-26,2021-01-26 23:25:00 MST,GMT-07:00,1611728700144,Completed,2021-01-26,2021-01-26 23:26:11 MST,1611728771842,1,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,Not at all,Moderately,A little,Not at all,Very much so,A little,Quite a bit,Moderately,Moderately,No,Yes,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,22,feistydaycarelung,Daily,TIME,RANDOM,20,21,2021-01-27,2021-01-27 20:26:00 MST,GMT-07:00,1611804360134,Completed,2021-01-27,2021-01-27 20:27:19 MST,1611804439466,1,set_1,24,9,Not at all,Moderately,Moderately,Quite a bit,Moderately,Not at all,Moderately,A little,Not at all,Quite a bit,Moderately,Not at all,Moderately,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,No
feistydaycarelung@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,21,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-01-28,2021-01-28 21:17:00 MST,GMT-07:00,1611893820144,Completed,2021-01-28,2021-01-28 21:18:09 MST,1611893889902,1,set_4,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,22,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-01-29,2021-01-29 21:33:00 MST,GMT-07:00,1611981180136,Completed,2021-01-29,2021-01-29 21:35:12 MST,1611981312964,1,set_4,23,9,Not at all,Moderately,A little,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,A little,A little,Moderately,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,21,feistydaycarelung,Daily,BURST,RANDOM,20,21,2021-01-30,2021-01-30 20:43:00 MST,GMT-07:00,1612064580165,Completed,2021-01-30,2021-01-30 20:43:56 MST,1612064636542,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,A little,Moderately,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Not really,No
feistydaycarelung@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,23,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-01-31,2021-01-31 22:33:00 MST,GMT-07:00,1612157580119,Completed,2021-01-31,2021-01-31 22:37:27 MST,1612157847521,1,set_3,47,9,Not at all,Extremely,Extremely,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Moderately,Not at all,Quite a bit,No,No,0,,,,,Not at all,Probably will not,No,No,No and I didn't have a goal,No,but had a goal,No,No,Not at all,Not at all,I am not experiencing viral symptoms,0 days,4 days,A lot less,A lot more,More,Extremely,Moderate,,,,,,,
feistydaycarelung@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,23,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-02-01,2021-02-01 22:30:00 MST,GMT-07:00,1612243800216,Completed,2021-02-01,2021-02-01 22:40:05 MST,1612244405429,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,A little,A little,Moderately,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Not thought about it,,,,
feistydaycarelung@timestudy_com/2021-02-02/phone_promptresponse_clean_2021-02-02.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-02,2021-02-02 22:41:00 MST,GMT-07:00,1612330860158,Completed,2021-02-02,2021-02-02 22:43:02 MST,1612330982874,1,set_1,25,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,A little,A little,Not at all,Very much so,A little,A little,Quite a bit,Quite a bit,No,Yes,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,No
feistydaycarelung@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-03,2021-02-03 22:39:00 MST,GMT-07:00,1612417140136,Completed,2021-02-03,2021-02-03 23:17:45 MST,1612419465962,2,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,Moderately,Moderately,A little,No,Yes,0,Quite a bit,Might,Not really,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,24,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-04,2021-02-04 22:11:00 MST,GMT-07:00,1612501860100,Completed,2021-02-04,2021-02-04 22:12:05 MST,1612501925678,1,set_4,23,9,Not at all,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Moderately,No,No,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-02-05,2021-02-05 23:41:00 MST,GMT-07:00,1612593660064,Completed,2021-02-05,2021-02-05 23:41:44 MST,1612593704281,1,set_3,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Moderately,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-07/phone_promptresponse_clean_2021-02-07.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-02-07,2021-02-07 00:36:00 MST,GMT-07:00,1612683360142,Completed,2021-02-07,2021-02-07 00:46:14 MST,1612683974959,2,set_2,47,9,Not at all,Moderately,Moderately,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Not at all,Very much so,Quite a bit,A little,No,Yes,0,,,,,,,,Not really,Maybe,Not really,but had a goal,Not really,Not really,Not at all,Quite a bit,I am not experiencing viral symptoms,0 days,4 days,A lot less,A lot more,More,Quite a bit,Moderate,A little,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-02-08,2021-02-08 00:24:00 MST,GMT-07:00,1612769040138,Completed,2021-02-08,2021-02-08 00:32:17 MST,1612769537460,2,set_1,48,9,Not at all,Moderately,Moderately,A little,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Not at all,Moderately,Moderately,Moderately,No,Yes,0,,,,,,,,Not really,Yes,Sort of,Maybe,Not really,Sort of,A little,Quite a bit,I am not experiencing viral symptoms,0 days,4 days,A lot less,A lot more,More,Extremely,Moderate,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-02-08,2021-02-08 21:33:00 MST,GMT-07:00,1612845180137,Completed,2021-02-08,2021-02-08 21:38:34 MST,1612845514001,2,set_4,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-09/phone_promptresponse_clean_2021-02-09.csv,22,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-02-09,2021-02-09 23:36:00 MST,GMT-07:00,1612938960099,Completed,2021-02-09,2021-02-09 23:38:56 MST,1612939136338,1,set_3,24,9,A little,Moderately,Quite a bit,Not at all,Moderately,Moderately,Moderately,Quite a bit,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,No,Yes,0,,,,Not at all,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-11/phone_promptresponse_clean_2021-02-11.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-02-11,2021-02-11 00:12:00 MST,GMT-07:00,1613027520193,Completed,2021-02-11,2021-02-11 00:13:41 MST,1613027621701,1,set_4,24,9,Not at all,Quite a bit,Extremely,A little,Quite a bit,Not at all,Moderately,Not at all,A little,Quite a bit,Not at all,A little,Moderately,Quite a bit,No,No,0,A little,Might,Not really,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-11/phone_promptresponse_clean_2021-02-11.csv,23,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-02-11,2021-02-11 22:33:00 MST,GMT-07:00,1613107980214,Completed,2021-02-11,2021-02-11 22:34:17 MST,1613108057500,1,set_1,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-02-12/phone_promptresponse_clean_2021-02-12.csv,22,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-02-12,2021-02-12 21:34:00 MST,GMT-07:00,1613190840120,Completed,2021-02-12,2021-02-12 21:35:47 MST,1613190947179,1,set_1,24,9,A little,Quite a bit,Extremely,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Definitely will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-02-14/phone_promptresponse_clean_2021-02-14.csv,21,feistydaycarelung,Daily,BURST,RANDOM,21,22,2021-02-14,2021-02-14 21:15:00 MST,GMT-07:00,1613362500093,Completed,2021-02-14,2021-02-14 21:18:02 MST,1613362682466,1,set_1,48,9,Not at all,Extremely,Moderately,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Very much so,Moderately,Not at all,Not at all,Moderately,No,No,0,,,,,,,,Not really,Yes,Sort of,Yes,No,Not really,A little,Quite a bit,I am not experiencing viral symptoms,0 days,4 days,A lot less,A lot more,More,Extremely,Moderate,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-02-15,2021-02-15 23:43:00 MST,GMT-07:00,1613457780117,Completed,2021-02-15,2021-02-15 23:47:37 MST,1613458057855,1,set_4,23,9,Moderately,A little,Extremely,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-16/phone_promptresponse_clean_2021-02-16.csv,23,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-02-16,2021-02-16 23:40:00 MST,GMT-07:00,1613544000113,Completed,2021-02-16,2021-02-16 23:40:38 MST,1613544038585,1,set_3,24,9,A little,Quite a bit,Extremely,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,Not at all,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-17/phone_promptresponse_clean_2021-02-17.csv,24,feistydaycarelung,Daily,TIME,RANDOM,23,0,2021-02-17,2021-02-17 23:33:00 MST,GMT-07:00,1613629980111,Completed,2021-02-17,2021-02-17 23:35:22 MST,1613630122929,1,set_4,23,9,Not at all,Quite a bit,Extremely,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-19/phone_promptresponse_clean_2021-02-19.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-02-19,2021-02-19 00:35:00 MST,GMT-07:00,1613720100144,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-19/phone_promptresponse_clean_2021-02-19.csv,21,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-02-19,2021-02-19 21:26:00 MST,GMT-07:00,1613795160100,Completed,2021-02-19,2021-02-19 21:26:52 MST,1613795212165,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,No,No,0,,,,,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,24,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-20,2021-02-20 22:40:00 MST,GMT-07:00,1613886000128,Completed,2021-02-20,2021-02-20 23:02:48 MST,1613887368992,2,set_4,23,9,Not at all,Quite a bit,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Moderately,A little,No,No,0,A little,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,22,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-02-21,2021-02-21 21:18:00 MST,GMT-07:00,1613967480230,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-22,2021-02-22 22:44:00 MST,GMT-07:00,1614059040129,Completed,2021-02-22,2021-02-22 23:32:34 MST,1614061954661,2,set_1,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,Very much so,Not at all,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,Yes
feistydaycarelung@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,21,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-02-23,2021-02-23 21:20:00 MST,GMT-07:00,1614140400354,Completed,2021-02-23,2021-02-23 21:21:22 MST,1614140482634,1,set_3,23,9,A little,A little,A little,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Quite a bit,Moderately,No,No,0,,,,,A little,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,25,feistydaycarelung,Daily,TIME,RANDOM,21,22,2021-02-24,2021-02-24 21:40:00 MST,GMT-07:00,1614228000119,Completed,2021-02-24,2021-02-24 21:47:10 MST,1614228430058,2,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,A little,Not at all,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,No,0,A little,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-25/phone_promptresponse_clean_2021-02-25.csv,22,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-25,2021-02-25 22:28:00 MST,GMT-07:00,1614317280078,Completed,2021-02-25,2021-02-25 22:29:12 MST,1614317352479,1,set_4,23,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Moderately,Quite a bit,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-26/phone_promptresponse_clean_2021-02-26.csv,23,feistydaycarelung,Daily,TIME,RANDOM,22,23,2021-02-26,2021-02-26 22:18:00 MST,GMT-07:00,1614403080143,Completed,2021-02-26,2021-02-26 22:25:22 MST,1614403522577,2,set_2,24,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,Not at all,A little,Not at all,Not at all,Quite a bit,Moderately,A little,Moderately,Quite a bit,No,No,0,,,,Not at all,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,
feistydaycarelung@timestudy_com/2021-02-27/phone_promptresponse_clean_2021-02-27.csv,21,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-02-27,2021-02-27 22:36:00 MST,GMT-07:00,1614490560136,Completed,2021-02-27,2021-02-27 23:07:16 MST,1614492436141,2,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,A little,Moderately,A little,Quite a bit,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-02-28/phone_promptresponse_clean_2021-02-28.csv,24,feistydaycarelung,Daily,BURST,RANDOM,22,23,2021-02-28,2021-02-28 22:46:00 MST,GMT-07:00,1614577560092,Completed,2021-02-28,2021-02-28 22:49:11 MST,1614577751033,1,set_1,49,9,Not at all,Extremely,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,Moderately,A little,No,No,0,,,,A little bit,,,,Not really,Yes,Not really,Yes,Not really,No,Not at all,Extremely,I am not experiencing viral symptoms,1 day,5 or more days,Less,A lot more,A lot more,Extremely,Quite a bit,,,,Quite a bit,Probably will,Not really,Yes
feistydaycarelung@timestudy_com/2021-03-01/phone_promptresponse_clean_2021-03-01.csv,24,feistydaycarelung,Daily,BURST,RANDOM,23,0,2021-03-01,2021-03-01 23:32:00 MST,GMT-07:00,1614666720148,Completed,2021-03-01,2021-03-01 23:33:07 MST,1614666787752,1,set_4,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,No,No,0,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-03/phone_promptresponse_clean_2021-03-03.csv,1,feistydaycarelung,Daily,BURST,RANDOM,0,1,2021-03-03,2021-03-03 00:31:00 MST,GMT-07:00,1614756660138,Completed,2021-03-03,2021-03-03 00:43:46 MST,1614757426043,2,set_4,23,9,A little,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,A little,Not at all,Quite a bit,Moderately,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
feistydaycarelung@timestudy_com/2021-03-04/phone_promptresponse_clean_2021-03-04.csv,1,feistydaycarelung,Daily,TIME,RANDOM,0,1,2021-03-04,2021-03-04 00:32:00 MST,GMT-07:00,1614843120140,Completed,2021-03-04,2021-03-04 00:33:24 MST,1614843204632,1,set_4,24,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,A little,Not at all,Not at all,Moderately,A little,Very much so,Moderately,Moderately,No,No,0,A little,Probably will,Not really,Not at all,,,,,,,,,,,,,,,,,,,,,,,,,,
