.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x31_int_sed,x32_plan_sed
craftworkattendeeensnare@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-12,2021-05-12 22:34:00 PDT,GMT-07:00,1620884040192,Completed,2021-05-12,2021-05-12 23:44:10 PDT,1620888250489,2,set_4,24,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Very much so,A little,Very much so,Not at all,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-05-13,2021-05-13 22:35:00 PDT,GMT-07:00,1620970500157,Completed,2021-05-13,2021-05-13 22:35:41 PDT,1620970541652,1,set_2,23,9,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Very much so,Not at all,Not at all,Moderately,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,23,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-05-14,2021-05-14 22:37:00 PDT,GMT-07:00,1621057020146,Completed,2021-05-14,2021-05-14 22:55:41 PDT,1621058141971,2,set_1,25,9,Extremely,Not at all,Quite a bit,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Very much so,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes,,,
craftworkattendeeensnare@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,1,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-05-15,2021-05-15 22:40:00 PDT,GMT-07:00,1621143600108,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,24,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-05-16,2021-05-16 22:18:00 PDT,GMT-07:00,1621228680139,Completed,2021-05-16,2021-05-16 22:25:14 PDT,1621229114556,2,set_3,47,9,Extremely,Not at all,Extremely,Not at all,A little,Quite a bit,Extremely,Moderately,Quite a bit,A little,Very much so,A little,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Yes,Maybe,Yes,Maybe,Yes,Sort of,Extremely,Extremely,I am not experiencing viral symptoms,5 or more days,0 days,A lot more,A lot less,Neither more nor less,Extremely,Extremely,,,,,Very much so,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,23,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-17,2021-05-17 22:41:00 PDT,GMT-07:00,1621316460145,Completed,2021-05-17,2021-05-17 22:47:55 PDT,1621316875037,2,set_4,24,9,Extremely,A little,Extremely,A little,Extremely,Extremely,Extremely,Extremely,Very much so,Moderately,Very much so,A little,Not at all,Very much so,No,No,0,,,,Quite a bit,Definitely will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,23,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-18,2021-05-18 22:13:00 PDT,GMT-07:00,1621401180133,Completed,2021-05-18,2021-05-18 22:14:19 PDT,1621401259956,1,set_1,25,9,Quite a bit,Moderately,Extremely,A little,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Very much so,Moderately,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Yes,No,,,
craftworkattendeeensnare@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,1,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-19,2021-05-19 22:49:00 PDT,GMT-07:00,1621489740220,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,1,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-20,2021-05-20 22:17:00 PDT,GMT-07:00,1621574220189,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,23,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-22,2021-05-22 22:36:00 PDT,GMT-07:00,1621748160311,Completed,2021-05-22,2021-05-22 22:43:47 PDT,1621748627420,2,set_4,23,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,Not sure,No,0,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-23,2021-05-23 22:18:00 PDT,GMT-07:00,1621833480158,Completed,2021-05-23,2021-05-23 22:24:42 PDT,1621833882509,2,set_2,47,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Moderately,Not at all,Not at all,Moderately,Very much so,Not sure,Did not have to work today,0,Very much so,Probably will,Yes,,,,,Sort of,Maybe,No,Maybe,Sort of,Not really,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-05-24,2021-05-24 22:38:00 PDT,GMT-07:00,1621921080082,Completed,2021-05-24,2021-05-24 22:39:02 PDT,1621921142771,1,set_2,23,9,Extremely,Not at all,Extremely,Not at all,A little,Extremely,Extremely,Extremely,Very much so,Not at all,A little,A little,Quite a bit,Very much so,Not sure,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-05-25,2021-05-25 21:15:00 PDT,GMT-07:00,1622002500137,Completed,2021-05-25,2021-05-25 22:06:36 PDT,1622005596857,2,set_4,23,9,Quite a bit,A little,Extremely,Not at all,Quite a bit,Quite a bit,Extremely,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,A little,Very much so,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-05-26,2021-05-26 21:26:00 PDT,GMT-07:00,1622089560255,Completed,2021-05-26,2021-05-26 22:05:59 PDT,1622091959352,2,set_2,23,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Moderately,Moderately,Quite a bit,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-05-27,2021-05-27 21:30:00 PDT,GMT-07:00,1622176200138,Completed,2021-05-27,2021-05-27 21:31:23 PDT,1622176283082,1,set_1,25,9,Extremely,Not at all,Extremely,Not at all,Moderately,Extremely,A little,Extremely,Very much so,Moderately,A little,Very much so,Moderately,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-05-28,2021-05-28 21:34:00 PDT,GMT-07:00,1622262840098,Completed,2021-05-28,2021-05-28 21:34:49 PDT,1622262889462,1,set_2,23,9,Moderately,Moderately,Quite a bit,A little,Quite a bit,Extremely,Moderately,Quite a bit,Very much so,Moderately,Very much so,Very much so,Moderately,Very much so,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-05-29,2021-05-29 21:28:00 PDT,GMT-07:00,1622348880126,Completed,2021-05-29,2021-05-29 21:34:29 PDT,1622349269460,2,set_1,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Very much so,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Might,Sort of,No,,,
craftworkattendeeensnare@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-05-30,2021-05-30 21:12:00 PDT,GMT-07:00,1622434320123,Completed,2021-05-30,2021-05-30 21:15:44 PDT,1622434544815,1,set_2,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,No,No,0,Quite a bit,Might,Trying to decide,,,,Extremely,Sort of,Maybe,Sort of,Maybe,Not really,Not really,Moderately,Quite a bit,I am currently experiencing mild-moderate viral symptoms,0 days,0 days,Less,Less,Neither more nor less,Quite a bit,Quite a bit,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-05-31,2021-05-31 21:35:00 PDT,GMT-07:00,1622522100181,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-01,2021-06-01 21:40:00 PDT,GMT-07:00,1622608800152,Completed,2021-06-01,2021-06-01 21:45:09 PDT,1622609109168,2,set_2,24,9,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,No,0,Very much so,Might,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-02,2021-06-02 21:20:00 PDT,GMT-07:00,1622694000157,Completed,2021-06-02,2021-06-02 21:21:40 PDT,1622694100733,1,set_3,23,9,Extremely,Not at all,Quite a bit,Moderately,Not at all,Extremely,Extremely,Quite a bit,Very much so,Not at all,Not at all,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-03,2021-06-03 21:23:00 PDT,GMT-07:00,1622780580238,Completed,2021-06-03,2021-06-03 21:31:35 PDT,1622781095636,2,set_4,23,9,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-04,2021-06-04 21:43:00 PDT,GMT-07:00,1622868180133,Completed,2021-06-04,2021-06-04 21:52:52 PDT,1622868772707,2,set_3,25,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Not sure,Did not have to work today,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,1,craftworkattendeeensnare,Daily,TIME,RANDOM,0,1,2021-06-06,2021-06-06 00:28:00 PDT,GMT-07:00,1622964480115,Completed,2021-06-06,2021-06-06 00:39:15 PDT,1622965155420,2,set_2,47,9,Extremely,Not at all,Extremely,Not at all,Extremely,Extremely,Extremely,Extremely,Very much so,Not at all,Not at all,Moderately,Not at all,Quite a bit,Not sure,No,0,Very much so,Might,Yes,,,,,Yes,Maybe,Sort of,No,Sort of,Sort of,Extremely,Extremely,I am not experiencing viral symptoms,2 days,3 days,Neither more nor less,Neither more nor less,Neither more nor less,Quite a bit,Moderate,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,18,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-06,2021-06-06 21:36:00 PDT,GMT-07:00,1623040560142,Completed,2021-06-06,2021-06-06 21:47:22 PDT,1623041242754,2,set_2,47,9,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Moderately,Quite a bit,Not sure,Did not have to work today,0,Quite a bit,Might,Trying to decide,,,,,Sort of,No,Not really,Maybe,Sort of,Not really,Moderately,Moderately,I am not experiencing viral symptoms,0 days,2 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-07,2021-06-07 21:45:00 PDT,GMT-07:00,1623127500158,Completed,2021-06-07,2021-06-07 21:46:39 PDT,1623127599906,1,set_2,25,9,Quite a bit,Not at all,Extremely,Quite a bit,Moderately,Quite a bit,Extremely,Extremely,Very much so,Quite a bit,Moderately,Not at all,Quite a bit,Very much so,Not sure,No,0,Very much so,Might,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,17,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-08,2021-06-08 21:25:00 PDT,GMT-07:00,1623212700067,Completed,2021-06-08,2021-06-08 21:33:34 PDT,1623213214140,2,set_1,24,9,Extremely,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,A little,Very much so,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Definitely will,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-09,2021-06-09 21:12:00 PDT,GMT-07:00,1623298320158,Completed,2021-06-09,2021-06-09 21:17:55 PDT,1623298675890,2,set_4,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Not sure,No,0,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-10,2021-06-10 21:29:00 PDT,GMT-07:00,1623385740174,Completed,2021-06-10,2021-06-10 21:35:56 PDT,1623386156654,2,set_2,23,9,Quite a bit,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Not sure,No,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,13,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-11,2021-06-11 21:41:00 PDT,GMT-07:00,1623472860116,Completed,2021-06-11,2021-06-11 21:59:04 PDT,1623473944848,2,set_2,25,9,Extremely,Not at all,Moderately,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Not sure,Did not have to work today,0,A little,Might,Trying to decide,,,,Not at all,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-06-12,2021-06-12 21:37:00 PDT,GMT-07:00,1623559020095,Completed,2021-06-12,2021-06-12 21:42:52 PDT,1623559372325,2,set_3,23,9,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,21,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-06-13,2021-06-13 21:29:00 PDT,GMT-07:00,1623644940148,Completed,2021-06-13,2021-06-13 21:34:07 PDT,1623645247136,2,set_2,47,9,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Not sure,No,0,A little,Might,Trying to decide,,,,,Not really,Maybe,Sort of,Maybe,Not really,Not really,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-06-14,2021-06-14 21:14:00 PDT,GMT-07:00,1623730440186,Completed,2021-06-14,2021-06-14 21:15:02 PDT,1623730502584,1,set_1,25,9,Extremely,Not at all,Extremely,Not at all,Not at all,Extremely,Extremely,Extremely,Very much so,Not at all,Not at all,Very much so,Quite a bit,A little,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,20,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-06-15,2021-06-15 21:10:00 PDT,GMT-07:00,1623816600104,Completed,2021-06-15,2021-06-15 21:11:42 PDT,1623816702160,1,set_1,25,9,Extremely,Not at all,Extremely,Not at all,Not at all,Quite a bit,Extremely,Extremely,Very much so,Not at all,Quite a bit,Moderately,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,Maybe,,,
craftworkattendeeensnare@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-16,2021-06-16 21:19:00 PDT,GMT-07:00,1623903540122,Completed,2021-06-16,2021-06-16 21:32:38 PDT,1623904358035,2,set_2,25,9,Extremely,A little,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Yes,No,0,A little,Definitely will not,Trying to decide,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-17,2021-06-17 21:49:00 PDT,GMT-07:00,1623991740191,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-18,2021-06-18 21:47:00 PDT,GMT-07:00,1624078020107,Completed,2021-06-18,2021-06-18 21:47:53 PDT,1624078073712,1,set_3,23,9,Quite a bit,A little,Extremely,Not at all,Moderately,Quite a bit,Quite a bit,Quite a bit,Very much so,A little,Very much so,Moderately,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,Sort of
craftworkattendeeensnare@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-19,2021-06-19 21:36:00 PDT,GMT-07:00,1624163760194,Completed,2021-06-19,2021-06-19 21:37:37 PDT,1624163857481,1,set_4,23,9,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,No,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-06-20,2021-06-20 20:39:00 PDT,GMT-07:00,1624246740148,Completed,2021-06-20,2021-06-20 20:57:26 PDT,1624247846901,2,set_4,47,9,Extremely,A little,Extremely,A little,A little,Extremely,Quite a bit,A little,Quite a bit,A little,Quite a bit,A little,Quite a bit,Very much so,No,Did not have to work today,0,,,,A little,Might,Not really,,Not really,No,Not really,No,Not really,Not really,Moderately,Moderately,I am not experiencing viral symptoms,0 days,1 day,Neither more nor less,More,Less,Moderate,Moderate,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-06-21,2021-06-21 20:43:00 PDT,GMT-07:00,1624333380134,Completed,2021-06-21,2021-06-21 20:48:30 PDT,1624333710443,2,set_4,23,9,Quite a bit,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,No,No,0,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,21,craftworkattendeeensnare,Daily,TIME,RANDOM,21,22,2021-06-22,2021-06-22 21:46:00 PDT,GMT-07:00,1624423560139,Completed,2021-06-22,2021-06-22 21:47:23 PDT,1624423643382,1,set_1,25,9,Extremely,A little,Extremely,Not at all,Not at all,Quite a bit,Quite a bit,Extremely,Very much so,Not at all,Very much so,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,Not at all,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,but I had a goal,,,
craftworkattendeeensnare@timestudy_com/2021-06-23/phone_promptresponse_clean_2021-06-23.csv,20,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-06-23,2021-06-23 20:31:00 PDT,GMT-07:00,1624505460155,Completed,2021-06-23,2021-06-23 20:33:10 PDT,1624505590643,1,set_1,25,9,Extremely,A little,Extremely,Not at all,Not at all,Extremely,Extremely,Quite a bit,Very much so,Very much so,Quite a bit,Moderately,Moderately,Moderately,No,No,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,A little,Might,Not really,No,,,
craftworkattendeeensnare@timestudy_com/2021-06-24/phone_promptresponse_clean_2021-06-24.csv,17,craftworkattendeeensnare,Daily,TIME,RANDOM,20,21,2021-06-24,2021-06-24 20:41:00 PDT,GMT-07:00,1624592460220,Completed,2021-06-24,2021-06-24 20:42:09 PDT,1624592529447,1,set_3,24,9,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-06-25/phone_promptresponse_clean_2021-06-25.csv,18,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-06-25,2021-06-25 22:16:00 PDT,GMT-07:00,1624684560156,Completed,2021-06-25,2021-06-25 22:30:49 PDT,1624685449720,2,set_3,25,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of
craftworkattendeeensnare@timestudy_com/2021-06-26/phone_promptresponse_clean_2021-06-26.csv,22,craftworkattendeeensnare,Daily,BURST,RANDOM,21,22,2021-06-26,2021-06-26 21:36:00 PDT,GMT-07:00,1624768560154,Completed,2021-06-26,2021-06-26 21:36:44 PDT,1624768604078,1,set_2,25,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,No,0,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,24,craftworkattendeeensnare,Daily,BURST,RANDOM,22,23,2021-06-27,2021-06-27 22:43:00 PDT,GMT-07:00,1624858980125,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
craftworkattendeeensnare@timestudy_com/2021-06-29/phone_promptresponse_clean_2021-06-29.csv,22,craftworkattendeeensnare,Daily,TIME,RANDOM,22,23,2021-06-29,2021-06-29 22:28:00 PDT,GMT-07:00,1625030880122,Completed,2021-06-29,2021-06-29 22:28:46 PDT,1625030926242,1,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not sure,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of
