.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage
cohesiveprotractfavored@timestudy_com/2021-03-20/phone_promptresponse_clean_2021-03-20.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-03-20,2021-03-20 01:48:00 PDT,GMT-07:00,1616230080276,Completed,2021-03-20,2021-03-20 01:48:53 PDT,1616230133388,1,set_1,24,9,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Very much so,Moderately,Quite a bit,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,Very much so,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-03-21/phone_promptresponse_clean_2021-03-21.csv,3,cohesiveprotractfavored,Daily,BURST,RANDOM,2,3,2021-03-21,2021-03-21 02:30:00 PDT,GMT-07:00,1616319000272,Completed,2021-03-21,2021-03-21 02:31:54 PDT,1616319114541,1,set_4,48,9,Extremely,Moderately,Not at all,Extremely,Quite a bit,Extremely,Extremely,A little,Quite a bit,A little,Moderately,Very much so,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,Sort of,Maybe,Not really,but had a goal,Not really,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Less,Not at all,Not at all,Very much so,Probably will,Sort of,Somewhat
cohesiveprotractfavored@timestudy_com/2021-03-23/phone_promptresponse_clean_2021-03-23.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-03-23,2021-03-23 01:49:00 PDT,GMT-07:00,1616489340239,Completed,2021-03-23,2021-03-23 01:49:50 PDT,1616489390701,1,set_4,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of,
cohesiveprotractfavored@timestudy_com/2021-03-24/phone_promptresponse_clean_2021-03-24.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-03-24,2021-03-24 01:15:00 PDT,GMT-07:00,1616573700319,Completed,2021-03-24,2021-03-24 01:16:09 PDT,1616573769728,1,set_4,24,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Not at all
cohesiveprotractfavored@timestudy_com/2021-03-25/phone_promptresponse_clean_2021-03-25.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-03-25,2021-03-25 01:40:00 PDT,GMT-07:00,1616661600287,Completed,2021-03-25,2021-03-25 02:16:43 PDT,1616663803017,2,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,Not at all
cohesiveprotractfavored@timestudy_com/2021-03-26/phone_promptresponse_clean_2021-03-26.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-03-26,2021-03-26 01:38:00 PDT,GMT-07:00,1616747880246,Completed,2021-03-26,2021-03-26 01:39:28 PDT,1616747968691,1,set_4,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of,Not at all
cohesiveprotractfavored@timestudy_com/2021-03-27/phone_promptresponse_clean_2021-03-27.csv,3,cohesiveprotractfavored,Daily,TIME,RANDOM,2,3,2021-03-27,2021-03-27 02:33:00 PDT,GMT-07:00,1616837580330,Completed,2021-03-27,2021-03-27 02:45:40 PDT,1616838340173,2,set_2,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Quite a bit,Quite a bit,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-03-28/phone_promptresponse_clean_2021-03-28.csv,3,cohesiveprotractfavored,Daily,TIME,RANDOM,2,3,2021-03-28,2021-03-28 02:30:00 PDT,GMT-07:00,1616923800376,Completed,2021-03-28,2021-03-28 02:35:47 PDT,1616924147484,1,set_3,47,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,A little,A little,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Definitely will,Yes,,,,,,,,Sort of,Maybe,Sort of,No,Not really,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,More,Less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-03-29/phone_promptresponse_clean_2021-03-29.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-03-28,2021-03-28 23:34:01 PDT,GMT-07:00,1616999641021,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-03-30/phone_promptresponse_clean_2021-03-30.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-03-30,2021-03-30 00:16:00 PDT,GMT-07:00,1617088560630,Completed,2021-03-30,2021-03-30 00:17:11 PDT,1617088631804,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-03-31/phone_promptresponse_clean_2021-03-31.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-03-31,2021-03-31 00:20:00 PDT,GMT-07:00,1617175200319,Completed,2021-03-31,2021-03-31 00:23:28 PDT,1617175408756,1,set_1,24,9,A little,Extremely,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,A little,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-01/phone_promptresponse_clean_2021-04-01.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-01,2021-04-01 00:17:00 PDT,GMT-07:00,1617261420270,Completed,2021-04-01,2021-04-01 00:18:59 PDT,1617261539185,1,set_3,24,9,A little,Quite a bit,Not at all,Moderately,Moderately,A little,A little,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,A little,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-02/phone_promptresponse_clean_2021-04-02.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-04-02,2021-04-02 01:21:00 PDT,GMT-07:00,1617351660267,Completed,2021-04-02,2021-04-02 01:22:41 PDT,1617351761708,1,set_1,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,A little,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-03/phone_promptresponse_clean_2021-04-03.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-04-03,2021-04-03 01:21:00 PDT,GMT-07:00,1617438060271,Completed,2021-04-03,2021-04-03 01:22:11 PDT,1617438131438,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,A little,Moderately,No,No,0,,,,,,,,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-04/phone_promptresponse_clean_2021-04-04.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-04-04,2021-04-04 00:45:00 PDT,GMT-07:00,1617522300601,Completed,2021-04-04,2021-04-04 00:47:47 PDT,1617522467878,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,No,Sort of,Maybe,Not really,Maybe,Not really,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-04-05/phone_promptresponse_clean_2021-04-05.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-04-05,2021-04-05 00:47:00 PDT,GMT-07:00,1617608820287,Completed,2021-04-05,2021-04-05 01:31:44 PDT,1617611504616,2,set_4,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,Sort of,Maybe,Not really,but had a goal,Not really,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,Very much so,Probably will,Sort of,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-07/phone_promptresponse_clean_2021-04-07.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-07,2021-04-07 00:19:00 PDT,GMT-07:00,1617779940298,Completed,2021-04-07,2021-04-07 00:54:25 PDT,1617782065311,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-08/phone_promptresponse_clean_2021-04-08.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-08,2021-04-08 00:20:00 PDT,GMT-07:00,1617866400273,Completed,2021-04-08,2021-04-08 00:20:56 PDT,1617866456324,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of,
cohesiveprotractfavored@timestudy_com/2021-04-09/phone_promptresponse_clean_2021-04-09.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-09,2021-04-09 01:41:00 PDT,GMT-07:00,1617957660285,Completed,2021-04-09,2021-04-09 01:42:48 PDT,1617957768210,1,set_1,24,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,A little,Might,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-10/phone_promptresponse_clean_2021-04-10.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-10,2021-04-10 00:48:00 PDT,GMT-07:00,1618040880279,Completed,2021-04-10,2021-04-10 01:09:28 PDT,1618042168184,2,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Very much so,A little,A little,Quite a bit,No,No,0,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-11/phone_promptresponse_clean_2021-04-11.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-11,2021-04-11 01:41:00 PDT,GMT-07:00,1618130460398,Completed,2021-04-11,2021-04-11 01:45:16 PDT,1618130716792,1,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,Trying to decide,No,Maybe,Sort of,Maybe,Sort of,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-04-12/phone_promptresponse_clean_2021-04-12.csv,3,cohesiveprotractfavored,Daily,TIME,RANDOM,2,3,2021-04-12,2021-04-12 02:13:00 PDT,GMT-07:00,1618218780285,Completed,2021-04-12,2021-04-12 02:16:39 PDT,1618218999401,1,set_4,47,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,Maybe,Not really,Maybe,Not really,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Very much so,Definitely will,Sort of,
cohesiveprotractfavored@timestudy_com/2021-04-13/phone_promptresponse_clean_2021-04-13.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-13,2021-04-13 01:26:00 PDT,GMT-07:00,1618302360262,Completed,2021-04-13,2021-04-13 01:27:47 PDT,1618302467756,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Quite a bit,No,Yes,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-14/phone_promptresponse_clean_2021-04-14.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-14,2021-04-14 00:32:00 PDT,GMT-07:00,1618385520301,Completed,2021-04-14,2021-04-14 00:32:43 PDT,1618385563266,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-15/phone_promptresponse_clean_2021-04-15.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-15,2021-04-15 00:38:00 PDT,GMT-07:00,1618472280226,Completed,2021-04-15,2021-04-15 00:48:16 PDT,1618472896235,2,set_4,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Not really,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-16/phone_promptresponse_clean_2021-04-16.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-16,2021-04-16 01:34:00 PDT,GMT-07:00,1618562040419,Completed,2021-04-16,2021-04-16 01:34:53 PDT,1618562093686,1,set_2,23,9,A little,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Quite a bit,A little,Moderately,Quite a bit,No,No,0,,,,,,,,Very much so,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-17/phone_promptresponse_clean_2021-04-17.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-04-17,2021-04-17 01:16:00 PDT,GMT-07:00,1618647360239,Completed,2021-04-17,2021-04-17 01:16:46 PDT,1618647406881,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Quite a bit,No,No,0,,,,,,,,Very much so,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-18/phone_promptresponse_clean_2021-04-18.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-04-18,2021-04-18 01:30:04 PDT,GMT-07:00,1618734604851,Completed,2021-04-18,2021-04-18 01:38:09 PDT,1618735089738,2,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,No,Maybe,Not really,Maybe,Not really,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Quite a bit,Might,Not really,
cohesiveprotractfavored@timestudy_com/2021-04-19/phone_promptresponse_clean_2021-04-19.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-04-19,2021-04-19 01:14:00 PDT,GMT-07:00,1618820040328,Completed,2021-04-19,2021-04-19 01:17:22 PDT,1618820242440,1,set_2,48,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,A little,Might,Trying to decide,Not really,Maybe,Sort of,Maybe,Not really,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-20/phone_promptresponse_clean_2021-04-20.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,23,0,2021-04-19,2021-04-19 23:37:00 PDT,GMT-07:00,1618900620279,Completed,2021-04-20,2021-04-20 00:09:52 PDT,1618902592107,2,set_3,23,9,A little,Moderately,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,A little,A little,Quite a bit,No,No,0,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-21,2021-04-21 00:48:00 PDT,GMT-07:00,1618991280316,Completed,2021-04-21,2021-04-21 00:49:07 PDT,1618991347508,1,set_3,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Not at all,Quite a bit,No,Yes,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-21/phone_promptresponse_clean_2021-04-21.csv,23,cohesiveprotractfavored,Daily,TIME,RANDOM,23,0,2021-04-21,2021-04-21 23:49:00 PDT,GMT-07:00,1619074140288,Completed,2021-04-21,2021-04-21 23:50:13 PDT,1619074213827,1,set_3,23,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,A little,A little,Quite a bit,No,Yes,0,Quite a bit,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-23/phone_promptresponse_clean_2021-04-23.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-23,2021-04-23 01:19:00 PDT,GMT-07:00,1619165940260,Completed,2021-04-23,2021-04-23 01:20:37 PDT,1619166037063,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,
cohesiveprotractfavored@timestudy_com/2021-04-24/phone_promptresponse_clean_2021-04-24.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-24,2021-04-24 01:17:00 PDT,GMT-07:00,1619252220336,Completed,2021-04-24,2021-04-24 01:19:46 PDT,1619252386225,1,set_2,24,9,A little,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Moderately,A little,Quite a bit,No,No,0,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-04-25/phone_promptresponse_clean_2021-04-25.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-25,2021-04-25 01:48:00 PDT,GMT-07:00,1619340480328,Completed,2021-04-25,2021-04-25 01:50:25 PDT,1619340625141,1,set_3,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,A little,A little,Quite a bit,No,Did not have to work today,0,A little,Might,Not really,,,,,,,,Sort of,Maybe,Not really,Maybe,Not really,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-26,2021-04-26 01:27:00 PDT,GMT-07:00,1619425620474,Completed,2021-04-26,2021-04-26 02:09:30 PDT,1619428170625,2,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,,,Not really,Maybe,Not really,Maybe,Not really,Sort of,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Very much so,Might,Sort of,
cohesiveprotractfavored@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,1,cohesiveprotractfavored,Daily,TIME,RANDOM,0,1,2021-04-27,2021-04-27 00:47:00 PDT,GMT-07:00,1619509620282,Completed,2021-04-27,2021-04-27 00:48:58 PDT,1619509738246,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-28/phone_promptresponse_clean_2021-04-28.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-28,2021-04-28 01:47:00 PDT,GMT-07:00,1619599620300,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-29,2021-04-29 01:37:00 PDT,GMT-07:00,1619685420298,Completed,2021-04-29,2021-04-29 01:39:56 PDT,1619685596463,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,A little,A little,A little,Quite a bit,No,Yes,0,Not at all,Might,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-04-30,2021-04-30 01:41:00 PDT,GMT-07:00,1619772060344,Completed,2021-04-30,2021-04-30 01:41:43 PDT,1619772103841,1,set_3,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Moderately,A little,A little,Quite a bit,No,No,0,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-05-01/phone_promptresponse_clean_2021-05-01.csv,2,cohesiveprotractfavored,Daily,TIME,RANDOM,1,2,2021-05-01,2021-05-01 01:19:00 PDT,GMT-07:00,1619857140325,Completed,2021-05-01,2021-05-01 02:18:21 PDT,1619860701636,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,A little,A little,A little,Quite a bit,No,No,0,,,,Quite a bit,Might,Not really,Maybe,,,,,,,,,,,,,,,,,,,,,,,
cohesiveprotractfavored@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,1,cohesiveprotractfavored,Daily,BURST,RANDOM,0,1,2021-05-02,2021-05-02 00:19:00 PDT,GMT-07:00,1619939940326,Completed,2021-05-02,2021-05-02 00:21:12 PDT,1619940072346,1,set_1,50,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,Very much so,Might,Sort of,Maybe,,,,Sort of,Maybe,Not really,but had a goal,Not really,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,Not at all
cohesiveprotractfavored@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,24,cohesiveprotractfavored,Daily,BURST,RANDOM,23,0,2021-05-02,2021-05-02 23:38:00 PDT,GMT-07:00,1620023880295,Completed,2021-05-02,2021-05-02 23:42:55 PDT,1620024175508,1,set_2,47,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Not at all,Not at all,A little,A little,Moderately,A little,A little,Quite a bit,Not sure,Did not have to work today,0,,,,,,,,A little,Might,Trying to decide,No,Maybe,Not really,Maybe,Not really,Not really,Extremely,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,
cohesiveprotractfavored@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,2,cohesiveprotractfavored,Daily,BURST,RANDOM,1,2,2021-05-04,2021-05-04 01:20:00 PDT,GMT-07:00,1620116400405,Completed,2021-05-04,2021-05-04 01:21:44 PDT,1620116504453,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Might,Sort of,A little bit
