.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
kangaroozodiaccrudeness@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-07-09,2021-07-09 00:35:00 EDT,GMT-04:00,1625805300236,Completed,2021-07-09,2021-07-09 00:36:08 EDT,1625805368220,1,set_1,24,9,Quite a bit,A little,Extremely,Not at all,Quite a bit,Not at all,A little,Moderately,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Yes,Yes,0,,,,,,,,Very much so,Probably will not,Not really,but I had a goal,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,39,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-09,2021-07-09 23:31:01 EDT,GMT-04:00,1625887861782,Completed,2021-07-09,2021-07-09 23:35:40 EDT,1625888140100,1,set_2,23,9,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,Not at all,A little,Moderately,Yes,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-10,2021-07-10 23:47:00 EDT,GMT-04:00,1625975220183,Completed,2021-07-11,2021-07-11 00:54:16 EDT,1625979256465,2,set_4,49,9,Not at all,Quite a bit,Not at all,Extremely,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,Somewhat,,,,,,,,Very much so,Definitely will,Yes,Yes,No,Yes,Yes,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,2 days,0 days,Neither more nor less,Neither more nor less,More,Not at all,Not at all
kangaroozodiaccrudeness@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,24,kangaroozodiaccrudeness,Daily,TIME,RANDOM,22,23,2021-07-12,2021-07-12 22:30:00 EDT,GMT-04:00,1626143400154,Completed,2021-07-12,2021-07-12 23:04:54 EDT,1626145494957,2,set_2,25,9,Not at all,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Very much so,Definitely will,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-13/phone_promptresponse_clean_2021-07-13.csv,26,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-13,2021-07-13 23:44:01 EDT,GMT-04:00,1626234241533,Completed,2021-07-13,2021-07-13 23:45:13 EDT,1626234313845,1,set_3,23,9,Moderately,Moderately,Quite a bit,A little,A little,Moderately,Quite a bit,Moderately,A little,A little,Not at all,Moderately,A little,Not at all,No,Did not have to work today,0,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,22,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-14,2021-07-14 23:39:00 EDT,GMT-04:00,1626320340174,Completed,2021-07-14,2021-07-14 23:40:00 EDT,1626320400510,1,set_2,23,9,A little,Moderately,Moderately,A little,A little,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Not at all,A little,Quite a bit,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-16/phone_promptresponse_clean_2021-07-16.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-07-15,2021-07-15 23:47:01 EDT,GMT-04:00,1626407221146,Completed,2021-07-16,2021-07-16 00:14:56 EDT,1626408896007,2,set_3,23,9,Moderately,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Moderately,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-07-16,2021-07-16 23:18:00 EDT,GMT-04:00,1626491880195,Completed,2021-07-17,2021-07-17 00:03:54 EDT,1626494634556,2,set_4,24,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Very much so,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-07-17,2021-07-17 23:48:01 EDT,GMT-04:00,1626580081143,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,25,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-07-18,2021-07-18 23:28:00 EDT,GMT-04:00,1626665280211,Completed,2021-07-18,2021-07-18 23:31:14 EDT,1626665474968,1,set_2,49,9,Moderately,Quite a bit,A little,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Probably will,Trying to decide,Extremely,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,2 days,2 days,More,Less,More,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,23,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-19,2021-07-19 23:11:00 EDT,GMT-04:00,1626750660145,Completed,2021-07-19,2021-07-19 23:18:35 EDT,1626751115184,2,set_4,23,9,Moderately,Moderately,Extremely,A little,A little,Quite a bit,Quite a bit,Quite a bit,A little,Not at all,Moderately,Moderately,Quite a bit,Moderately,Yes,Yes,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,25,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-20,2021-07-20 23:45:00 EDT,GMT-04:00,1626839100498,Completed,2021-07-20,2021-07-20 23:45:56 EDT,1626839156049,1,set_3,24,9,A little,Quite a bit,Moderately,Moderately,A little,A little,Moderately,A little,Not at all,Moderately,Quite a bit,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,A little bit,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,48,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-21,2021-07-21 23:14:03 EDT,GMT-04:00,1626923643556,Completed,2021-07-21,2021-07-21 23:18:48 EDT,1626923928213,1,set_4,23,9,A little,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,A little,A little,Not at all,Quite a bit,Quite a bit,A little,A little,Quite a bit,No,No,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,39,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-22,2021-07-22 23:15:03 EDT,GMT-04:00,1627010103101,Completed,2021-07-22,2021-07-22 23:48:50 EDT,1627012130435,2,set_3,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-07-24,2021-07-24 00:45:00 EDT,GMT-04:00,1627101900172,Completed,2021-07-24,2021-07-24 00:46:19 EDT,1627101979623,1,set_3,23,9,A little,Quite a bit,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,A little,Quite a bit,Moderately,Not at all,Moderately,Very much so,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-24/phone_promptresponse_clean_2021-07-24.csv,51,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-07-24,2021-07-24 23:47:01 EDT,GMT-04:00,1627184821201,Completed,2021-07-24,2021-07-24 23:48:14 EDT,1627184894921,1,set_4,23,9,Not at all,Extremely,A little,Extremely,Quite a bit,A little,A little,Not at all,A little,Very much so,Not at all,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-07-26,2021-07-26 00:23:01 EDT,GMT-04:00,1627273381214,Completed,2021-07-26,2021-07-26 00:34:59 EDT,1627274099983,2,set_1,49,9,A little,Quite a bit,Not at all,Extremely,Moderately,A little,A little,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,Somewhat,,,,Not at all,Probably will not,Not really,Yes,,,,Yes,Yes,Yes,Maybe,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,3 days,More,Less,Neither more nor less,Very little,Very little
kangaroozodiaccrudeness@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-07-27,2021-07-27 00:43:00 EDT,GMT-04:00,1627360980229,Completed,2021-07-27,2021-07-27 00:56:12 EDT,1627361772657,2,set_3,23,9,Moderately,A little,Extremely,Not at all,A little,A little,Quite a bit,Moderately,Moderately,A little,Not at all,Quite a bit,Quite a bit,A little,Not sure,Did not have to work today,0,,,,,Quite a bit,Probably will,Not really,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-07-28,2021-07-28 00:32:00 EDT,GMT-04:00,1627446720321,Completed,2021-07-28,2021-07-28 00:33:42 EDT,1627446822971,1,set_3,24,9,Moderately,Quite a bit,Quite a bit,Not at all,Moderately,A little,A little,Moderately,Moderately,Very much so,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-07-29,2021-07-29 00:23:00 EDT,GMT-04:00,1627532580174,Completed,2021-07-29,2021-07-29 00:23:52 EDT,1627532632288,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Moderately,Not at all,Not at all,Very much so,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-07-30,2021-07-30 00:27:00 EDT,GMT-04:00,1627619220170,Completed,2021-07-30,2021-07-30 01:41:33 EDT,1627623693458,2,set_3,23,9,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-07-31,2021-07-31 00:30:00 EDT,GMT-04:00,1627705800212,Completed,2021-07-31,2021-07-31 00:32:12 EDT,1627705932591,1,set_1,24,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,Not at all,A little,Very much so,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-08-01,2021-08-01 00:34:00 EDT,GMT-04:00,1627792440169,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,3,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-08-02,2021-08-02 01:46:00 EDT,GMT-04:00,1627883160165,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-08-03,2021-08-03 01:31:00 EDT,GMT-04:00,1627968660174,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-08-04,2021-08-04 01:32:00 EDT,GMT-04:00,1628055120227,Completed,2021-08-04,2021-08-04 01:32:59 EDT,1628055179761,1,set_3,23,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-05/phone_promptresponse_clean_2021-08-05.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-08-05,2021-08-05 01:19:01 EDT,GMT-04:00,1628140741063,Completed,2021-08-05,2021-08-05 01:28:07 EDT,1628141287023,2,set_2,23,9,A little,Quite a bit,Moderately,A little,A little,A little,Quite a bit,Not at all,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-06,2021-08-06 00:10:00 EDT,GMT-04:00,1628223000181,Completed,2021-08-06,2021-08-06 00:33:31 EDT,1628224411715,2,set_1,24,9,Quite a bit,Moderately,Quite a bit,A little,Not at all,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,No,Yes,0,,,,,,,,Very much so,Probably will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-08-06,2021-08-06 23:23:00 EDT,GMT-04:00,1628306580206,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,52,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-08-07,2021-08-07 23:32:00 EDT,GMT-04:00,1628393520193,Completed,2021-08-07,2021-08-07 23:33:15 EDT,1628393595501,1,set_1,24,9,Moderately,Moderately,Quite a bit,A little,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,No,Yes,0,,,,,,,,Very much so,Might,No,No,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-09,2021-08-09 00:21:00 EDT,GMT-04:00,1628482860173,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-10/phone_promptresponse_clean_2021-08-10.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-10,2021-08-10 00:38:00 EDT,GMT-04:00,1628570280196,Completed,2021-08-10,2021-08-10 00:39:50 EDT,1628570390669,1,set_2,23,9,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Quite a bit,Not at all,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-08-10,2021-08-10 23:46:01 EDT,GMT-04:00,1628653561341,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,24,kangaroozodiaccrudeness,Daily,TIME,RANDOM,23,0,2021-08-11,2021-08-11 23:44:02 EDT,GMT-04:00,1628739842266,Completed,2021-08-11,2021-08-11 23:55:33 EDT,1628740533017,2,set_3,24,9,A little,Moderately,Quite a bit,A little,A little,Not at all,A little,Quite a bit,A little,Quite a bit,Not at all,A little,Quite a bit,Quite a bit,No,No,0,,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,25,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-08-12,2021-08-12 23:24:01 EDT,GMT-04:00,1628825041688,Completed,2021-08-12,2021-08-12 23:25:30 EDT,1628825130418,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,A little,Very much so,Quite a bit,A little,Quite a bit,Very much so,No,No,0,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,1,2,2021-08-14,2021-08-14 01:22:00 EDT,GMT-04:00,1628918520836,Completed,2021-08-14,2021-08-14 01:23:24 EDT,1628918604342,1,set_2,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,A little,A little,A little,Moderately,No,No,0,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,2,kangaroozodiaccrudeness,Daily,BURST,RANDOM,23,0,2021-08-14,2021-08-14 23:21:01 EDT,GMT-04:00,1628997661085,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-16/phone_promptresponse_clean_2021-08-16.csv,1,kangaroozodiaccrudeness,Daily,BURST,RANDOM,0,1,2021-08-16,2021-08-16 00:44:01 EDT,GMT-04:00,1629089041192,Completed,2021-08-16,2021-08-16 00:57:09 EDT,1629089829478,2,set_3,47,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,Very much so,Definitely will,Yes,,,,,,,,Yes,Yes,Yes,No,Yes,Yes,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,More,Less,Neither more nor less,Very little,Moderate
kangaroozodiaccrudeness@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-17,2021-08-17 00:20:00 EDT,GMT-04:00,1629174000212,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-18,2021-08-18 00:28:00 EDT,GMT-04:00,1629260880243,Completed,2021-08-18,2021-08-18 00:30:33 EDT,1629261033803,1,set_1,26,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,Did not have to work today,0,,,,Somewhat,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-19,2021-08-19 00:19:00 EDT,GMT-04:00,1629346740845,Completed,2021-08-19,2021-08-19 00:20:36 EDT,1629346836211,1,set_2,24,9,A little,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,Not sure,Yes,0,Not at all,Definitely will not,Trying to decide,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-20,2021-08-20 00:39:01 EDT,GMT-04:00,1629434341853,Completed,2021-08-20,2021-08-20 01:18:17 EDT,1629436697509,2,set_2,24,9,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,Very much so,Might,Yes,Somewhat,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-21,2021-08-21 00:33:00 EDT,GMT-04:00,1629520380197,Completed,2021-08-21,2021-08-21 00:34:51 EDT,1629520491184,1,set_1,24,9,A little,Moderately,Extremely,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-08-22,2021-08-22 01:45:00 EDT,GMT-04:00,1629611100184,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-23,2021-08-23 00:30:00 EDT,GMT-04:00,1629693000175,Completed,2021-08-23,2021-08-23 00:34:26 EDT,1629693266762,1,set_1,48,9,Moderately,A little,Quite a bit,Not at all,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,A little,A little,Moderately,Not sure,Did not have to work today,0,,,,,,,,Very much so,Might,Sort of,Yes,,,,Yes,No,Yes,No,Yes,Sort of,A little,Moderately,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Very little,Moderate
kangaroozodiaccrudeness@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-24,2021-08-24 00:34:02 EDT,GMT-04:00,1629779642905,Completed,2021-08-24,2021-08-24 01:16:36 EDT,1629782196157,2,set_2,23,9,Moderately,Moderately,Quite a bit,Not at all,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-25,2021-08-25 00:17:02 EDT,GMT-04:00,1629865022129,Completed,2021-08-25,2021-08-25 00:18:35 EDT,1629865115943,1,set_1,25,9,A little,Extremely,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,A little,Not sure,Did not have to work today,0,,,,Somewhat,,,,Very much so,Definitely will,Yes,Maybe,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-26/phone_promptresponse_clean_2021-08-26.csv,1,kangaroozodiaccrudeness,Daily,TIME,RANDOM,0,1,2021-08-26,2021-08-26 00:11:00 EDT,GMT-04:00,1629951060207,Completed,2021-08-26,2021-08-26 01:42:33 EDT,1629956553817,2,set_1,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,A little,Not at all,Quite a bit,Moderately,A little,Moderately,Quite a bit,No,No,0,,,,,,,,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,
kangaroozodiaccrudeness@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,2,kangaroozodiaccrudeness,Daily,TIME,RANDOM,1,2,2021-08-27,2021-08-27 01:33:00 EDT,GMT-04:00,1630042380435,Completed,2021-08-27,2021-08-27 01:34:49 EDT,1630042489594,1,set_4,24,9,Not at all,Quite a bit,Quite a bit,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,A little,Not at all,Not at all,Quite a bit,Moderately,A little,Not sure,Yes,0,,,,,,,,,,,,Very much so,Probably will,Not really,,,,,,,,,,,,,,,,
