.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage
retrievergeckoabroad@timestudy_com/2021-11-02/phone_promptresponse_clean_2021-11-02.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-11-02,2021-11-02 22:46:00 EDT,GMT-04:00,1635907560350,Completed,2021-11-02,2021-11-02 22:52:47 EDT,1635907967829,2,set_2,24,9,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Moderately,Moderately,A little,A little,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,109,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-03,2021-11-03 23:10:00 EDT,GMT-04:00,1635995400283,Completed,2021-11-03,2021-11-03 23:16:22 EDT,1635995782729,2,set_4,24,9,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Moderately,A little,A little,Quite a bit,A little,A little,Moderately,Quite a bit,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
retrievergeckoabroad@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,41,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-04,2021-11-04 23:32:01 EDT,GMT-04:00,1636083121966,Completed,2021-11-04,2021-11-04 23:59:02 EDT,1636084742482,2,set_4,23,9,A little,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-05,2021-11-05 23:46:00 EDT,GMT-04:00,1636170360215,Completed,2021-11-06,2021-11-06 00:25:38 EDT,1636172738742,2,set_1,24,9,Moderately,Quite a bit,A little,Quite a bit,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,Moderately,A little,No,No,0,,,,,,,,,,Very much so,Might,Sort of,No,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,1,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-11-06,2021-11-06 23:47:00 EDT,GMT-04:00,1636256820313,Completed,2021-11-07,2021-11-07 00:02:21 EDT,1636257741534,2,set_1,48,9,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,Quite a bit,Might,Not really,Yes,Sort of,Yes,Sort of,Maybe,No,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,26,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-11-07,2021-11-07 23:10:00 EST,GMT-05:00,1636344600225,Completed,2021-11-07,2021-11-07 23:35:35 EST,1636346135279,2,set_3,48,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,A little,Might,Not really,,,,,Sort of,Yes,Sort of,Maybe,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-11-08,2021-11-08 23:39:00 EST,GMT-05:00,1636432740285,Completed,2021-11-08,2021-11-08 23:40:40 EST,1636432840503,1,set_2,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Moderately,Moderately,Moderately,Not sure,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-11-09,2021-11-09 23:30:00 EST,GMT-05:00,1636518600213,Completed,2021-11-09,2021-11-09 23:46:18 EST,1636519578622,2,set_3,24,9,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Quite a bit,Moderately,Not at all,Yes,Yes,0,,,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-11-10/phone_promptresponse_clean_2021-11-10.csv,29,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-11-10,2021-11-10 22:48:00 EST,GMT-05:00,1636602480416,Completed,2021-11-10,2021-11-10 23:29:51 EST,1636604991396,2,set_4,23,9,Moderately,A little,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Yes,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-11,2021-11-11 23:20:00 EST,GMT-05:00,1636690800589,Completed,2021-11-12,2021-11-12 00:18:31 EST,1636694311636,2,set_2,24,9,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-11-12,2021-11-12 22:36:00 EST,GMT-05:00,1636774560302,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,24,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-11-13,2021-11-13 22:30:00 EST,GMT-05:00,1636860600225,Completed,2021-11-13,2021-11-13 23:09:08 EST,1636862948701,2,set_3,23,9,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,No,Did not have to work today,0,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-14,2021-11-14 23:28:00 EST,GMT-05:00,1636950480419,Completed,2021-11-15,2021-11-15 00:46:27 EST,1636955187099,2,set_2,47,9,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,Sort of,No,Sort of,Maybe,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,28,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-15,2021-11-15 23:17:00 EST,GMT-05:00,1637036220327,Completed,2021-11-15,2021-11-15 23:20:55 EST,1637036455440,1,set_2,24,9,Moderately,Moderately,A little,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-16,2021-11-16 23:32:00 EST,GMT-05:00,1637123520223,Completed,2021-11-17,2021-11-17 00:25:20 EST,1637126720257,2,set_3,24,9,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Quite a bit,Moderately,A little,No,No,0,,,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,106,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-17,2021-11-17 23:11:00 EST,GMT-05:00,1637208660311,Completed,2021-11-17,2021-11-17 23:32:10 EST,1637209930668,2,set_1,25,9,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,A little,Quite a bit,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-18,2021-11-18 23:43:00 EST,GMT-05:00,1637296980390,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-19,2021-11-19 23:34:00 EST,GMT-05:00,1637382840157,Completed,2021-11-20,2021-11-20 00:25:19 EST,1637385919934,2,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,Very much so,Might,Sort of,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-20,2021-11-20 23:25:00 EST,GMT-05:00,1637468700239,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,25,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-11-21,2021-11-21 23:42:00 EST,GMT-05:00,1637556120309,Completed,2021-11-21,2021-11-21 23:45:17 EST,1637556317141,1,set_3,47,9,Moderately,A little,A little,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,A little,A little,Moderately,A little,No,No,0,,,,,,,Very much so,Probably will,Sort of,,,,,Sort of,Yes,Sort of,Maybe,Sort of,Not really,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-11-22,2021-11-22 23:10:00 EST,GMT-05:00,1637640600396,Completed,2021-11-22,2021-11-22 23:41:11 EST,1637642471555,2,set_1,25,9,Moderately,Moderately,A little,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,Quite a bit,Might,Sort of,No,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,0,1,2021-11-27,2021-11-27 00:01:47 EST,GMT-05:00,1637989307740,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-27,2021-11-27 23:27:00 EST,GMT-05:00,1638073620325,Completed,2021-11-28,2021-11-28 00:51:16 EST,1638078676927,2,set_2,47,9,Moderately,Quite a bit,Extremely,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,Yes,No,Sort of,No,Not really,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-11-29,2021-11-29 22:46:00 EST,GMT-05:00,1638243960250,Completed,2021-11-30,2021-11-30 00:16:13 EST,1638249373224,2,set_2,24,9,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-11-30,2021-11-30 23:18:00 EST,GMT-05:00,1638332280861,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-02/phone_promptresponse_clean_2021-12-02.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,0,1,2021-12-02,2021-12-02 00:35:00 EST,GMT-05:00,1638423300273,Completed,2021-12-02,2021-12-02 00:45:09 EST,1638423909395,2,set_1,24,9,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-02,2021-12-02 23:28:00 EST,GMT-05:00,1638505680253,Completed,2021-12-03,2021-12-03 00:32:34 EST,1638509554967,2,set_4,23,9,Moderately,Moderately,A little,Quite a bit,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,1,retrievergeckoabroad,Daily,BURST,RANDOM,0,1,2021-12-04,2021-12-04 00:37:00 EST,GMT-05:00,1638596220197,Completed,2021-12-04,2021-12-04 00:38:33 EST,1638596313990,1,set_2,23,9,Moderately,Quite a bit,Quite a bit,Quite a bit,A little,Moderately,A little,Moderately,Very much so,Quite a bit,A little,Moderately,Quite a bit,Moderately,No,No,0,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-04,2021-12-04 23:24:00 EST,GMT-05:00,1638678240270,Completed,2021-12-04,2021-12-04 23:26:55 EST,1638678415165,1,set_4,24,9,Moderately,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,22,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-05,2021-12-05 23:48:00 EST,GMT-05:00,1638766080226,Completed,2021-12-05,2021-12-05 23:51:29 EST,1638766289755,1,set_1,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Yes,Yes,Yes,Yes,Yes,Maybe,Not really,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Not at all,Not at all,
retrievergeckoabroad@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-06,2021-12-06 23:42:00 EST,GMT-05:00,1638852120296,Completed,2021-12-06,2021-12-06 23:48:31 EST,1638852511544,2,set_1,25,9,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,Somewhat
retrievergeckoabroad@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,38,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-07,2021-12-07 23:19:00 EST,GMT-05:00,1638937140317,Completed,2021-12-07,2021-12-07 23:57:20 EST,1638939440788,2,set_4,23,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,0,1,2021-12-09,2021-12-09 00:33:00 EST,GMT-05:00,1639027980277,Completed,2021-12-09,2021-12-09 00:57:50 EST,1639029470305,2,set_2,23,9,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-10/phone_promptresponse_clean_2021-12-10.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-09,2021-12-09 23:24:00 EST,GMT-05:00,1639110240344,Completed,2021-12-10,2021-12-10 00:37:11 EST,1639114631442,2,set_4,23,9,Quite a bit,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-10/phone_promptresponse_clean_2021-12-10.csv,25,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-10,2021-12-10 23:22:00 EST,GMT-05:00,1639196520300,Completed,2021-12-10,2021-12-10 23:37:19 EST,1639197439908,2,set_1,24,9,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,No,No,0,,,,,,,,,,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-12/phone_promptresponse_clean_2021-12-12.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-11,2021-12-11 23:22:00 EST,GMT-05:00,1639282920316,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-13/phone_promptresponse_clean_2021-12-13.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-12,2021-12-12 23:25:00 EST,GMT-05:00,1639369500244,Completed,2021-12-13,2021-12-13 00:20:29 EST,1639372829300,2,set_1,49,9,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,Yes,Sort of,Yes,Yes,Maybe,No,Sort of,Quite a bit,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Very little,Very little,
retrievergeckoabroad@timestudy_com/2021-12-13/phone_promptresponse_clean_2021-12-13.csv,28,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-13,2021-12-13 23:22:00 EST,GMT-05:00,1639455720217,Completed,2021-12-13,2021-12-13 23:56:01 EST,1639457761003,2,set_1,25,9,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,No,No,0,,,,,,,,,,Very much so,Might,Not really,Yes,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-12-15/phone_promptresponse_clean_2021-12-15.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-14,2021-12-14 23:35:00 EST,GMT-05:00,1639542900278,Completed,2021-12-15,2021-12-15 00:12:16 EST,1639545136423,2,set_2,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,No,No,0,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,A little bit
retrievergeckoabroad@timestudy_com/2021-12-16/phone_promptresponse_clean_2021-12-16.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-15,2021-12-15 23:45:00 EST,GMT-05:00,1639629900348,Completed,2021-12-16,2021-12-16 00:03:30 EST,1639631010543,2,set_4,23,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Not sure,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-17/phone_promptresponse_clean_2021-12-17.csv,1,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-16,2021-12-16 23:26:00 EST,GMT-05:00,1639715160772,Completed,2021-12-17,2021-12-17 00:06:54 EST,1639717614657,2,set_4,23,9,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-17/phone_promptresponse_clean_2021-12-17.csv,25,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-17,2021-12-17 23:17:00 EST,GMT-05:00,1639801020223,Completed,2021-12-17,2021-12-17 23:20:29 EST,1639801229800,1,set_1,24,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-18/phone_promptresponse_clean_2021-12-18.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-18,2021-12-18 23:10:00 EST,GMT-05:00,1639887000257,Completed,2021-12-18,2021-12-18 23:17:17 EST,1639887437051,2,set_1,24,9,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,Very much so,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-19/phone_promptresponse_clean_2021-12-19.csv,24,retrievergeckoabroad,Daily,BURST,RANDOM,23,0,2021-12-19,2021-12-19 23:11:00 EST,GMT-05:00,1639973460276,Completed,2021-12-19,2021-12-19 23:15:27 EST,1639973727030,1,set_2,48,9,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,No,No,0,,,,Quite a bit,Probably will,Yes,,,,,,,,Sort of,Yes,Sort of,Maybe,Not really,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Less,Less,Very little,Moderate,Somewhat
retrievergeckoabroad@timestudy_com/2021-12-20/phone_promptresponse_clean_2021-12-20.csv,26,retrievergeckoabroad,Daily,TIME,RANDOM,23,0,2021-12-20,2021-12-20 23:24:00 EST,GMT-05:00,1640060640330,Completed,2021-12-20,2021-12-20 23:56:06 EST,1640062566380,2,set_4,23,9,Quite a bit,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,A little,Moderately,A little,Quite a bit,A little,A little,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-21/phone_promptresponse_clean_2021-12-21.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-12-21,2021-12-21 22:16:00 EST,GMT-05:00,1640142960368,Completed,2021-12-21,2021-12-21 22:49:15 EST,1640144955782,2,set_4,23,9,Moderately,Moderately,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Not at all,A little,Quite a bit,Quite a bit,Not at all,Yes,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-22/phone_promptresponse_clean_2021-12-22.csv,23,retrievergeckoabroad,Daily,TIME,RANDOM,22,23,2021-12-22,2021-12-22 22:40:00 EST,GMT-05:00,1640230800184,Completed,2021-12-22,2021-12-22 23:52:00 EST,1640235120683,2,set_3,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,A little,No,No,0,,,,,,,Very much so,Might,Not really,,,,,,,,,,,,,,,,,,,,,
retrievergeckoabroad@timestudy_com/2021-12-24/phone_promptresponse_clean_2021-12-24.csv,1,retrievergeckoabroad,Daily,TIME,RANDOM,0,1,2021-12-24,2021-12-24 00:49:09 EST,GMT-05:00,1640324949050,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
