.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x30_affmot_sed,x31_int_sed,x32_plan_sed,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat
rangerchildlikequantum@timestudy_com/2021-04-26/phone_promptresponse_clean_2021-04-26.csv,23,rangerchildlikequantum,Daily,BURST,RANDOM,22,23,2021-04-26,2021-04-26 22:21:00 PDT,GMT-07:00,1619500860303,Completed,2021-04-26,2021-04-26 22:22:50 PDT,1619500970062,1,set_2,23,9,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,No,No,0,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-04-27/phone_promptresponse_clean_2021-04-27.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-04-27,2021-04-27 22:48:00 PDT,GMT-07:00,1619588880346,Completed,2021-04-27,2021-04-27 22:49:16 PDT,1619588956975,1,set_4,23,9,A little,Moderately,Extremely,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Very much so,Quite a bit,Moderately,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
rangerchildlikequantum@timestudy_com/2021-04-29/phone_promptresponse_clean_2021-04-29.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-04-29,2021-04-29 20:16:28 PDT,GMT-07:00,1619752588307,Completed,2021-04-29,2021-04-29 20:17:46 PDT,1619752666436,1,set_4,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Quite a bit,Moderately,No,No,0,,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of
rangerchildlikequantum@timestudy_com/2021-04-30/phone_promptresponse_clean_2021-04-30.csv,18,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-04-30,2021-04-30 20:16:43 PDT,GMT-07:00,1619839003088,Completed,2021-04-30,2021-04-30 20:17:54 PDT,1619839074616,1,set_2,23,9,A little,Moderately,Extremely,A little,A little,Moderately,Quite a bit,Moderately,Quite a bit,A little,A little,Very much so,Quite a bit,Not at all,No,No,0,,,,,,,,Quite a bit,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-02/phone_promptresponse_clean_2021-05-02.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-02,2021-05-02 22:26:04 PDT,GMT-07:00,1620019564063,Completed,2021-05-02,2021-05-02 22:28:36 PDT,1620019716942,1,set_1,48,9,Moderately,A little,Extremely,Moderately,A little,Quite a bit,Extremely,Moderately,Moderately,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,No,Did not have to work today,0,,,,Very much so,Probably will,Sort of,Maybe,,,,,Sort of,Maybe,Sort of,No,Sort of,Sort of,Moderately,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Moderate,Moderate,,,
rangerchildlikequantum@timestudy_com/2021-05-03/phone_promptresponse_clean_2021-05-03.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-03,2021-05-03 22:11:00 PDT,GMT-07:00,1620105060257,Completed,2021-05-03,2021-05-03 22:12:11 PDT,1620105131609,1,set_1,24,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,No,No,0,,,,Very much so,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-05-04,2021-05-04 19:40:00 PDT,GMT-07:00,1620182400331,Completed,2021-05-04,2021-05-04 19:41:56 PDT,1620182516693,1,set_2,23,9,A little,Moderately,Extremely,Moderately,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,Yes,No,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-05,2021-05-05 22:21:00 PDT,GMT-07:00,1620278460340,Completed,2021-05-05,2021-05-05 22:22:27 PDT,1620278547226,1,set_2,23,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,Very much so,Quite a bit,Moderately,Not sure,No,0,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-05-06,2021-05-06 20:14:00 PDT,GMT-07:00,1620357240316,Completed,2021-05-06,2021-05-06 20:15:32 PDT,1620357332748,1,set_1,25,9,A little,Moderately,Extremely,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,Very much so,Quite a bit,Moderately,Not sure,No,0,,,,Quite a bit,Probably will,Sort of,Maybe,,,,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-05-07,2021-05-07 21:17:00 PDT,GMT-07:00,1620447420241,Completed,2021-05-07,2021-05-07 21:19:00 PDT,1620447540939,1,set_3,24,9,A little,Quite a bit,Moderately,Extremely,Moderately,Moderately,Extremely,Not at all,Moderately,Moderately,A little,Very much so,Quite a bit,Moderately,No,Yes,0,Very much so,Definitely will,Sort of,,,,,,,,Very much,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-08/phone_promptresponse_clean_2021-05-08.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-05-08,2021-05-08 21:16:05 PDT,GMT-07:00,1620533765707,Completed,2021-05-08,2021-05-08 21:17:40 PDT,1620533860335,1,set_1,25,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Extremely,Moderately,Quite a bit,Moderately,A little,Quite a bit,Quite a bit,Moderately,Not sure,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,20,rangerchildlikequantum,Daily,BURST,RANDOM,19,20,2021-05-09,2021-05-09 19:17:00 PDT,GMT-07:00,1620613020317,Completed,2021-05-09,2021-05-09 19:19:59 PDT,1620613199477,1,set_3,48,9,Moderately,Moderately,Extremely,Moderately,A little,Quite a bit,Extremely,Moderately,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Not sure,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,Sort of,Maybe,Sort of,No,Sort of,Sort of,Moderately,Moderately,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,More,A lot less,Moderate,Moderate,,,
rangerchildlikequantum@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,21,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-05-10,2021-05-10 20:16:07 PDT,GMT-07:00,1620702967358,Completed,2021-05-10,2021-05-10 20:17:28 PDT,1620703048465,1,set_1,25,9,A little,Quite a bit,Extremely,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Yes,No,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,38,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-05-11,2021-05-11 20:28:59 PDT,GMT-07:00,1620790139134,Completed,2021-05-11,2021-05-11 20:30:22 PDT,1620790222192,1,set_2,23,9,A little,Moderately,Extremely,Moderately,Moderately,A little,A little,A little,A little,A little,Moderately,A little,Moderately,A little,Yes,Yes,0,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-05-12,2021-05-12 19:17:00 PDT,GMT-07:00,1620872220316,Completed,2021-05-12,2021-05-12 19:18:47 PDT,1620872327463,1,set_1,25,9,A little,Quite a bit,Quite a bit,Moderately,Moderately,A little,A little,A little,A little,Moderately,A little,Very much so,Quite a bit,A little,Yes,No,0,,,,Very much so,Probably will,Sort of,Maybe,,,,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-05-13,2021-05-13 19:28:00 PDT,GMT-07:00,1620959280876,Completed,2021-05-13,2021-05-13 19:29:20 PDT,1620959360281,1,set_3,25,9,A little,Extremely,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,A little,Very much so,Quite a bit,Moderately,Yes,Yes,0,Quite a bit,Probably will,Sort of,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-14,2021-05-14 22:32:00 PDT,GMT-07:00,1621056720264,Completed,2021-05-14,2021-05-14 22:33:34 PDT,1621056814827,1,set_1,24,9,Not at all,Moderately,Extremely,Moderately,Moderately,A little,Moderately,A little,Moderately,A little,A little,Very much so,Quite a bit,Moderately,Not sure,No,0,,,,Very much so,Probably will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-15,2021-05-15 22:12:00 PDT,GMT-07:00,1621141920429,Completed,2021-05-15,2021-05-15 22:13:05 PDT,1621141985184,1,set_2,23,9,A little,Quite a bit,Extremely,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Very much so,Quite a bit,A little,A little,A little,Yes,Did not have to work today,0,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,28,rangerchildlikequantum,Daily,TIME,RANDOM,17,18,2021-05-16,2021-05-16 17:55:32 PDT,GMT-07:00,1621212932266,Completed,2021-05-16,2021-05-16 17:59:35 PDT,1621213175595,1,set_3,49,9,A little,Extremely,Quite a bit,Moderately,Extremely,A little,A little,Not at all,A little,Quite a bit,Quite a bit,A little,A little,Moderately,Not sure,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,Very much,Sort of,Maybe,Sort of,No,Sort of,Sort of,A little,Quite a bit,I am not experiencing viral symptoms,0 days,0 days,Less,More,Less,Quite a bit,Quite a bit,,,
rangerchildlikequantum@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-17,2021-05-17 22:18:00 PDT,GMT-07:00,1621315080925,Completed,2021-05-17,2021-05-17 22:19:42 PDT,1621315182594,1,set_3,24,9,A little,Quite a bit,Quite a bit,Quite a bit,Moderately,A little,Moderately,A little,Moderately,A little,A little,Very much so,Quite a bit,Moderately,No,No,0,Very much so,Probably will,Sort of,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,22,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-18,2021-05-18 22:44:01 PDT,GMT-07:00,1621403041352,Completed,2021-05-18,2021-05-18 22:45:12 PDT,1621403112651,1,set_3,23,9,A little,Moderately,Extremely,Moderately,A little,Quite a bit,Extremely,Quite a bit,Quite a bit,Moderately,A little,Very much so,Quite a bit,A little,No,No,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-19,2021-05-19 22:49:00 PDT,GMT-07:00,1621489740319,Completed,2021-05-19,2021-05-19 22:50:36 PDT,1621489836779,1,set_1,24,9,A little,Moderately,Extremely,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,No,No,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-20,2021-05-20 22:49:00 PDT,GMT-07:00,1621576140266,Completed,2021-05-20,2021-05-20 22:50:25 PDT,1621576225382,1,set_2,23,9,A little,Moderately,Quite a bit,Moderately,A little,Quite a bit,Extremely,Moderately,Quite a bit,Moderately,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,Quite a bit,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-21/phone_promptresponse_clean_2021-05-21.csv,22,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-21,2021-05-21 22:16:00 PDT,GMT-07:00,1621660560242,Completed,2021-05-21,2021-05-21 22:22:26 PDT,1621660946931,2,set_4,23,9,A little,Quite a bit,Extremely,Moderately,A little,Quite a bit,Extremely,Moderately,Very much so,Moderately,A little,Very much so,Quite a bit,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Sort of
rangerchildlikequantum@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-05-22,2021-05-22 19:48:00 PDT,GMT-07:00,1621738080381,Completed,2021-05-22,2021-05-22 19:49:23 PDT,1621738163241,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
rangerchildlikequantum@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,21,22,2021-05-23,2021-05-23 21:14:00 PDT,GMT-07:00,1621829640263,Completed,2021-05-23,2021-05-23 21:17:09 PDT,1621829829739,1,set_2,48,9,A little,Extremely,A little,Moderately,Quite a bit,A little,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Trying to decide,,Yes,No,Sort of,No,Sort of,Sort of,A little,A little,I am not experiencing viral symptoms,0 days,0 days,Less,More,A lot less,Moderate,Moderate,,,
rangerchildlikequantum@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,23,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-05-24,2021-05-24 21:37:30 PDT,GMT-07:00,1621917450758,Completed,2021-05-24,2021-05-24 21:39:49 PDT,1621917589802,1,set_3,23,9,Not at all,Extremely,A little,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,20,rangerchildlikequantum,Daily,BURST,RANDOM,19,20,2021-05-25,2021-05-25 19:15:00 PDT,GMT-07:00,1621995300303,Completed,2021-05-25,2021-05-25 19:16:12 PDT,1621995372067,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,Very much so,Definitely will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,21,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-05-26,2021-05-26 20:28:00 PDT,GMT-07:00,1622086080288,Completed,2021-05-26,2021-05-26 20:29:17 PDT,1622086157843,1,set_3,23,9,Not at all,Quite a bit,A little,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,21,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-05-27,2021-05-27 20:16:11 PDT,GMT-07:00,1622171771998,Completed,2021-05-27,2021-05-27 20:17:41 PDT,1622171861378,1,set_1,24,9,Not at all,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-05-28,2021-05-28 20:13:00 PDT,GMT-07:00,1622257980403,Completed,2021-05-28,2021-05-28 20:14:21 PDT,1622258061740,1,set_1,25,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,23,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-05-29,2021-05-29 20:20:00 PDT,GMT-07:00,1622344800353,Completed,2021-05-29,2021-05-29 20:23:15 PDT,1622344995661,1,set_4,23,9,Not at all,Extremely,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Not at all,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
rangerchildlikequantum@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,33,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-05-30,2021-05-30 20:37:00 PDT,GMT-07:00,1622432220332,Completed,2021-05-30,2021-05-30 20:40:16 PDT,1622432416030,1,set_1,48,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Very much so,Definitely will,Yes,Yes,,,,,Yes,Maybe,Sort of,Maybe,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,,,
rangerchildlikequantum@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,25,rangerchildlikequantum,Daily,TIME,RANDOM,22,23,2021-05-31,2021-05-31 22:44:00 PDT,GMT-07:00,1622526240784,Completed,2021-05-31,2021-05-31 22:45:28 PDT,1622526328110,1,set_4,24,9,Not at all,Quite a bit,A little,Extremely,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-06-01,2021-06-01 20:16:42 PDT,GMT-07:00,1622603802764,Completed,2021-06-01,2021-06-01 20:18:30 PDT,1622603910710,1,set_4,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Quite a bit,A little,A little,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,Very much,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-06-02,2021-06-02 19:40:01 PDT,GMT-07:00,1622688001231,Completed,2021-06-02,2021-06-02 19:41:37 PDT,1622688097184,1,set_4,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Not at all,A little,Moderately,Very much so,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,Somewhat,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-06-03,2021-06-03 19:24:00 PDT,GMT-07:00,1622773440265,Completed,2021-06-03,2021-06-03 19:25:25 PDT,1622773525734,1,set_4,24,9,Not at all,Quite a bit,Moderately,Moderately,Quite a bit,Not at all,A little,Not at all,A little,Moderately,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
rangerchildlikequantum@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,22,rangerchildlikequantum,Daily,TIME,RANDOM,21,22,2021-06-04,2021-06-04 21:31:00 PDT,GMT-07:00,1622867460328,Completed,2021-06-04,2021-06-04 21:32:23 PDT,1622867543839,1,set_2,23,9,A little,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,A little,Moderately,Quite a bit,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,19,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-06-05,2021-06-05 19:35:00 PDT,GMT-07:00,1622946900370,Completed,2021-06-05,2021-06-05 19:36:11 PDT,1622946971059,1,set_2,24,9,A little,Moderately,Moderately,Quite a bit,Moderately,A little,A little,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,Very much so,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,35,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-06-06,2021-06-06 20:46:08 PDT,GMT-07:00,1623037568596,Completed,2021-06-06,2021-06-06 20:48:49 PDT,1623037729891,1,set_3,47,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Quite a bit,Not at all,Not at all,Very much so,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,,,,,,,,,Sort of,Maybe,Sort of,Maybe,Sort of,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,
rangerchildlikequantum@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,21,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-06-07,2021-06-07 20:45:00 PDT,GMT-07:00,1623123900325,Completed,2021-06-07,2021-06-07 20:46:25 PDT,1623123985111,1,set_4,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,Very much,,,,,,,,,,,,,,,,,Very much so,Definitely will,Sort of
rangerchildlikequantum@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,19,rangerchildlikequantum,Daily,BURST,RANDOM,18,19,2021-06-08,2021-06-08 18:27:00 PDT,GMT-07:00,1623202020313,Completed,2021-06-08,2021-06-08 18:28:13 PDT,1623202093110,1,set_1,24,9,A little,Extremely,Moderately,Quite a bit,Extremely,A little,A little,Not at all,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,21,rangerchildlikequantum,Daily,BURST,RANDOM,20,21,2021-06-09,2021-06-09 20:19:01 PDT,GMT-07:00,1623295141074,Completed,2021-06-09,2021-06-09 20:20:13 PDT,1623295213307,1,set_4,24,9,A little,Extremely,Moderately,Quite a bit,Extremely,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,Very much,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes
rangerchildlikequantum@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,22,rangerchildlikequantum,Daily,BURST,RANDOM,21,22,2021-06-10,2021-06-10 21:16:26 PDT,GMT-07:00,1623384986625,Completed,2021-06-10,2021-06-10 21:18:28 PDT,1623385108630,1,set_1,24,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,Yes,Yes,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,20,rangerchildlikequantum,Daily,TIME,RANDOM,19,20,2021-06-11,2021-06-11 19:35:00 PDT,GMT-07:00,1623465300252,Completed,2021-06-11,2021-06-11 19:36:18 PDT,1623465378802,1,set_1,25,9,A little,Moderately,Moderately,Moderately,Moderately,A little,A little,Not at all,A little,Moderately,Moderately,A little,A little,Moderately,Not sure,No,0,,,,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,
rangerchildlikequantum@timestudy_com/2021-06-12/phone_promptresponse_clean_2021-06-12.csv,21,rangerchildlikequantum,Daily,TIME,RANDOM,20,21,2021-06-12,2021-06-12 20:36:00 PDT,GMT-07:00,1623555360287,Completed,2021-06-12,2021-06-12 20:47:03 PDT,1623556023492,2,set_3,24,9,A little,Quite a bit,Quite a bit,Extremely,Quite a bit,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
