.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x30_affmot_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x34_affmot_eat,x35_int_eat,x37_plan_eat,x31_int_sed,x32_plan_sed,x38_covid_lonely,x39_covid_health,x40_viralsymp,x55_engage
faucetsquealingcatapult@timestudy_com/2021-01-11/phone_promptresponse_clean_2021-01-11.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-01-11,2021-01-11 20:34:00 PST,GMT-08:00,1610426040122,Completed,2021-01-11,2021-01-11 20:36:01 PST,1610426161502,1,set_4,23,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-12/phone_promptresponse_clean_2021-01-12.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-12,2021-01-12 21:26:00 PST,GMT-08:00,1610515560340,Completed,2021-01-12,2021-01-12 21:27:41 PST,1610515661829,1,set_1,24,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-13/phone_promptresponse_clean_2021-01-13.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-01-13,2021-01-13 20:35:00 PST,GMT-08:00,1610598900138,Completed,2021-01-13,2021-01-13 20:37:01 PST,1610599021193,1,set_1,24,9,Not at all,Extremely,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will not,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-14/phone_promptresponse_clean_2021-01-14.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-14,2021-01-14 21:15:00 MST,GMT-07:00,1610684100132,Completed,2021-01-14,2021-01-14 21:17:21 MST,1610684241255,1,set_4,23,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-15/phone_promptresponse_clean_2021-01-15.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,20,21,2021-01-15,2021-01-15 20:45:00 MST,GMT-07:00,1610768700190,Completed,2021-01-15,2021-01-15 20:45:53 MST,1610768753412,1,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Quite a bit,Probably will,Not really,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-16/phone_promptresponse_clean_2021-01-16.csv,20,faucetsquealingcatapult,Daily,BURST,RANDOM,20,21,2021-01-16,2021-01-16 20:41:00 MST,GMT-07:00,1610854860095,Completed,2021-01-16,2021-01-16 20:42:01 MST,1610854921982,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-17/phone_promptresponse_clean_2021-01-17.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-01-17,2021-01-17 21:15:00 MST,GMT-07:00,1610943300221,Completed,2021-01-17,2021-01-17 21:21:02 MST,1610943662786,2,set_2,48,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Might,Trying to decide,Sort of,Maybe,Sort of,Yes,Sort of,Sort of,0 days,0 days,More,Neither more nor less,More,Very little,Very little,,,,,,A little,Not at all,I am not experiencing viral symptoms,Not at all
faucetsquealingcatapult@timestudy_com/2021-01-18/phone_promptresponse_clean_2021-01-18.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,20,21,2021-01-18,2021-01-18 20:39:00 MST,GMT-07:00,1611027540270,Completed,2021-01-18,2021-01-18 20:40:19 MST,1611027619158,1,set_1,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,A little,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-19/phone_promptresponse_clean_2021-01-19.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-01-19,2021-01-19 20:47:00 MST,GMT-07:00,1611114420128,Completed,2021-01-19,2021-01-19 20:54:59 MST,1611114899300,2,set_1,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-20/phone_promptresponse_clean_2021-01-20.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-20,2021-01-20 21:41:00 MST,GMT-07:00,1611204060188,Completed,2021-01-20,2021-01-20 21:42:18 MST,1611204138846,1,set_2,23,9,Not at all,Moderately,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-21/phone_promptresponse_clean_2021-01-21.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-21,2021-01-21 21:28:00 MST,GMT-07:00,1611289680174,Completed,2021-01-21,2021-01-21 21:35:29 MST,1611290129607,2,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Definitely will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-22/phone_promptresponse_clean_2021-01-22.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-22,2021-01-22 21:36:00 MST,GMT-07:00,1611376560156,Completed,2021-01-22,2021-01-22 21:37:06 MST,1611376626203,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-01-23/phone_promptresponse_clean_2021-01-23.csv,25,faucetsquealingcatapult,Daily,TIME,RANDOM,22,23,2021-01-23,2021-01-23 22:35:00 MST,GMT-07:00,1611466500149,Completed,2021-01-23,2021-01-23 22:36:26 MST,1611466586371,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-01-24/phone_promptresponse_clean_2021-01-24.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-24,2021-01-24 21:36:00 MST,GMT-07:00,1611549360151,Completed,2021-01-24,2021-01-24 22:06:53 MST,1611551213069,2,set_3,47,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,Quite a bit,,,,Yes,Yes,Sort of,Yes,Sort of,Sort of,0 days,0 days,More,More,Neither more nor less,Very little,Very little,,,,Probably will,Sort of,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-01-25/phone_promptresponse_clean_2021-01-25.csv,24,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-01-25,2021-01-25 20:47:00 MST,GMT-07:00,1611632820178,Completed,2021-01-25,2021-01-25 20:53:21 MST,1611633201612,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-26/phone_promptresponse_clean_2021-01-26.csv,17,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-26,2021-01-26 21:44:00 MST,GMT-07:00,1611722640148,Completed,2021-01-26,2021-01-26 21:45:38 MST,1611722738034,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-01-27/phone_promptresponse_clean_2021-01-27.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-01-27,2021-01-27 21:23:00 MST,GMT-07:00,1611807780177,Completed,2021-01-27,2021-01-27 21:24:14 MST,1611807854908,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-28/phone_promptresponse_clean_2021-01-28.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-01-28,2021-01-28 21:42:00 MST,GMT-07:00,1611895320135,Completed,2021-01-28,2021-01-28 21:43:24 MST,1611895404015,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,A little,Quite a bit,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-29/phone_promptresponse_clean_2021-01-29.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2021-01-29,2021-01-29 22:22:00 MST,GMT-07:00,1611984120138,Completed,2021-01-29,2021-01-29 22:23:25 MST,1611984205918,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,,,,,,A little bit
faucetsquealingcatapult@timestudy_com/2021-01-30/phone_promptresponse_clean_2021-01-30.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-01-30,2021-01-30 21:26:00 MST,GMT-07:00,1612067160133,Completed,2021-01-30,2021-01-30 21:27:29 MST,1612067249311,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,No,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-01-31/phone_promptresponse_clean_2021-01-31.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-01-31,2021-01-31 21:17:00 MST,GMT-07:00,1612153020139,Completed,2021-01-31,2021-01-31 21:19:54 MST,1612153194523,1,set_4,48,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,A little,Quite a bit,No,Did not have to work today,0,,,,,,,,,Sort of,Yes,Yes,Yes,Sort of,Sort of,0 days,0 days,More,More,Neither more nor less,Moderate,Very little,Quite a bit,Probably will,Sort of,,,A little,Not at all,I am not experiencing viral symptoms,A little bit
faucetsquealingcatapult@timestudy_com/2021-02-01/phone_promptresponse_clean_2021-02-01.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-01,2021-02-01 21:30:00 MST,GMT-07:00,1612240200144,Completed,2021-02-01,2021-02-01 21:35:53 MST,1612240553015,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-02-03/phone_promptresponse_clean_2021-02-03.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-02-03,2021-02-03 20:41:00 MST,GMT-07:00,1612410060142,Completed,2021-02-03,2021-02-03 21:29:43 MST,1612412983238,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-04/phone_promptresponse_clean_2021-02-04.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-04,2021-02-04 21:31:00 MST,GMT-07:00,1612499460136,Completed,2021-02-04,2021-02-04 21:32:07 MST,1612499527643,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-05/phone_promptresponse_clean_2021-02-05.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-05,2021-02-05 21:48:00 MST,GMT-07:00,1612586880150,Completed,2021-02-05,2021-02-05 21:49:29 MST,1612586969759,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-06/phone_promptresponse_clean_2021-02-06.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-06,2021-02-06 21:37:00 MST,GMT-07:00,1612672620154,Completed,2021-02-06,2021-02-06 21:38:14 MST,1612672694988,1,set_2,24,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Probably will,No,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-02-07/phone_promptresponse_clean_2021-02-07.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-07,2021-02-07 21:17:00 MST,GMT-07:00,1612757820139,Completed,2021-02-07,2021-02-07 21:57:20 MST,1612760240758,2,set_2,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,A little,No,Did not have to work today,0,,,,,,Quite a bit,Probably will,Yes,Yes,Yes,Yes,Maybe,Sort of,Sort of,0 days,0 days,More,More,Neither more nor less,Very little,Very little,,,,,,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-02-08/phone_promptresponse_clean_2021-02-08.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-02-08,2021-02-08 20:34:00 MST,GMT-07:00,1612841640157,Completed,2021-02-08,2021-02-08 20:57:52 MST,1612843072362,2,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-09/phone_promptresponse_clean_2021-02-09.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-09,2021-02-09 21:41:00 MST,GMT-07:00,1612932060127,Completed,2021-02-09,2021-02-09 21:41:50 MST,1612932110553,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Definitely will,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-10/phone_promptresponse_clean_2021-02-10.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-10,2021-02-10 21:15:00 MST,GMT-07:00,1613016900106,Completed,2021-02-10,2021-02-10 21:18:22 MST,1613017102126,1,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,No,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Probably will,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-02-11/phone_promptresponse_clean_2021-02-11.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-11,2021-02-11 21:18:00 MST,GMT-07:00,1613103480096,Completed,2021-02-11,2021-02-11 21:20:39 MST,1613103639374,1,set_2,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,No,No,0,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-12/phone_promptresponse_clean_2021-02-12.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-12,2021-02-12 21:41:00 MST,GMT-07:00,1613191260141,Completed,2021-02-12,2021-02-12 21:45:02 MST,1613191502237,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-13/phone_promptresponse_clean_2021-02-13.csv,22,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-02-13,2021-02-13 21:40:00 MST,GMT-07:00,1613277600169,Completed,2021-02-13,2021-02-13 21:40:49 MST,1613277649568,1,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-14/phone_promptresponse_clean_2021-02-14.csv,23,faucetsquealingcatapult,Daily,BURST,RANDOM,22,23,2021-02-14,2021-02-14 22:26:00 MST,GMT-07:00,1613366760200,Completed,2021-02-14,2021-02-14 22:28:43 MST,1613366923332,1,set_3,47,9,A little,Moderately,Not at all,Moderately,Moderately,A little,A little,Not at all,A little,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,,,,Sort of,Yes,Yes,Yes,Sort of,Sort of,0 days,0 days,More,More,More,Very little,Very little,,,,Might,Sort of,A little,A little,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-02-15/phone_promptresponse_clean_2021-02-15.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,20,21,2021-02-15,2021-02-15 20:31:00 MST,GMT-07:00,1613446260182,Completed,2021-02-15,2021-02-15 20:32:56 MST,1613446376074,1,set_4,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,,,,,,A little bit
faucetsquealingcatapult@timestudy_com/2021-02-16/phone_promptresponse_clean_2021-02-16.csv,21,faucetsquealingcatapult,Daily,BURST,RANDOM,21,22,2021-02-16,2021-02-16 21:20:00 MST,GMT-07:00,1613535600155,Completed,2021-02-16,2021-02-16 21:21:15 MST,1613535675161,1,set_2,24,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,A little bit
faucetsquealingcatapult@timestudy_com/2021-02-17/phone_promptresponse_clean_2021-02-17.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-17,2021-02-17 21:26:00 MST,GMT-07:00,1613622360225,Completed,2021-02-17,2021-02-17 21:27:00 MST,1613622420935,1,set_3,24,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Yes,0,,,,,A little,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-02-18/phone_promptresponse_clean_2021-02-18.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-18,2021-02-18 21:48:00 MST,GMT-07:00,1613710080202,Completed,2021-02-18,2021-02-18 21:50:11 MST,1613710211180,1,set_1,25,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-02-19/phone_promptresponse_clean_2021-02-19.csv,27,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-19,2021-02-19 21:34:00 MST,GMT-07:00,1613795640152,Completed,2021-02-19,2021-02-19 21:35:11 MST,1613795711133,1,set_4,23,9,Not at all,Quite a bit,Not at all,Moderately,Quite a bit,Not at all,Not at all,A little,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-20/phone_promptresponse_clean_2021-02-20.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-20,2021-02-20 21:21:00 MST,GMT-07:00,1613881260164,Completed,2021-02-20,2021-02-20 21:52:20 MST,1613883140992,2,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Sort of,,,,,,Not at all
faucetsquealingcatapult@timestudy_com/2021-02-21/phone_promptresponse_clean_2021-02-21.csv,22,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-21,2021-02-21 21:20:00 MST,GMT-07:00,1613967600130,Completed,2021-02-21,2021-02-21 21:23:48 MST,1613967828622,1,set_4,47,9,Not at all,Quite a bit,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Moderately,No,Did not have to work today,0,,,,,,,,,Yes,Yes,Yes,Yes,Sort of,Not really,0 days,0 days,More,Neither more nor less,Neither more nor less,Very little,Very little,Quite a bit,Probably will,Sort of,,,A little,Not at all,I am not experiencing viral symptoms,
faucetsquealingcatapult@timestudy_com/2021-02-22/phone_promptresponse_clean_2021-02-22.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,20,21,2021-02-22,2021-02-22 20:36:00 MST,GMT-07:00,1614051360143,Completed,2021-02-22,2021-02-22 20:53:57 MST,1614052437828,2,set_3,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Yes,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-02-23/phone_promptresponse_clean_2021-02-23.csv,21,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-23,2021-02-23 21:31:00 MST,GMT-07:00,1614141060113,Completed,2021-02-23,2021-02-23 21:32:08 MST,1614141128813,1,set_4,23,9,Not at all,Moderately,Not at all,Moderately,Moderately,A little,A little,Not at all,Moderately,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Might,Not really,,,,,,
faucetsquealingcatapult@timestudy_com/2021-02-24/phone_promptresponse_clean_2021-02-24.csv,23,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-24,2021-02-24 21:37:00 MST,GMT-07:00,1614227820147,Completed,2021-02-24,2021-02-24 21:39:00 MST,1614227940307,1,set_3,23,9,Not at all,Moderately,Not at all,Quite a bit,Moderately,Not at all,A little,A little,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,Quite a bit,,,,,,,,,,,,,,,,,,,,Might,Not really,,,,
faucetsquealingcatapult@timestudy_com/2021-02-26/phone_promptresponse_clean_2021-02-26.csv,25,faucetsquealingcatapult,Daily,TIME,RANDOM,21,22,2021-02-26,2021-02-26 21:14:00 PST,GMT-08:00,1614402840328,Completed,2021-02-26,2021-02-26 21:17:20 PST,1614403040776,1,set_1,24,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Probably will,Sort of,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
