.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x30_affmot_sed,x31_int_sed,x32_plan_sed,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x55_engage,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
residentselfgutter@timestudy_com/2021-05-04/phone_promptresponse_clean_2021-05-04.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-04,2021-05-04 21:34:01 CDT,GMT-05:00,1620182041663,Completed,2021-05-04,2021-05-04 22:28:31 CDT,1620185311453,2,set_4,24,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Moderately,A little,Not at all,Moderately,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-05/phone_promptresponse_clean_2021-05-05.csv,24,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-05,2021-05-05 21:18:01 CDT,GMT-05:00,1620267481913,Completed,2021-05-05,2021-05-05 21:29:36 CDT,1620268176142,2,set_1,25,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,Not at all,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-06/phone_promptresponse_clean_2021-05-06.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-06,2021-05-06 21:38:00 CDT,GMT-05:00,1620355080228,Completed,2021-05-06,2021-05-06 21:42:19 CDT,1620355339195,1,set_4,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,A little,A little,Quite a bit,Moderately,A little,Moderately,Very much so,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-07/phone_promptresponse_clean_2021-05-07.csv,23,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-05-07,2021-05-07 23:42:00 CDT,GMT-05:00,1620448920148,Completed,2021-05-07,2021-05-07 23:43:31 CDT,1620449011161,1,set_4,23,9,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Not at all,Moderately,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,1,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-05-08,2021-05-08 23:25:00 CDT,GMT-05:00,1620534300960,Completed,2021-05-09,2021-05-09 00:21:36 CDT,1620537696897,2,set_4,47,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Moderately,Not at all,Moderately,Quite a bit,Moderately,A little,Moderately,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,No,but had a goal,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-05-09/phone_promptresponse_clean_2021-05-09.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-09,2021-05-09 21:29:01 CDT,GMT-05:00,1620613741942,Completed,2021-05-09,2021-05-09 21:46:57 CDT,1620614817914,2,set_3,48,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,Moderately,A little,A little,Moderately,No,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,No,but had a goal,Not at all,Definitely will not,No,No,No,Not at all,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-05-10/phone_promptresponse_clean_2021-05-10.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-10,2021-05-10 21:48:01 CDT,GMT-05:00,1620701281793,NeverStarted,,,,,set_3,24,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Moderately,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-11/phone_promptresponse_clean_2021-05-11.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-11,2021-05-11 21:48:00 CDT,GMT-05:00,1620787680198,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-12/phone_promptresponse_clean_2021-05-12.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-12,2021-05-12 21:35:00 CDT,GMT-05:00,1620873300240,Completed,2021-05-12,2021-05-12 21:41:42 CDT,1620873702955,2,set_1,25,9,A little,A little,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Quite a bit,Moderately,A little,Quite a bit,A little,Yes,Yes,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-13/phone_promptresponse_clean_2021-05-13.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-13,2021-05-13 21:49:00 CDT,GMT-05:00,1620960540199,Completed,2021-05-13,2021-05-13 21:55:19 CDT,1620960919130,2,set_1,24,9,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Quite a bit,A little,Moderately,Not at all,Very much so,Quite a bit,Moderately,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-14/phone_promptresponse_clean_2021-05-14.csv,24,residentselfgutter,Daily,BURST,RANDOM,23,0,2021-05-14,2021-05-14 23:42:00 CDT,GMT-05:00,1621053720173,Completed,2021-05-14,2021-05-14 23:46:29 CDT,1621053989716,1,set_3,23,9,A little,Quite a bit,Quite a bit,Moderately,Moderately,Quite a bit,A little,Quite a bit,A little,Moderately,A little,Moderately,Quite a bit,Very much so,Yes,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-15/phone_promptresponse_clean_2021-05-15.csv,23,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-05-15,2021-05-15 22:36:00 CDT,GMT-05:00,1621136160207,Completed,2021-05-15,2021-05-15 22:38:25 CDT,1621136305876,1,set_4,24,9,A little,Quite a bit,A little,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Moderately,A little,Yes,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-05-16/phone_promptresponse_clean_2021-05-16.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-05-16,2021-05-16 21:36:00 CDT,GMT-05:00,1621218960312,Completed,2021-05-16,2021-05-16 21:39:55 CDT,1621219195918,1,set_3,47,9,A little,Moderately,Quite a bit,A little,Moderately,A little,A little,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,Sort of,Maybe,Not at all,Definitely will not,No,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-05-17/phone_promptresponse_clean_2021-05-17.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-05-17,2021-05-17 21:34:00 CDT,GMT-05:00,1621305240210,Completed,2021-05-17,2021-05-17 21:35:52 CDT,1621305352984,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,A little,Moderately,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-05-18/phone_promptresponse_clean_2021-05-18.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-18,2021-05-18 21:39:00 CDT,GMT-05:00,1621391940230,Completed,2021-05-18,2021-05-18 21:40:05 CDT,1621392005461,1,set_3,23,9,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,A little,Moderately,Yes,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-19/phone_promptresponse_clean_2021-05-19.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-19,2021-05-19 21:23:00 CDT,GMT-05:00,1621477380196,Completed,2021-05-19,2021-05-19 21:27:49 CDT,1621477669849,1,set_3,23,9,A little,Quite a bit,Moderately,A little,Moderately,A little,A little,Moderately,A little,Moderately,Quite a bit,Quite a bit,A little,Quite a bit,Yes,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-20/phone_promptresponse_clean_2021-05-20.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-20,2021-05-20 21:21:00 CDT,GMT-05:00,1621563660219,Completed,2021-05-20,2021-05-20 21:21:59 CDT,1621563719251,1,set_3,23,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Quite a bit,A little,Moderately,Yes,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-22/phone_promptresponse_clean_2021-05-22.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-05-22,2021-05-22 22:45:00 CDT,GMT-05:00,1621741500621,Completed,2021-05-22,2021-05-22 22:53:08 CDT,1621741988805,2,set_2,25,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Not at all,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-05-23/phone_promptresponse_clean_2021-05-23.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-23,2021-05-23 21:20:01 CDT,GMT-05:00,1621822801248,Completed,2021-05-23,2021-05-23 21:27:28 CDT,1621823248219,2,set_4,48,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,A little,Quite a bit,Yes,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,Not really,but had a goal,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-05-24/phone_promptresponse_clean_2021-05-24.csv,21,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-24,2021-05-24 21:22:00 CDT,GMT-05:00,1621909320232,Completed,2021-05-24,2021-05-24 21:52:24 CDT,1621911144958,2,set_1,25,9,A little,A little,Moderately,A little,A little,Moderately,Moderately,Quite a bit,A little,Moderately,A little,Moderately,A little,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-25/phone_promptresponse_clean_2021-05-25.csv,24,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-25,2021-05-25 21:28:00 CDT,GMT-05:00,1621996080161,Completed,2021-05-25,2021-05-25 21:46:29 CDT,1621997189956,2,set_4,24,9,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,A little,Moderately,A little,Moderately,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-05-26/phone_promptresponse_clean_2021-05-26.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-26,2021-05-26 21:48:00 CDT,GMT-05:00,1622083680517,Completed,2021-05-26,2021-05-26 21:52:00 CDT,1622083920669,1,set_1,24,9,Moderately,A little,Quite a bit,Moderately,Moderately,Moderately,Quite a bit,Extremely,A little,Moderately,A little,Moderately,Moderately,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-27/phone_promptresponse_clean_2021-05-27.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-05-27,2021-05-27 21:49:00 CDT,GMT-05:00,1622170140189,Completed,2021-05-27,2021-05-27 21:51:59 CDT,1622170319138,1,set_4,23,9,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Quite a bit,A little,Moderately,A little,Moderately,A little,Quite a bit,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-05-28/phone_promptresponse_clean_2021-05-28.csv,23,residentselfgutter,Daily,TIME,RANDOM,23,0,2021-05-28,2021-05-28 23:41:00 CDT,GMT-05:00,1622263260157,Completed,2021-05-28,2021-05-28 23:47:57 CDT,1622263677466,2,set_1,25,9,Moderately,A little,Quite a bit,A little,Moderately,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,A little,Quite a bit,Moderately,Quite a bit,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-05-29/phone_promptresponse_clean_2021-05-29.csv,23,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-05-29,2021-05-29 22:17:00 CDT,GMT-05:00,1622344620165,Completed,2021-05-29,2021-05-29 22:19:00 CDT,1622344740375,1,set_2,24,9,A little,Quite a bit,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Moderately,Quite a bit,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-05-30/phone_promptresponse_clean_2021-05-30.csv,23,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-05-30,2021-05-30 22:38:00 CDT,GMT-05:00,1622432280177,Completed,2021-05-30,2021-05-30 22:41:09 CDT,1622432469283,1,set_4,49,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,A little,Moderately,Moderately,Not at all,Not at all,Not at all,Yes,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No and I didn't have a goal,Not really,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,,,,Very much,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-05-31/phone_promptresponse_clean_2021-05-31.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-05-31,2021-05-31 21:32:00 CDT,GMT-05:00,1622514720165,Completed,2021-05-31,2021-05-31 22:13:14 CDT,1622517194844,2,set_2,24,9,A little,Moderately,A little,A little,Moderately,A little,A little,Moderately,Not at all,Moderately,Moderately,Not at all,Not at all,A little,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2021-06-01/phone_promptresponse_clean_2021-06-01.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-06-01,2021-06-01 21:27:00 CDT,GMT-05:00,1622600820164,Completed,2021-06-01,2021-06-01 21:28:17 CDT,1622600897360,1,set_4,23,9,A little,Moderately,A little,Moderately,Moderately,A little,A little,Moderately,A little,Moderately,A little,Moderately,A little,Quite a bit,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-02/phone_promptresponse_clean_2021-06-02.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-02,2021-06-02 21:49:01 CDT,GMT-05:00,1622688541830,Completed,2021-06-02,2021-06-02 21:50:08 CDT,1622688608215,1,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,A little,Moderately,A little,Quite a bit,A little,Very much so,A little,Moderately,Yes,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-03/phone_promptresponse_clean_2021-06-03.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-03,2021-06-03 21:13:00 CDT,GMT-05:00,1622772780197,Completed,2021-06-03,2021-06-03 21:14:14 CDT,1622772854547,1,set_4,23,9,A little,A little,Moderately,Not at all,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Not at all,Quite a bit,A little,Very much so,Yes,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-04/phone_promptresponse_clean_2021-06-04.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-06-04,2021-06-04 22:33:00 CDT,GMT-05:00,1622863980255,Completed,2021-06-04,2021-06-04 22:34:00 CDT,1622864040285,1,set_1,24,9,Moderately,Moderately,A little,A little,Moderately,A little,A little,Quite a bit,A little,Moderately,A little,Moderately,A little,Very much so,Yes,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-05/phone_promptresponse_clean_2021-06-05.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-06-05,2021-06-05 22:25:00 CDT,GMT-05:00,1622949900180,Completed,2021-06-05,2021-06-05 22:26:46 CDT,1622950006209,1,set_3,25,9,A little,Quite a bit,Moderately,A little,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Not at all,Moderately,Yes,Did not have to work today,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-06-06/phone_promptresponse_clean_2021-06-06.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-06,2021-06-06 21:15:03 CDT,GMT-05:00,1623032103873,Completed,2021-06-06,2021-06-06 21:18:22 CDT,1623032302218,1,set_2,47,9,A little,Quite a bit,A little,Quite a bit,Quite a bit,A little,Not at all,Moderately,A little,Quite a bit,Moderately,Not at all,A little,A little,Yes,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,Yes,Maybe,,,,No,No,A little,Not at all,I am not experiencing viral symptoms,Quite a bit,Probably will,Yes,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-06-07/phone_promptresponse_clean_2021-06-07.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-07,2021-06-07 21:22:00 CDT,GMT-05:00,1623118920234,Completed,2021-06-07,2021-06-07 21:24:52 CDT,1623119092875,1,set_3,23,9,A little,Moderately,A little,Quite a bit,Quite a bit,Moderately,A little,A little,A little,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-08/phone_promptresponse_clean_2021-06-08.csv,25,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-08,2021-06-08 21:17:00 CDT,GMT-05:00,1623205020185,Completed,2021-06-08,2021-06-08 21:20:26 CDT,1623205226911,1,set_4,23,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,A little,Not at all,Moderately,A little,Moderately,A little,Quite a bit,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-09/phone_promptresponse_clean_2021-06-09.csv,26,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-09,2021-06-09 21:29:00 CDT,GMT-05:00,1623292140172,Completed,2021-06-09,2021-06-09 21:37:15 CDT,1623292635517,2,set_2,24,9,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,A little,Quite a bit,A little,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Might,Trying to decide,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-06-10/phone_promptresponse_clean_2021-06-10.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-06-10,2021-06-10 21:25:01 CDT,GMT-05:00,1623378301392,Completed,2021-06-10,2021-06-10 21:27:55 CDT,1623378475951,1,set_2,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,A little,Not at all,Quite a bit,Moderately,Moderately,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-06-11/phone_promptresponse_clean_2021-06-11.csv,23,residentselfgutter,Daily,BURST,RANDOM,22,23,2021-06-11,2021-06-11 22:19:00 CDT,GMT-05:00,1623467940373,Completed,2021-06-11,2021-06-11 22:21:24 CDT,1623468084917,1,set_3,24,9,A little,Quite a bit,A little,Moderately,Moderately,A little,A little,Moderately,Not at all,A little,A little,Not at all,Not at all,A little,No,Yes,0,,,,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,Very much,,,,,,,
residentselfgutter@timestudy_com/2021-06-13/phone_promptresponse_clean_2021-06-13.csv,22,residentselfgutter,Daily,BURST,RANDOM,21,22,2021-06-13,2021-06-13 21:13:00 CDT,GMT-05:00,1623636780157,Completed,2021-06-13,2021-06-13 21:24:54 CDT,1623637494774,2,set_4,47,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,Not at all,A little,Not at all,Moderately,Quite a bit,A little,Not at all,A little,Not sure,Did not have to work today,0,,,,,Not at all,Definitely will not,No,No,No,No,Maybe,,,,No,Sort of,Not at all,Not at all,I am not experiencing viral symptoms,,,,,0 days,0 days,A lot less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-06-14/phone_promptresponse_clean_2021-06-14.csv,21,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-14,2021-06-14 21:33:00 CDT,GMT-05:00,1623724380172,Completed,2021-06-14,2021-06-14 21:38:17 CDT,1623724697556,2,set_4,24,9,A little,Moderately,Moderately,A little,Moderately,A little,A little,Moderately,A little,A little,Not at all,Quite a bit,Quite a bit,Quite a bit,No,No,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,Somewhat,,,,,,,
residentselfgutter@timestudy_com/2021-06-15/phone_promptresponse_clean_2021-06-15.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-15,2021-06-15 21:44:01 CDT,GMT-05:00,1623811441872,Completed,2021-06-15,2021-06-15 21:49:13 CDT,1623811753706,2,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Quite a bit,A little,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Quite a bit,Yes,No,0,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Trying to decide,,,,,,,,
residentselfgutter@timestudy_com/2021-06-16/phone_promptresponse_clean_2021-06-16.csv,21,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-16,2021-06-16 21:46:00 CDT,GMT-05:00,1623897960188,Completed,2021-06-16,2021-06-16 21:47:47 CDT,1623898067724,1,set_4,23,9,Not at all,Quite a bit,A little,Quite a bit,A little,Quite a bit,A little,Quite a bit,Moderately,Moderately,Very much so,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-17/phone_promptresponse_clean_2021-06-17.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-17,2021-06-17 21:40:00 CDT,GMT-05:00,1623984000174,Completed,2021-06-17,2021-06-17 21:45:51 CDT,1623984351742,2,set_4,23,9,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,A little,Quite a bit,A little,Quite a bit,Yes,No,0,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-18/phone_promptresponse_clean_2021-06-18.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-06-18,2021-06-18 22:25:02 CDT,GMT-05:00,1624073102706,Completed,2021-06-18,2021-06-18 22:57:15 CDT,1624075035987,2,set_4,23,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Moderately,A little,Moderately,Not at all,Moderately,A little,Very much so,Yes,No,0,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-19/phone_promptresponse_clean_2021-06-19.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-06-19,2021-06-19 22:44:00 CDT,GMT-05:00,1624160640640,Completed,2021-06-19,2021-06-19 22:46:38 CDT,1624160798772,1,set_2,23,9,A little,Quite a bit,Moderately,Moderately,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Moderately,A little,Moderately,Not at all,Yes,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,,,,
residentselfgutter@timestudy_com/2021-06-20/phone_promptresponse_clean_2021-06-20.csv,23,residentselfgutter,Daily,TIME,RANDOM,22,23,2021-06-20,2021-06-20 22:27:02 CDT,GMT-05:00,1624246022887,Completed,2021-06-20,2021-06-20 22:33:47 CDT,1624246427055,2,set_3,48,9,A little,Quite a bit,A little,Moderately,Quite a bit,A little,A little,Moderately,A little,Moderately,Quite a bit,A little,A little,A little,Yes,Did not have to work today,0,,,,,,,,No,No and I didn't have a goal,Not really,Yes,Not at all,Definitely will not,No,No,No,Not at all,Not at all,I am not experiencing viral symptoms,,,,Somewhat,0 days,0 days,Less,More,More,Not at all,Not at all
residentselfgutter@timestudy_com/2021-06-21/phone_promptresponse_clean_2021-06-21.csv,22,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-21,2021-06-21 21:29:01 CDT,GMT-05:00,1624328941092,Completed,2021-06-21,2021-06-21 21:30:30 CDT,1624329030656,1,set_1,24,9,A little,Moderately,Moderately,Moderately,Quite a bit,A little,A little,Not at all,Not at all,Quite a bit,Moderately,Moderately,Not at all,Quite a bit,No,No,0,Not at all,Definitely will not,No,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
residentselfgutter@timestudy_com/2021-06-22/phone_promptresponse_clean_2021-06-22.csv,23,residentselfgutter,Daily,TIME,RANDOM,21,22,2021-06-22,2021-06-22 21:35:00 CDT,GMT-05:00,1624415700156,Completed,2021-06-22,2021-06-22 21:41:19 CDT,1624416079649,2,set_4,23,9,A little,Moderately,Moderately,A little,Quite a bit,A little,A little,Moderately,A little,Moderately,Not at all,Quite a bit,Moderately,Quite a bit,No,No,0,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,
