.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x34_affmot_eat,x35_int_eat,x37_plan_eat,x30_affmot_sed,x31_int_sed,x32_plan_sed,x21_goal_pa,x24_wgoal_pa,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
unelectedscrubbeddeflected@timestudy_com/2021-10-28/phone_promptresponse_clean_2021-10-28.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-10-28,2021-10-28 22:39:00 CDT,GMT-05:00,1635478740360,Completed,2021-10-28,2021-10-28 23:02:47 CDT,1635480167897,2,set_1,25,9,Not at all,Quite a bit,Moderately,Moderately,Moderately,Not at all,A little,A little,A little,Moderately,Quite a bit,Quite a bit,Moderately,Moderately,Not sure,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Might,No,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2021-10-29/phone_promptresponse_clean_2021-10-29.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-10-29,2021-10-29 22:45:01 CDT,GMT-05:00,1635565501565,Completed,2021-10-29,2021-10-29 23:25:29 CDT,1635567929568,2,set_1,25,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,Not at all,Quite a bit,Might,No,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2021-10-30/phone_promptresponse_clean_2021-10-30.csv,22,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2021-10-30,2021-10-30 21:46:00 CDT,GMT-05:00,1635648360253,Completed,2021-10-30,2021-10-30 21:47:14 CDT,1635648434623,1,set_3,23,9,Not at all,Moderately,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Not at all,Not at all,No,Did not have to work today,0,,,,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-10-31/phone_promptresponse_clean_2021-10-31.csv,26,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-10-31,2021-10-31 22:33:00 CDT,GMT-05:00,1635737580373,Completed,2021-10-31,2021-10-31 23:09:03 CDT,1635739743608,2,set_3,47,9,Not at all,Moderately,Quite a bit,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,A little,Not at all,A little,No,Did not have to work today,0,,,,A little,Probably will not,Sort of,Sort of,Yes,,,,Sort of,Yes,No,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-01/phone_promptresponse_clean_2021-11-01.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-01,2021-11-01 22:19:00 CDT,GMT-05:00,1635823140305,Completed,2021-11-01,2021-11-01 22:26:24 CDT,1635823584687,2,set_4,24,9,Not at all,Moderately,A little,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,A little,A little,Not at all,No,Yes,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-11-02,2021-11-02 23:12:00 CDT,GMT-05:00,1635912720286,Completed,2021-11-03,2021-11-03 00:27:49 CDT,1635917269828,2,set_4,23,9,Not at all,Moderately,A little,Moderately,Moderately,Not at all,Not at all,Not at all,A little,Very much so,Moderately,A little,A little,Not at all,No,Yes,0,Quite a bit,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-03/phone_promptresponse_clean_2021-11-03.csv,30,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-11-03,2021-11-03 23:43:05 CDT,GMT-05:00,1636000985790,Completed,2021-11-03,2021-11-03 23:49:32 CDT,1636001372833,2,set_2,23,9,Not at all,A little,Quite a bit,Quite a bit,A little,Moderately,A little,Not at all,Quite a bit,Very much so,Moderately,Not at all,A little,Not at all,Not sure,No,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-04/phone_promptresponse_clean_2021-11-04.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-04,2021-11-04 22:18:00 CDT,GMT-05:00,1636082280306,Completed,2021-11-04,2021-11-04 22:20:19 CDT,1636082419551,1,set_2,25,9,Not at all,Moderately,Quite a bit,A little,A little,A little,Moderately,Not at all,Not at all,A little,Not at all,Very much so,Quite a bit,Not at all,No,Did not have to work today,0,,,,,,,,,Quite a bit,Definitely will not,No,,,,,,,,,,,,,,,Not at all,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-05/phone_promptresponse_clean_2021-11-05.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,21,22,2021-11-05,2021-11-05 21:17:00 CDT,GMT-05:00,1636165020301,Completed,2021-11-05,2021-11-05 21:20:04 CDT,1636165204275,1,set_1,25,9,A little,A little,Extremely,Not at all,Moderately,A little,Not at all,A little,Not at all,A little,Moderately,Quite a bit,A little,Not at all,No,Yes,0,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,A little,Might,Sort of,but I had a goal
unelectedscrubbeddeflected@timestudy_com/2021-11-06/phone_promptresponse_clean_2021-11-06.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-11-06,2021-11-06 22:17:00 CDT,GMT-05:00,1636255020259,Completed,2021-11-06,2021-11-06 22:39:03 CDT,1636256343975,2,set_2,24,9,Moderately,A little,Quite a bit,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-07/phone_promptresponse_clean_2021-11-07.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-11-07,2021-11-07 22:34:00 CST,GMT-06:00,1636346040276,Completed,2021-11-07,2021-11-07 23:01:31 CST,1636347691714,2,set_4,48,9,Not at all,A little,A little,A little,Moderately,A little,A little,A little,A little,Moderately,Moderately,Very much so,A little,Not at all,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,Sort of,Maybe,,,,Yes,but had a goal,Not really,Sort of,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-08/phone_promptresponse_clean_2021-11-08.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-11-08,2021-11-08 22:30:00 CST,GMT-06:00,1636432200323,Completed,2021-11-08,2021-11-08 22:32:02 CST,1636432322834,1,set_2,23,9,Not at all,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-09/phone_promptresponse_clean_2021-11-09.csv,47,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-09,2021-11-09 22:33:00 CST,GMT-06:00,1636518780372,Completed,2021-11-09,2021-11-09 22:42:54 CST,1636519374949,2,set_1,25,9,Not at all,Moderately,Moderately,Moderately,A little,Moderately,Quite a bit,Moderately,A little,Very much so,Quite a bit,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will not,No,Yes
unelectedscrubbeddeflected@timestudy_com/2021-11-11/phone_promptresponse_clean_2021-11-11.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-11-10,2021-11-10 23:44:00 CST,GMT-06:00,1636609440266,Completed,2021-11-11,2021-11-11 00:21:55 CST,1636611715675,2,set_2,23,9,Not at all,Moderately,A little,Moderately,A little,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Quite a bit,Not at all,Not at all,A little,Quite a bit,No,No,0,,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,2,unelectedscrubbeddeflected,Daily,TIME,RANDOM,1,2,2021-11-12,2021-11-12 01:27:00 CST,GMT-06:00,1636702020291,Completed,2021-11-12,2021-11-12 01:28:16 CST,1636702096241,1,set_2,23,9,A little,Moderately,Moderately,Moderately,A little,Moderately,Extremely,Quite a bit,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,No,Did not have to work today,0,,,,,,,,,Very much so,Definitely will not,Trying to decide,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-12/phone_promptresponse_clean_2021-11-12.csv,28,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-12,2021-11-12 22:32:14 CST,GMT-06:00,1636777934402,Completed,2021-11-12,2021-11-12 22:33:25 CST,1636778005707,1,set_3,24,9,Not at all,A little,Extremely,Moderately,A little,Extremely,Extremely,Quite a bit,Very much so,Very much so,Moderately,Not at all,Not at all,Quite a bit,No,No,0,,,,Not at all,Might,No,,,,,,,,,,,,,,,,,,,,A little bit,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-13/phone_promptresponse_clean_2021-11-13.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-13,2021-11-13 22:42:07 CST,GMT-06:00,1636864927557,Completed,2021-11-13,2021-11-13 22:47:55 CST,1636865275456,2,set_3,24,9,Not at all,A little,Quite a bit,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Quite a bit,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-14/phone_promptresponse_clean_2021-11-14.csv,22,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2021-11-14,2021-11-14 21:20:09 CST,GMT-06:00,1636946409124,Completed,2021-11-14,2021-11-14 21:23:39 CST,1636946619110,1,set_3,48,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Moderately,No,Did not have to work today,0,,,,Quite a bit,Might,Yes,Yes,No,,,,Yes,No,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-15/phone_promptresponse_clean_2021-11-15.csv,28,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-15,2021-11-15 22:43:00 CST,GMT-06:00,1637037780335,Completed,2021-11-15,2021-11-15 22:44:39 CST,1637037879939,1,set_2,23,9,Not at all,Moderately,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,A little,A little,A little,Not at all,No,Yes,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-16/phone_promptresponse_clean_2021-11-16.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-16,2021-11-16 22:43:00 CST,GMT-06:00,1637124180255,Completed,2021-11-16,2021-11-16 23:10:22 CST,1637125822516,2,set_4,23,9,Not at all,Moderately,A little,Moderately,Extremely,Not at all,Not at all,Not at all,A little,Very much so,Moderately,A little,Not at all,A little,No,No,0,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-17/phone_promptresponse_clean_2021-11-17.csv,37,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-11-17,2021-11-17 23:13:00 CST,GMT-06:00,1637212380956,Completed,2021-11-17,2021-11-17 23:14:33 CST,1637212473172,1,set_1,26,9,Not at all,Moderately,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Not at all,Not at all,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Quite a bit,Might,Sort of,Yes
unelectedscrubbeddeflected@timestudy_com/2021-11-18/phone_promptresponse_clean_2021-11-18.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-18,2021-11-18 22:42:00 CST,GMT-06:00,1637296920231,Completed,2021-11-18,2021-11-18 23:03:26 CST,1637298206604,2,set_4,23,9,Not at all,Quite a bit,Quite a bit,A little,A little,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Very much so,Quite a bit,Moderately,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-19/phone_promptresponse_clean_2021-11-19.csv,29,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2021-11-19,2021-11-19 21:25:00 CST,GMT-06:00,1637378700273,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-20/phone_promptresponse_clean_2021-11-20.csv,31,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-20,2021-11-20 22:18:00 CST,GMT-06:00,1637468280297,Completed,2021-11-20,2021-11-20 22:24:58 CST,1637468698090,2,set_4,24,9,Not at all,Quite a bit,Quite a bit,Moderately,Moderately,Moderately,A little,A little,A little,Quite a bit,Not at all,Not at all,Not at all,Not at all,No,Did not have to work today,0,Quite a bit,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-21/phone_promptresponse_clean_2021-11-21.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-11-21,2021-11-21 22:44:00 CST,GMT-06:00,1637556240426,Completed,2021-11-21,2021-11-21 22:47:21 CST,1637556441517,1,set_4,47,9,A little,Moderately,Moderately,Moderately,A little,Quite a bit,A little,A little,Moderately,Moderately,A little,Moderately,Not at all,Not at all,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,Yes,Yes,,,,Yes,No,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-22/phone_promptresponse_clean_2021-11-22.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,21,22,2021-11-22,2021-11-22 21:15:00 CST,GMT-06:00,1637637300498,Completed,2021-11-22,2021-11-22 21:18:01 CST,1637637481263,1,set_1,25,9,A little,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,A little,Moderately,Moderately,A little,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,Very much,Quite a bit,Definitely will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2021-11-23/phone_promptresponse_clean_2021-11-23.csv,15,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-11-23,2021-11-23 22:10:00 CST,GMT-06:00,1637727000272,Completed,2021-11-23,2021-11-23 22:11:13 CST,1637727073355,1,set_3,24,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Quite a bit,No,Did not have to work today,0,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-24/phone_promptresponse_clean_2021-11-24.csv,24,unelectedscrubbeddeflected,Daily,BURST,RANDOM,23,0,2021-11-24,2021-11-24 23:46:00 CST,GMT-06:00,1637819160282,Completed,2021-11-24,2021-11-24 23:46:58 CST,1637819218691,1,set_4,23,9,Moderately,Quite a bit,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,A little,Probably will not,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-25/phone_promptresponse_clean_2021-11-25.csv,23,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-25,2021-11-25 22:22:00 CST,GMT-06:00,1637900520305,Completed,2021-11-25,2021-11-25 22:26:25 CST,1637900785338,1,set_1,25,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Probably will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-26,2021-11-26 22:49:00 CST,GMT-06:00,1637988540275,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-27/phone_promptresponse_clean_2021-11-27.csv,29,unelectedscrubbeddeflected,Daily,TIME,RANDOM,19,20,2021-11-27,2021-11-27 19:32:07 CST,GMT-06:00,1638063127722,Completed,2021-11-27,2021-11-27 20:46:37 CST,1638067597367,2,set_1,25,9,Moderately,Not at all,A little,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Not at all,Moderately,Moderately,A little,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2021-11-28/phone_promptresponse_clean_2021-11-28.csv,24,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-28,2021-11-28 22:15:00 CST,GMT-06:00,1638159300266,Completed,2021-11-28,2021-11-28 22:17:25 CST,1638159445733,1,set_3,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,Not at all,Might,No,Yes,Yes,,,,Yes,No,Sort of,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-29/phone_promptresponse_clean_2021-11-29.csv,28,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-11-29,2021-11-29 22:30:00 CST,GMT-06:00,1638246600286,Completed,2021-11-29,2021-11-29 22:30:50 CST,1638246650056,1,set_4,24,9,Moderately,Moderately,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,Moderately,A little,Moderately,No,Yes,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-11-30/phone_promptresponse_clean_2021-11-30.csv,28,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2021-11-30,2021-11-30 21:41:00 CST,GMT-06:00,1638330060375,Completed,2021-11-30,2021-11-30 22:03:34 CST,1638331414525,2,set_4,24,9,Quite a bit,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Yes,0,Very much so,Might,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-01/phone_promptresponse_clean_2021-12-01.csv,22,unelectedscrubbeddeflected,Daily,TIME,RANDOM,21,22,2021-12-01,2021-12-01 21:12:00 CST,GMT-06:00,1638414720291,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-03/phone_promptresponse_clean_2021-12-03.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-12-02,2021-12-02 23:42:00 CST,GMT-06:00,1638510120291,Completed,2021-12-03,2021-12-03 00:00:35 CST,1638511235883,2,set_4,24,9,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,Very much,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-12-03,2021-12-03 22:38:00 CST,GMT-06:00,1638592680241,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-04/phone_promptresponse_clean_2021-12-04.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,21,22,2021-12-04,2021-12-04 21:10:00 CST,GMT-06:00,1638673800318,Completed,2021-12-04,2021-12-04 21:52:58 CST,1638676378284,2,set_2,24,9,Moderately,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,Not at all,Probably will,No,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-05/phone_promptresponse_clean_2021-12-05.csv,22,unelectedscrubbeddeflected,Daily,BURST,RANDOM,21,22,2021-12-05,2021-12-05 21:28:00 CST,GMT-06:00,1638761280313,Completed,2021-12-05,2021-12-05 21:48:57 CST,1638762537257,2,set_4,47,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,Very much so,Probably will,Yes,,,,Yes,No,,,,Yes,but had a goal,Yes,Yes,Moderately,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Moderate,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-06/phone_promptresponse_clean_2021-12-06.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-12-06,2021-12-06 22:38:00 CST,GMT-06:00,1638851880281,Completed,2021-12-06,2021-12-06 22:39:49 CST,1638851989496,1,set_4,25,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Very much so,Moderately,Not at all,Not at all,No,Yes,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-07/phone_promptresponse_clean_2021-12-07.csv,23,unelectedscrubbeddeflected,Daily,BURST,RANDOM,22,23,2021-12-07,2021-12-07 22:22:00 CST,GMT-06:00,1638937320471,Completed,2021-12-07,2021-12-07 22:22:39 CST,1638937359602,1,set_4,23,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,No,Yes,0,Very much so,Probably will,Sort of,,,,,,,,,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-08/phone_promptresponse_clean_2021-12-08.csv,24,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-12-08,2021-12-08 22:21:00 CST,GMT-06:00,1639023660180,Completed,2021-12-08,2021-12-08 22:44:25 CST,1639025065329,2,set_3,24,9,Not at all,A little,Moderately,Moderately,Moderately,A little,A little,A little,A little,Quite a bit,Moderately,Not at all,A little,Quite a bit,No,No,0,,,,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-09/phone_promptresponse_clean_2021-12-09.csv,28,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-12-09,2021-12-09 23:49:00 CST,GMT-06:00,1639115340326,Completed,2021-12-09,2021-12-09 23:49:52 CST,1639115392962,1,set_1,24,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2021-12-11/phone_promptresponse_clean_2021-12-11.csv,1,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-12-10,2021-12-10 22:34:00 CST,GMT-06:00,1639197240268,Completed,2021-12-11,2021-12-11 00:13:03 CST,1639203183231,2,set_1,24,9,Quite a bit,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Quite a bit,A little,Moderately,Moderately,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
unelectedscrubbeddeflected@timestudy_com/2021-12-11/phone_promptresponse_clean_2021-12-11.csv,42,unelectedscrubbeddeflected,Daily,TIME,RANDOM,23,0,2021-12-11,2021-12-11 23:25:00 CST,GMT-06:00,1639286700264,Completed,2021-12-11,2021-12-11 23:33:08 CST,1639287188891,2,set_2,23,9,Moderately,Moderately,Quite a bit,Moderately,Moderately,Quite a bit,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,,,Quite a bit,Probably will not,Trying to decide,,,,,,,,,,,,,,,,,,,
unelectedscrubbeddeflected@timestudy_com/2021-12-12/phone_promptresponse_clean_2021-12-12.csv,26,unelectedscrubbeddeflected,Daily,TIME,RANDOM,22,23,2021-12-12,2021-12-12 22:27:06 CST,GMT-06:00,1639369626857,Completed,2021-12-12,2021-12-12 22:29:43 CST,1639369783702,1,set_2,48,9,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,Moderately,A little,Moderately,Moderately,Moderately,No,Did not have to work today,0,,,,,,,Yes,Yes,Not at all,Definitely will not,No,Sort of,No,Sort of,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,0 days,Neither more nor less,Neither more nor less,Neither more nor less,Moderate,Very little,Somewhat,,,,
