.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa,x34_affmot_eat,x35_int_eat,x37_plan_eat,x55_engage,x30_affmot_sed,x31_int_sed,x32_plan_sed,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x36_goal_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress
erasuresafeguardravishing@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,23,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-08-14,2021-08-14 20:34:00 EDT,GMT-04:00,1628987640118,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,1,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-08-16,2021-08-16 22:33:00 EDT,GMT-04:00,1629167580154,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-17,2021-08-17 20:41:00 EDT,GMT-04:00,1629247260459,Completed,2021-08-17,2021-08-17 21:35:39 EDT,1629250539743,2,set_4,23,9,A little,Quite a bit,Quite a bit,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,Moderately,Not at all,Moderately,No,No,0,,,,,A little,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-18,2021-08-18 20:31:00 EDT,GMT-04:00,1629333060135,Completed,2021-08-18,2021-08-18 20:50:41 EDT,1629334241283,2,set_2,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,A little,A little,Not at all,A little,Quite a bit,Not at all,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-19/phone_promptresponse_clean_2021-08-19.csv,20,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-19,2021-08-19 20:24:00 EDT,GMT-04:00,1629419040131,Completed,2021-08-19,2021-08-19 20:35:38 EDT,1629419738945,2,set_1,26,9,Not at all,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Not at all,A little,Not at all,Not at all,No,No,0,Very much so,Probably will,Yes,but I had a goal,,,,Extremely,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-20/phone_promptresponse_clean_2021-08-20.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-20,2021-08-20 20:43:00 EDT,GMT-04:00,1629506580273,Completed,2021-08-20,2021-08-20 20:44:55 EDT,1629506695880,1,set_3,24,9,Not at all,Quite a bit,Not at all,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,A little,Not at all,Moderately,No,No,0,,,,,,,,Extremely,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-21/phone_promptresponse_clean_2021-08-21.csv,16,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-21,2021-08-21 20:42:00 EDT,GMT-04:00,1629592920127,Completed,2021-08-21,2021-08-21 21:14:25 EDT,1629594865324,2,set_3,24,9,Not at all,Extremely,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Quite a bit,Not at all,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,Extremely,Quite a bit,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-22/phone_promptresponse_clean_2021-08-22.csv,20,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-22,2021-08-22 20:45:00 EDT,GMT-04:00,1629679500133,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-23/phone_promptresponse_clean_2021-08-23.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-23,2021-08-23 20:49:00 EDT,GMT-04:00,1629766140128,Completed,2021-08-23,2021-08-23 21:42:09 EDT,1629769329288,2,set_3,23,9,A little,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,A little,Moderately,Not at all,Quite a bit,No,No,0,,,,,,,,,Very much so,Probably will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-24/phone_promptresponse_clean_2021-08-24.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-08-24,2021-08-24 21:47:00 EDT,GMT-04:00,1629856020173,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-25/phone_promptresponse_clean_2021-08-25.csv,24,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-08-25,2021-08-25 20:39:00 EDT,GMT-04:00,1629938340136,Completed,2021-08-25,2021-08-25 22:11:11 EDT,1629943871888,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,,,,,Quite a bit,Might,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-27/phone_promptresponse_clean_2021-08-27.csv,19,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-08-27,2021-08-27 20:32:00 EDT,GMT-04:00,1630110720123,Completed,2021-08-27,2021-08-27 20:49:36 EDT,1630111776368,2,set_2,23,9,Not at all,Quite a bit,Moderately,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,A little,Probably will not,Trying to decide,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-28/phone_promptresponse_clean_2021-08-28.csv,20,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-08-28,2021-08-28 21:34:00 EDT,GMT-04:00,1630200840099,Completed,2021-08-28,2021-08-28 21:34:55 EDT,1630200895041,1,set_3,23,9,A little,Quite a bit,A little,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-29/phone_promptresponse_clean_2021-08-29.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-08-29,2021-08-29 21:38:00 EDT,GMT-04:00,1630287480137,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-30/phone_promptresponse_clean_2021-08-30.csv,26,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-08-30,2021-08-30 21:22:00 EDT,GMT-04:00,1630372920203,Completed,2021-08-30,2021-08-30 21:53:19 EDT,1630374799673,2,set_4,24,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,Not at all,A little,Very much so,No,No,0,,,,,A little,Probably will,Yes,Not at all,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-08-31/phone_promptresponse_clean_2021-08-31.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-08-31,2021-08-31 21:14:00 EDT,GMT-04:00,1630458840145,Completed,2021-08-31,2021-08-31 21:35:25 EDT,1630460125964,2,set_4,23,9,Not at all,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Moderately,Moderately,Not at all,Very much so,No,No,0,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-01/phone_promptresponse_clean_2021-09-01.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-01,2021-09-01 20:30:00 EDT,GMT-04:00,1630542600145,Completed,2021-09-01,2021-09-01 21:15:06 EDT,1630545306494,2,set_2,23,9,A little,Quite a bit,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,A little,Not at all,Very much so,No,No,0,,,,,,,,,,,,Not at all,Probably will,Trying to decide,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-02/phone_promptresponse_clean_2021-09-02.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-09-02,2021-09-02 21:28:00 EDT,GMT-04:00,1630632480084,Completed,2021-09-02,2021-09-02 22:14:56 EDT,1630635296872,2,set_2,24,9,Moderately,A little,Not at all,Quite a bit,Extremely,Not at all,A little,Not at all,Not at all,Not at all,A little,Quite a bit,Not at all,Very much so,No,No,0,,,,,,,,Not at all,,,,A little,Probably will,Trying to decide,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-03/phone_promptresponse_clean_2021-09-03.csv,25,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-03,2021-09-03 20:30:00 EDT,GMT-04:00,1630715400131,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-05/phone_promptresponse_clean_2021-09-05.csv,136,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-09-05,2021-09-05 21:10:00 EDT,GMT-04:00,1630890600121,Completed,2021-09-05,2021-09-05 21:23:05 EDT,1630891385954,2,set_4,48,9,Not at all,Moderately,Quite a bit,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Moderately,No,Did not have to work today,0,,,,,A little,Probably will not,Not really,Somewhat,,,,,,,Yes,Yes,Yes,No,Not really,Not really,Not at all,Not at all,I am not experiencing viral symptoms,2 days,0 days,Less,More,Neither more nor less,Quite a bit,Not at all
erasuresafeguardravishing@timestudy_com/2021-09-06/phone_promptresponse_clean_2021-09-06.csv,23,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-09-06,2021-09-06 21:39:00 EDT,GMT-04:00,1630978740097,Completed,2021-09-06,2021-09-06 21:40:25 EDT,1630978825682,1,set_2,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Not at all,No,Did not have to work today,0,,,,,,,,,,,,Very much so,Might,Yes,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-07/phone_promptresponse_clean_2021-09-07.csv,149,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-09-07,2021-09-07 22:39:57 EDT,GMT-04:00,1631068797151,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-10/phone_promptresponse_clean_2021-09-10.csv,15,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-09-10,2021-09-10 21:47:00 EDT,GMT-04:00,1631324820107,Completed,2021-09-10,2021-09-10 21:48:19 EDT,1631324899161,1,set_4,25,9,Not at all,Moderately,A little,Quite a bit,Extremely,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,A little,Probably will not,Not really,Extremely,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-11/phone_promptresponse_clean_2021-09-11.csv,22,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-09-11,2021-09-11 20:35:00 EDT,GMT-04:00,1631406900162,Completed,2021-09-11,2021-09-11 20:36:08 EDT,1631406968448,1,set_1,24,9,Not at all,Moderately,Not at all,Quite a bit,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,A little,No,Did not have to work today,0,Very much so,Might,Sort of,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-12/phone_promptresponse_clean_2021-09-12.csv,25,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-09-12,2021-09-12 21:29:00 EDT,GMT-04:00,1631496540143,Completed,2021-09-12,2021-09-12 22:20:25 EDT,1631499625500,2,set_1,48,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,,,,,,,,,,,Yes,Yes,Yes,No,Not really,Not really,Not at all,Not at all,I am not experiencing viral symptoms,1 day,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Very little
erasuresafeguardravishing@timestudy_com/2021-09-13/phone_promptresponse_clean_2021-09-13.csv,29,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-09-13,2021-09-13 22:29:00 EDT,GMT-04:00,1631586540127,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-14/phone_promptresponse_clean_2021-09-14.csv,15,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-09-14,2021-09-14 21:19:00 EDT,GMT-04:00,1631668740126,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-15/phone_promptresponse_clean_2021-09-15.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-15,2021-09-15 20:35:00 EDT,GMT-04:00,1631752500102,Completed,2021-09-15,2021-09-15 20:36:35 EDT,1631752595711,1,set_4,24,9,A little,Quite a bit,Extremely,Moderately,A little,Not at all,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,A little,Probably will,Yes,Extremely,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-16/phone_promptresponse_clean_2021-09-16.csv,20,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-16,2021-09-16 20:41:00 EDT,GMT-04:00,1631839260116,Completed,2021-09-16,2021-09-16 21:19:47 EDT,1631841587912,2,set_3,23,9,A little,Quite a bit,Extremely,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,A little,Definitely will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-17/phone_promptresponse_clean_2021-09-17.csv,31,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-17,2021-09-17 20:45:00 EDT,GMT-04:00,1631925900091,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-18/phone_promptresponse_clean_2021-09-18.csv,20,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-09-18,2021-09-18 21:12:00 EDT,GMT-04:00,1632013920135,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-19/phone_promptresponse_clean_2021-09-19.csv,131,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-19,2021-09-19 20:40:00 EDT,GMT-04:00,1632098400114,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-20/phone_promptresponse_clean_2021-09-20.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-20,2021-09-20 20:43:00 EDT,GMT-04:00,1632184980151,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-21/phone_promptresponse_clean_2021-09-21.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-21,2021-09-21 20:32:00 EDT,GMT-04:00,1632270720121,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-22/phone_promptresponse_clean_2021-09-22.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-22,2021-09-22 20:37:00 EDT,GMT-04:00,1632357420152,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-23/phone_promptresponse_clean_2021-09-23.csv,13,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-09-23,2021-09-23 20:12:00 EDT,GMT-04:00,1632442320150,Completed,2021-09-23,2021-09-23 20:21:56 EDT,1632442916274,2,set_2,24,9,A little,Moderately,Moderately,Moderately,Moderately,Not at all,Not at all,A little,Not at all,Moderately,Quite a bit,Not at all,Not at all,Very much so,No,No,0,,,,,,,,Extremely,,,,Very much so,Probably will not,No,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-24/phone_promptresponse_clean_2021-09-24.csv,22,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-09-24,2021-09-24 20:47:00 EDT,GMT-04:00,1632530820112,Completed,2021-09-24,2021-09-24 20:53:02 EDT,1632531182686,2,set_3,23,9,A little,Moderately,Quite a bit,A little,Moderately,Not at all,Not at all,A little,Moderately,Quite a bit,Very much so,Not at all,A little,Very much so,Yes,No,0,,,,,,,,,Not at all,Definitely will not,No,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,1,erasuresafeguardravishing,Daily,BURST,RANDOM,22,23,2021-09-25,2021-09-25 22:38:00 EDT,GMT-04:00,1632623880143,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-26/phone_promptresponse_clean_2021-09-26.csv,23,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-09-26,2021-09-26 21:42:00 EDT,GMT-04:00,1632706920120,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-27/phone_promptresponse_clean_2021-09-27.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-09-27,2021-09-27 21:47:00 EDT,GMT-04:00,1632793620118,Completed,2021-09-27,2021-09-27 21:48:22 EDT,1632793702691,1,set_3,23,9,A little,Moderately,Quite a bit,Moderately,Moderately,A little,A little,Not at all,A little,Moderately,Very much so,Moderately,Not at all,Very much so,Not sure,No,0,,,,,,,,,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-28/phone_promptresponse_clean_2021-09-28.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-28,2021-09-28 20:45:00 EDT,GMT-04:00,1632876300178,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-29/phone_promptresponse_clean_2021-09-29.csv,24,erasuresafeguardravishing,Daily,TIME,RANDOM,22,23,2021-09-29,2021-09-29 22:28:00 EDT,GMT-04:00,1632968880098,Completed,2021-09-29,2021-09-29 23:16:54 EDT,1632971814019,2,set_2,23,9,A little,Moderately,A little,Moderately,Moderately,Quite a bit,A little,Not at all,Not at all,Quite a bit,Very much so,Not at all,A little,Not at all,No,No,0,,,,,,,,,,,,Very much so,Probably will not,Trying to decide,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-09-30/phone_promptresponse_clean_2021-09-30.csv,29,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-09-30,2021-09-30 20:35:00 EDT,GMT-04:00,1633048500109,Completed,2021-09-30,2021-09-30 21:49:48 EDT,1633052988298,2,set_2,23,9,A little,Moderately,Quite a bit,A little,Moderately,A little,Moderately,Moderately,A little,Moderately,Moderately,A little,Quite a bit,Very much so,No,No,0,,,,,,,,,,,,Not at all,Probably will not,No,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-01/phone_promptresponse_clean_2021-10-01.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-01,2021-10-01 20:39:00 EDT,GMT-04:00,1633135140115,Completed,2021-10-01,2021-10-01 20:40:48 EDT,1633135248784,1,set_4,23,9,A little,Moderately,Quite a bit,Moderately,A little,A little,A little,Not at all,A little,Quite a bit,Very much so,Not at all,A little,Very much so,No,No,0,,,,,A little,Probably will not,Not really,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-02/phone_promptresponse_clean_2021-10-02.csv,22,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-02,2021-10-02 20:35:00 EDT,GMT-04:00,1633221300145,Completed,2021-10-02,2021-10-02 20:41:00 EDT,1633221660969,2,set_2,24,9,A little,Moderately,Quite a bit,A little,Extremely,A little,Not at all,Not at all,Not at all,Moderately,A little,Very much so,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,A little bit,,,,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-03/phone_promptresponse_clean_2021-10-03.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,21,22,2021-10-03,2021-10-03 21:35:00 EDT,GMT-04:00,1633311300125,Completed,2021-10-03,2021-10-03 21:42:44 EDT,1633311764847,2,set_1,48,9,A little,Quite a bit,A little,A little,Extremely,Not at all,Not at all,A little,Not at all,Quite a bit,Moderately,Very much so,A little,Very much so,No,Did not have to work today,0,A little,Definitely will,Yes,but I had a goal,,,,,,,,,,,Not really,No and I didn't have a goal,Not really,Maybe,Not really,Not really,A little,Not at all,I am not experiencing viral symptoms,2 days,0 days,Neither more nor less,More,Neither more nor less,Quite a bit,Very little
erasuresafeguardravishing@timestudy_com/2021-10-04/phone_promptresponse_clean_2021-10-04.csv,25,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-04,2021-10-04 20:41:00 EDT,GMT-04:00,1633394460158,Completed,2021-10-04,2021-10-04 20:42:09 EDT,1633394529269,1,set_1,24,9,A little,Moderately,Extremely,A little,Moderately,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Moderately,A little,Not at all,Moderately,No,No,0,Very much so,Definitely will,Sort of,Maybe,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-05/phone_promptresponse_clean_2021-10-05.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-05,2021-10-05 20:33:00 EDT,GMT-04:00,1633480380142,Completed,2021-10-05,2021-10-05 21:25:00 EDT,1633483500918,2,set_1,25,9,A little,Moderately,Quite a bit,A little,Extremely,Moderately,Not at all,Not at all,A little,Moderately,Very much so,A little,A little,Very much so,No,No,0,A little,Probably will,Yes,Yes,,,,Somewhat,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-06/phone_promptresponse_clean_2021-10-06.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-06,2021-10-06 20:32:00 EDT,GMT-04:00,1633566720111,Completed,2021-10-06,2021-10-06 21:17:43 EDT,1633569463152,2,set_4,24,9,Moderately,Moderately,Extremely,A little,Not at all,Quite a bit,A little,Moderately,A little,Very much so,Very much so,Not at all,A little,Very much so,No,No,0,,,,,Quite a bit,Probably will,Yes,A little bit,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-07/phone_promptresponse_clean_2021-10-07.csv,21,erasuresafeguardravishing,Daily,TIME,RANDOM,20,21,2021-10-07,2021-10-07 20:30:00 EDT,GMT-04:00,1633653000721,Completed,2021-10-07,2021-10-07 20:31:49 EDT,1633653109974,1,set_3,25,9,A little,Moderately,Quite a bit,Moderately,Moderately,Moderately,A little,Not at all,Not at all,Very much so,Very much so,Not at all,A little,Moderately,No,No,0,,,,,,,,A little bit,A little,Probably will,Yes,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-08/phone_promptresponse_clean_2021-10-08.csv,21,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-10-08,2021-10-08 20:49:00 EDT,GMT-04:00,1633740540165,Completed,2021-10-08,2021-10-08 21:40:46 EDT,1633743646907,2,set_1,24,9,A little,Moderately,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,Quite a bit,Probably will,Yes,but I had a goal,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-09/phone_promptresponse_clean_2021-10-09.csv,23,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-10-09,2021-10-09 20:31:00 EDT,GMT-04:00,1633825860129,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-10/phone_promptresponse_clean_2021-10-10.csv,23,erasuresafeguardravishing,Daily,BURST,RANDOM,20,21,2021-10-10,2021-10-10 20:45:00 EDT,GMT-04:00,1633913100140,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
erasuresafeguardravishing@timestudy_com/2021-10-11/phone_promptresponse_clean_2021-10-11.csv,22,erasuresafeguardravishing,Daily,BURST,RANDOM,21,22,2021-10-11,2021-10-11 21:36:00 EDT,GMT-04:00,1634002560145,NeverStarted,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
