.key,.line,participant_id,prompt_type,study_mode,prompt_trigger,time_window_start,time_window_end,initial_prompt_date,initial_prompt_local_time,initial_prompt_utc_offset,initial_prompt_unixtime,answer_status,question_set_completion_date,question_set_completion_local_time,question_set_completion_unixtime,question_set_completion_prompt_number,probabilistic_question_set_selected,number_of_questions_presented,survey_version_number,x01_sad,x02_happy,x03_fatigued,x04_energetic,x05_relaxed,x06_tense,x07_stressed,x08_frustrated,x09_nervous,x10_focused,x11_resist,x12_procrastinate,x13_done,x14_routine,x15_sick,x16_missed,x17_traveled,x25_affmot_sleep,x26_int_sleep,x27_del_sleep,x21_goal_pa,x24_wgoal_pa,x28_goal_sleep,x29_wgoal_sleep,x33_goal_sed,x34_affmot_eat,x35_int_eat,x36_goal_eat,x37_plan_eat,x38_covid_lonely,x39_covid_health,x40_viralsymp,x48_covid_pa_nrem,x49_covid_dog,x50_covid_pa_quant,x51_covid_sed_quant,x52_covid_sleep_quant,x53_covid_impact,x54_covid_stress,x30_affmot_sed,x31_int_sed,x32_plan_sed,x55_engage,x19_affmot_pa,x20_int_pa,x22_plan_pa,x23_dgoal_pa
endlessroamerreconfirm@timestudy_com/2021-06-26/phone_promptresponse_clean_2021-06-26.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-06-26,2021-06-26 22:19:00 CDT,GMT-05:00,1624763940204,Completed,2021-06-26,2021-06-26 22:20:17 CDT,1624764017623,1,set_2,24,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,A little,Not at all,A little,A little,Moderately,A little,Not at all,Moderately,Yes,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,Somewhat,,,,
endlessroamerreconfirm@timestudy_com/2021-06-27/phone_promptresponse_clean_2021-06-27.csv,22,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-06-27,2021-06-27 22:36:00 CDT,GMT-05:00,1624851360199,Completed,2021-06-27,2021-06-27 22:48:05 CDT,1624852085601,2,set_4,47,9,Not at all,A little,Moderately,A little,A little,Moderately,Moderately,Quite a bit,Not at all,Moderately,Moderately,A little,Not at all,Moderately,Yes,No,0,,,,Yes,Maybe,Yes,Maybe,Sort of,Quite a bit,Might,Sort of,Sort of,A little,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-28/phone_promptresponse_clean_2021-06-28.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-06-28,2021-06-28 22:27:00 CDT,GMT-05:00,1624937220188,Completed,2021-06-28,2021-06-28 22:28:08 CDT,1624937288935,1,set_4,23,9,Not at all,A little,Quite a bit,Not at all,A little,Moderately,Moderately,Moderately,A little,A little,A little,A little,A little,Not at all,Yes,No,0,,,,,,,,,Quite a bit,Probably will,,Sort of,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-06-30,2021-06-30 00:28:00 CDT,GMT-05:00,1625030880140,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-06-30/phone_promptresponse_clean_2021-06-30.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-06-30,2021-06-30 23:31:00 CDT,GMT-05:00,1625113860241,Completed,2021-06-30,2021-06-30 23:32:30 CDT,1625113950543,1,set_3,23,9,Not at all,A little,Moderately,A little,A little,Moderately,Moderately,Moderately,Moderately,A little,Moderately,A little,A little,Not at all,Yes,Yes,0,,,,,,,,,,,,,,,,,,,,,,,A little,Might,Sort of,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-01/phone_promptresponse_clean_2021-07-01.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-07-01,2021-07-01 23:29:00 CDT,GMT-05:00,1625200140230,Completed,2021-07-01,2021-07-01 23:35:09 CDT,1625200509705,2,set_4,24,9,Not at all,Moderately,Extremely,A little,A little,Quite a bit,Moderately,Not at all,Moderately,A little,Moderately,Not at all,A little,Quite a bit,Yes,No,0,,,,,,,,,Quite a bit,Definitely will,,Yes,,,,,,,,,,,,,,A little bit,,,,
endlessroamerreconfirm@timestudy_com/2021-07-03/phone_promptresponse_clean_2021-07-03.csv,2,endlessroamerreconfirm,Daily,TIME,RANDOM,1,2,2021-07-03,2021-07-03 01:15:00 CDT,GMT-05:00,1625292900234,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-04/phone_promptresponse_clean_2021-07-04.csv,2,endlessroamerreconfirm,Daily,BURST,RANDOM,1,2,2021-07-04,2021-07-04 01:43:00 CDT,GMT-05:00,1625380980243,Completed,2021-07-04,2021-07-04 02:19:21 CDT,1625383161871,1,set_4,47,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Quite a bit,Not at all,Not at all,Moderately,Yes,Did not have to work today,0,,,,Sort of,No,Yes,Yes,Yes,Very much so,Definitely will,Yes,Yes,A little,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-05/phone_promptresponse_clean_2021-07-05.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,1,2,2021-07-05,2021-07-05 01:29:00 CDT,GMT-05:00,1625466540269,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-06/phone_promptresponse_clean_2021-07-06.csv,1,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-07-05,2021-07-05 23:25:00 CDT,GMT-05:00,1625545500236,Completed,2021-07-06,2021-07-06 00:18:32 CDT,1625548712708,2,set_4,24,9,Not at all,Quite a bit,Moderately,A little,A little,A little,Not at all,Not at all,A little,Moderately,Quite a bit,A little,Not at all,Quite a bit,Yes,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-07/phone_promptresponse_clean_2021-07-07.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,1,2,2021-07-07,2021-07-07 01:17:00 CDT,GMT-05:00,1625638620216,Completed,2021-07-07,2021-07-07 02:27:20 CDT,1625642840278,2,set_3,23,9,Not at all,Quite a bit,Not at all,Moderately,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,A little,Not at all,Very much so,Yes,No,0,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Not really,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-08/phone_promptresponse_clean_2021-07-08.csv,3,endlessroamerreconfirm,Daily,TIME,RANDOM,2,3,2021-07-08,2021-07-08 02:22:00 CDT,GMT-05:00,1625728920178,Completed,2021-07-08,2021-07-08 02:23:08 CDT,1625728988353,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,A little,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-09/phone_promptresponse_clean_2021-07-09.csv,4,endlessroamerreconfirm,Daily,TIME,RANDOM,3,4,2021-07-09,2021-07-09 03:44:00 CDT,GMT-05:00,1625820240248,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-10/phone_promptresponse_clean_2021-07-10.csv,8,endlessroamerreconfirm,Daily,TIME,RANDOM,7,8,2021-07-10,2021-07-10 07:40:00 CDT,GMT-05:00,1625920800228,Completed,2021-07-10,2021-07-10 07:46:15 CDT,1625921175588,2,set_3,24,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,Not at all,Not at all,A little,Quite a bit,Moderately,A little,Not at all,A little,No,No,0,,,,,,,,,,,,,,,,,,,,,,,A little,Probably will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-11/phone_promptresponse_clean_2021-07-11.csv,8,endlessroamerreconfirm,Daily,TIME,RANDOM,7,8,2021-07-11,2021-07-11 07:44:00 CDT,GMT-05:00,1626007440241,Completed,2021-07-11,2021-07-11 07:55:51 CDT,1626008151868,2,set_4,47,9,Not at all,Moderately,A little,Moderately,A little,A little,A little,A little,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,No,No,0,,,,Sort of,Maybe,Yes,No,Yes,Quite a bit,Definitely will,Yes,Yes,Not at all,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-07-12,2021-07-12 00:26:00 CDT,GMT-05:00,1626067560222,Completed,2021-07-12,2021-07-12 00:31:32 CDT,1626067892286,2,set_3,47,9,Not at all,Moderately,Quite a bit,A little,Moderately,A little,Not at all,A little,Not at all,Quite a bit,Quite a bit,A little,Not at all,Not at all,No,No,0,,,,Yes,Yes,Yes,No,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,4 days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Very much so,Definitely will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-12/phone_promptresponse_clean_2021-07-12.csv,22,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-07-12,2021-07-12 21:45:00 CDT,GMT-05:00,1626144300236,Completed,2021-07-12,2021-07-12 22:26:03 CDT,1626146763433,2,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,A little,Not at all,A little,Quite a bit,Quite a bit,Moderately,A little,Moderately,No,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-07-14,2021-07-14 00:17:00 CDT,GMT-05:00,1626239820158,Completed,2021-07-14,2021-07-14 00:18:08 CDT,1626239888873,1,set_3,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,A little,A little,A little,A little,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-14/phone_promptresponse_clean_2021-07-14.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-07-14,2021-07-14 22:31:00 CDT,GMT-05:00,1626319860241,Completed,2021-07-14,2021-07-14 22:35:05 CDT,1626320105977,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-07-15/phone_promptresponse_clean_2021-07-15.csv,73,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-07-15,2021-07-15 22:49:00 CDT,GMT-05:00,1626407340257,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-17/phone_promptresponse_clean_2021-07-17.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,1,2,2021-07-17,2021-07-17 01:25:00 CDT,GMT-05:00,1626503100179,Completed,2021-07-17,2021-07-17 02:22:18 CDT,1626506538897,2,set_1,25,9,A little,Quite a bit,A little,Extremely,Quite a bit,A little,Not at all,Not at all,Not at all,Moderately,Quite a bit,Quite a bit,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-07-18/phone_promptresponse_clean_2021-07-18.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,0,1,2021-07-18,2021-07-18 00:34:00 CDT,GMT-05:00,1626586440256,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-19/phone_promptresponse_clean_2021-07-19.csv,3,endlessroamerreconfirm,Daily,BURST,RANDOM,0,1,2021-07-19,2021-07-19 00:46:00 CDT,GMT-05:00,1626673560147,NeverStarted,,,,,set_4,3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,2,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-07-19,2021-07-19 23:18:11 CDT,GMT-05:00,1626754691238,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-20/phone_promptresponse_clean_2021-07-20.csv,190,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-07-20,2021-07-20 21:17:00 CDT,GMT-05:00,1626833820169,Completed,2021-07-20,2021-07-20 21:18:15 CDT,1626833895499,1,set_2,23,9,Not at all,Quite a bit,A little,Quite a bit,Moderately,Not at all,A little,Not at all,Not at all,Quite a bit,Very much so,A little,A little,Very much so,No,No,0,Quite a bit,Definitely will,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-21/phone_promptresponse_clean_2021-07-21.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-07-21,2021-07-21 23:29:00 CDT,GMT-05:00,1626928140228,Completed,2021-07-21,2021-07-21 23:31:52 CDT,1626928312415,1,set_4,23,9,Not at all,Quite a bit,Not at all,Quite a bit,Moderately,A little,A little,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-22/phone_promptresponse_clean_2021-07-22.csv,62,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-07-22,2021-07-22 23:38:00 CDT,GMT-05:00,1627015080248,Completed,2021-07-22,2021-07-22 23:39:38 CDT,1627015178661,1,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,Very much,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-07-23/phone_promptresponse_clean_2021-07-23.csv,26,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-07-23,2021-07-23 23:24:00 CDT,GMT-05:00,1627100640243,Completed,2021-07-23,2021-07-23 23:26:26 CDT,1627100786813,1,set_1,24,9,Not at all,Extremely,A little,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Very much so,Not at all,Not at all,Very much so,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-07-25/phone_promptresponse_clean_2021-07-25.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-07-24,2021-07-24 23:40:36 CDT,GMT-05:00,1627188036213,NeverStarted,,,,,set_3,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-26/phone_promptresponse_clean_2021-07-26.csv,8,endlessroamerreconfirm,Daily,TIME,RANDOM,7,8,2021-07-26,2021-07-26 07:46:00 CDT,GMT-05:00,1627303560237,Completed,2021-07-26,2021-07-26 07:47:20 CDT,1627303640896,1,set_1,24,9,Not at all,Quite a bit,Moderately,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Sort of,but I had a goal
endlessroamerreconfirm@timestudy_com/2021-07-27/phone_promptresponse_clean_2021-07-27.csv,10,endlessroamerreconfirm,Daily,TIME,RANDOM,9,10,2021-07-27,2021-07-27 09:37:00 CDT,GMT-05:00,1627396620253,Completed,2021-07-27,2021-07-27 09:38:24 CDT,1627396704749,1,set_1,25,9,Not at all,Moderately,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Moderately,Quite a bit,A little,Not at all,Moderately,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,A little bit,A little,Might,Not really,but I had a goal
endlessroamerreconfirm@timestudy_com/2021-07-28/phone_promptresponse_clean_2021-07-28.csv,13,endlessroamerreconfirm,Daily,TIME,RANDOM,12,13,2021-07-28,2021-07-28 12:26:00 CDT,GMT-05:00,1627493160183,Completed,2021-07-28,2021-07-28 12:46:57 CDT,1627494417294,2,set_1,24,9,Not at all,Quite a bit,Moderately,A little,Moderately,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,A little,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,but I had a goal
endlessroamerreconfirm@timestudy_com/2021-07-29/phone_promptresponse_clean_2021-07-29.csv,20,endlessroamerreconfirm,Daily,BURST,RANDOM,19,20,2021-07-29,2021-07-29 19:10:00 CDT,GMT-05:00,1627603800212,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-30/phone_promptresponse_clean_2021-07-30.csv,22,endlessroamerreconfirm,Daily,BURST,RANDOM,21,22,2021-07-30,2021-07-30 21:22:00 CDT,GMT-05:00,1627698120274,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-07-31/phone_promptresponse_clean_2021-07-31.csv,24,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-07-31,2021-07-31 23:34:00 CDT,GMT-05:00,1627792440281,Completed,2021-07-31,2021-07-31 23:35:10 CDT,1627792510518,1,set_4,23,9,Not at all,Extremely,Not at all,Extremely,Extremely,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Very much so,No,Did not have to work today,0,,,,,,,,,Very much so,Definitely will,,Yes,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-01/phone_promptresponse_clean_2021-08-01.csv,24,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-08-01,2021-08-01 23:35:00 CDT,GMT-05:00,1627878900246,Completed,2021-08-01,2021-08-01 23:38:44 CDT,1627879124398,1,set_2,47,9,Not at all,Extremely,A little,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,Yes,Yes,Yes,No,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-02/phone_promptresponse_clean_2021-08-02.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-08-02,2021-08-02 22:25:00 CDT,GMT-05:00,1627961100287,Completed,2021-08-02,2021-08-02 22:28:22 CDT,1627961302416,1,set_3,23,9,Not at all,Extremely,A little,Quite a bit,Moderately,Not at all,Not at all,Not at all,Not at all,Very much so,Very much so,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Definitely will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-03/phone_promptresponse_clean_2021-08-03.csv,24,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-08-03,2021-08-03 22:31:00 CDT,GMT-05:00,1628047860219,Completed,2021-08-03,2021-08-03 22:32:02 CDT,1628047922057,1,set_2,23,9,Not at all,Quite a bit,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,A little,Might,Trying to decide,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-04/phone_promptresponse_clean_2021-08-04.csv,23,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-08-04,2021-08-04 22:49:00 CDT,GMT-05:00,1628135340253,Completed,2021-08-04,2021-08-04 23:17:10 CDT,1628137030614,2,set_3,23,9,Not at all,Extremely,A little,Moderately,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Moderately,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-06/phone_promptresponse_clean_2021-08-06.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-08-05,2021-08-05 23:48:00 CDT,GMT-05:00,1628225280247,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-07/phone_promptresponse_clean_2021-08-07.csv,3,endlessroamerreconfirm,Daily,TIME,RANDOM,2,3,2021-08-07,2021-08-07 02:15:00 CDT,GMT-05:00,1628320500235,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-08/phone_promptresponse_clean_2021-08-08.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-08-08,2021-08-08 00:29:00 CDT,GMT-05:00,1628400540197,Completed,2021-08-08,2021-08-08 01:15:40 CDT,1628403340528,2,set_3,48,9,Not at all,Extremely,Moderately,A little,Extremely,Not at all,Not at all,Not at all,Not at all,Moderately,Very much so,Not at all,Not at all,Quite a bit,Not sure,Did not have to work today,0,,,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Very little,Very much so,Definitely will,Yes,Not at all,,,,
endlessroamerreconfirm@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,23,0,2021-08-08,2021-08-08 23:32:00 CDT,GMT-05:00,1628483520222,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-09/phone_promptresponse_clean_2021-08-09.csv,21,endlessroamerreconfirm,Daily,TIME,RANDOM,21,22,2021-08-09,2021-08-09 21:20:00 CDT,GMT-05:00,1628562000249,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-11/phone_promptresponse_clean_2021-08-11.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-08-11,2021-08-11 00:42:00 CDT,GMT-05:00,1628660520246,NeverStarted,,,,,set_2,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-12/phone_promptresponse_clean_2021-08-12.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,22,23,2021-08-11,2021-08-11 22:36:00 CDT,GMT-05:00,1628739360254,NeverStarted,,,,,set_4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-13/phone_promptresponse_clean_2021-08-13.csv,1,endlessroamerreconfirm,Daily,BURST,RANDOM,0,1,2021-08-13,2021-08-13 00:46:00 CDT,GMT-05:00,1628833560255,Completed,2021-08-13,2021-08-13 00:48:39 CDT,1628833719880,1,set_1,25,9,Not at all,Quite a bit,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Very much so,Definitely will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-08-14/phone_promptresponse_clean_2021-08-14.csv,2,endlessroamerreconfirm,Daily,BURST,RANDOM,0,1,2021-08-14,2021-08-14 00:45:00 CDT,GMT-05:00,1628919900251,Completed,2021-08-14,2021-08-14 01:21:26 CDT,1628922086754,2,set_1,25,9,Not at all,Extremely,Not at all,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,No,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Quite a bit,Probably will,Yes,Yes
endlessroamerreconfirm@timestudy_com/2021-08-15/phone_promptresponse_clean_2021-08-15.csv,11,endlessroamerreconfirm,Daily,BURST,RANDOM,23,0,2021-08-15,2021-08-15 23:31:00 CDT,GMT-05:00,1629088260242,Completed,2021-08-15,2021-08-15 23:38:39 CDT,1629088719403,2,set_3,48,9,Not at all,Extremely,A little,Extremely,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,,,,Yes,Yes,Yes,Yes,Yes,,,Yes,,Not at all,Not at all,I am not experiencing viral symptoms,0 days,5 or more days,Neither more nor less,Neither more nor less,Neither more nor less,Not at all,Not at all,Very much so,Definitely will,Yes,Very much,,,,
endlessroamerreconfirm@timestudy_com/2021-08-17/phone_promptresponse_clean_2021-08-17.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-08-17,2021-08-17 00:20:00 CDT,GMT-05:00,1629177600247,Completed,2021-08-17,2021-08-17 00:21:11 CDT,1629177671305,1,set_2,23,9,Not at all,Extremely,A little,Moderately,Quite a bit,Not at all,Not at all,Not at all,Not at all,Quite a bit,Quite a bit,Not at all,Not at all,Quite a bit,No,Did not have to work today,0,Very much so,Definitely will,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
endlessroamerreconfirm@timestudy_com/2021-08-18/phone_promptresponse_clean_2021-08-18.csv,1,endlessroamerreconfirm,Daily,TIME,RANDOM,0,1,2021-08-18,2021-08-18 00:32:00 CDT,GMT-05:00,1629264720160,NeverStarted,,,,,set_1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
